Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:22.91,Bahamas,,BAH,5,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.91,PR of China,,CHN,5,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:22.91,Fujian,,CHN,3h1,Chongqing (CHN),25 JUN 2021
1:22.92,Saint Kitts and Nevis,,SKN,6,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.92,Tennessee,,USA,1f2,"Gainesville, FL (USA)",02 APR 2016
1:22.92,Chuo University,,JPN,1,Itami (JPN),16 OCT 2016
1:22.93,Auburn,,INT,4f2,"Austin, TX (USA)",29 MAR 2014
1:22.94,Japan,,JPN,,Kobe (JPN),02 JUL 2000
1:22.95,Mississippi State,,INT,1f1,"Austin, TX (USA)",02 APR 2004
1:22.96,Fujian,,CHN,3,Chongqing (CHN),25 JUN 2021
1:22.97,Mississippi State,,INT,1h3,"Philadelphia, PA (USA)",23 APR 2010
1:22.97,UMES,,INT,5f1,"Philadelphia, PA (USA)",24 APR 2010
1:22.97,Waseda University,,JPN,1,Nishinomiya (JPN),27 JUN 2010
1:22.98,UTech,,JAM,1h2,"Philadelphia, PA (USA)",28 APR 2006
1:22.98,Baylor,,USA,2f2,"Austin, TX (USA)",04 APR 2009
1:22.99,St. Augustine's,,INT,1h4,"Philadelphia, PA (USA)",26 APR 2013
1:23.00,Florida State,,INT,1h6,"Philadelphia, PA (USA)",27 APR 2007
1:23.00,L.I.U. Brooklyn,,INT,3,"Philadelphia, PA (USA)",30 APR 2016
