Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
13.35,Antwon HICKS,12 MAR 1983,USA,4f1,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,0.1
13.35,Alexander JOHN,03 MAY 1986,GER,1h1,Mannheim (GER),13 JUN 2009,0.5
13.35,Ryan BRATHWAITE,06 JUN 1988,BAR,1h4,"Olympiastadion, Berlin (GER)",19 AUG 2009,0.5
13.35,Ryan BRATHWAITE,06 JUN 1988,BAR,1,Zagreb (CRO),31 AUG 2009,0.0
13.35,Joel BROWN,31 JAN 1980,USA,1,Paris (FRA),09 SEP 2009,1.9
13.35,Artur NOGA,02 MAY 1988,POL,1,Szczecin (POL),15 SEP 2009,1.7
13.35,Barrett NUGENT,29 JAN 1990,USA,5,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1.7
13.35,Ryan BRATHWAITE,06 JUN 1988,BAR,1h2,Mayagüez (PUR),25 JUL 2010,1.6
13.35,Dwight THOMAS,23 SEP 1980,JAM,1f2,Luzern (SUI),08 AUG 2010,1.3
13.35,Antwon HICKS,12 MAR 1983,USA,1,"Lawrence, KS (USA)",23 APR 2011,1.9
13.35,Omoghan OSAGHAE,18 MAY 1988,USA,1,"Philadelphia, PA (USA)",30 APR 2011,1.9
13.35,Dayron ROBLES,19 NOV 1986,CUB,1,Baie Mahault (FRA),07 MAY 2011,0.7
13.35,Joel BROWN,31 JAN 1980,USA,4f1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,0.3
13.35,Ashton EATON,21 JAN 1988,USA,5,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1.8
13.35,Jason RICHARDSON,04 APR 1986,USA,1,Strasbourg (FRA),12 JUN 2011,0.2
13.35,Konstantin SHABANOV,17 NOV 1989,RUS,1,Yerino (RUS),24 JUN 2011,0.8
13.35,Tyron AKINS,06 JAN 1986,USA,1f1,Sotteville-lès-Rouen (FRA),02 JUL 2011,-0.4
13.35,Dexter FAULK,14 APR 1984,USA,4,Padova (ITA),17 JUL 2011,-0.5
13.35,Aries MERRITT,24 JUL 1985,USA,4,"Letzigrund, Zürich (SUI)",08 SEP 2011,0.1
13.35,Devon HILL,26 OCT 1989,USA,1,"Charlottesville, VA (USA)",21 APR 2012,1.9
13.35,Andrew POZZI,15 MAY 1992,GBR,1,London (GBR),07 MAY 2012,1.3
13.35,Ryan WILSON,19 DEC 1980,USA,3f1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1.4
13.35,Jeff PORTER,27 NOV 1985,USA,1,Montreuil-sous-Bois (FRA),05 JUN 2012,-1.0
13.35,Emanuele ABATE,08 JUL 1985,ITA,1,Bellinzona (SUI),05 JUN 2012,-0.4
13.35,Orlando ORTEGA,29 JUL 1991,CUB,3,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,0.9
13.35,Jeff PORTER,27 NOV 1985,USA,2h1,"Hayward Field, Eugene, OR (USA)",29 JUN 2012,-1.6
13.35,David PAYNE,24 JUL 1982,USA,3f2,Luzern (SUI),17 JUL 2012,0.1
13.35,Alexander JOHN,03 MAY 1986,GER,1sr1,Weinheim (GER),27 JUL 2012,0.7
13.35,Emanuele ABATE,08 JUL 1985,ITA,4sf3,"Olympic Stadium, London (GBR)",08 AUG 2012,0.1
13.35,Antwon HICKS,12 MAR 1983,USA,1,"Coral Gables, FL (USA)",23 MAR 2013,-0.2
13.35,David OLIVER,24 APR 1982,USA,4,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,-0.5
13.35,Jeff PORTER,27 NOV 1985,USA,7,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,0.9
13.35,Andrew RILEY,06 SEP 1988,JAM,1,Kingston (JAM),22 JUN 2013,1.1
13.35,Omoghan OSAGHAE,18 MAY 1988,USA,3,Sotteville-lès-Rouen (FRA),08 JUL 2013,1.8
13.35,Artur NOGA,02 MAY 1988,POL,6sf2,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,-0.3
13.35,Sergey SHUBENKOV,04 OCT 1990,RUS,2,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,0.1
13.35,Dayron ROBLES,19 NOV 1986,CUB,1,"Olympiastadion, Berlin (GER)",01 SEP 2013,0.3
13.35,David OLIVER,24 APR 1982,USA,1h1,"Gainesville, FL (USA)",19 APR 2014,0.4
13.35,Jeff PORTER,27 NOV 1985,USA,4,"Des Moines, IA (USA)",25 APR 2014,1.0
13.35,Andrew RILEY,06 SEP 1988,JAM,5,"Des Moines, IA (USA)",25 APR 2014,1.0
13.35,Wayne DAVIS,22 AUG 1991,TTO,1h2,"Lexington, KY (USA)",17 MAY 2014,0.9
13.35,Aleec HARRIS,31 OCT 1990,USA,1,"Pullman, WA (USA)",18 MAY 2014,1.0
13.35,Ronnie ASH,02 JUL 1988,USA,1,"San Marcos, TX (USA)",23 MAY 2014,-2.1
13.35,Ashton EATON,21 JAN 1988,USA,6,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,0.8
13.35,Greggmar SWIFT,16 FEB 1991,BAR,4,"Eugene, OR (USA)",14 JUN 2014,1.3
13.35,Greggmar SWIFT,16 FEB 1991,BAR,1h1,St. Michael (BAR),20 JUN 2014,
13.35,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,3f1,"Eintracht-Stadion, Braunschweig (GER)",22 JUN 2014,1.0
13.35,Ray STEWART,05 APR 1989,USA,6sf1,"Sacramento, CA (USA)",29 JUN 2014,1.2
13.35,Yordan O'FARRILL,09 FEB 1993,CUB,7,Paris (FRA),05 JUL 2014,0.8
13.35,Dimitri BASCOU,20 JUL 1987,FRA,1h2,"Letzigrund, Zürich (SUI)",13 AUG 2014,0.4
13.35,William SHARMAN,12 SEP 1984,GBR,4,"Olympiastadion, Berlin (GER)",31 AUG 2014,0.3
13.35,Jeff PORTER,27 NOV 1985,USA,1h3,"Clermont, FL (USA)",16 MAY 2015,1.9
13.35,Sergey SHUBENKOV,04 OCT 1990,RUS,5,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,0.4
13.35,Yordan O'FARRILL,09 FEB 1993,CUB,2,Ponce (PUR),23 MAY 2015,-0.8
13.35,Jason RICHARDSON,04 APR 1986,USA,1f1,"Montverde, FL (USA)",06 JUN 2015,1.0
13.35,Andrew RILEY,06 SEP 1988,JAM,3,Kingston (JAM),27 JUN 2015,1.0
13.35,Jason RICHARDSON,04 APR 1986,USA,2f1,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,-1.9
13.35,Yidiel CONTRERAS,27 NOV 1992,ESP,1,La Roche-sur-Yon (FRA),22 JUL 2015,-1.0
13.35,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1h2,"National Stadium, Beijing (CHN)",26 AUG 2015,0.2
13.35,Matthias BÜHLER,02 SEP 1986,GER,2h4,"National Stadium, Beijing (CHN)",26 AUG 2015,-0.7
13.35,Johnathan CABRAL,31 DEC 1992,CAN,1f1,"Walnut, CA (USA)",16 APR 2016,1.9
13.35,Dimitri BASCOU,20 JUL 1987,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",14 JUN 2016,1.2
13.35,Damian CZYKIER,10 AUG 1992,POL,1,Bydgoszcz (POL),26 JUN 2016,0.9
13.35,Andrew RILEY,06 SEP 1988,JAM,1f1,"Eugene, OR (USA)",29 JUL 2016,1.8
13.35,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1.4
13.35,Hansle PARCHMENT,17 JUN 1990,JAM,4,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,0.5
13.35,Sergey SHUBENKOV,04 OCT 1990,ANA,5,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,0.5
13.35,Andrew POZZI,15 MAY 1992,GBR,1sr,Loughborough (GBR),21 MAY 2017,1.4
13.35,Damian CZYKIER,10 AUG 1992,POL,4,"Stadion Juliska, Praha (CZE)",05 JUN 2017,1.8
13.35,Balázs BAJI,09 JUN 1989,HUN,2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,0.8
13.35,Antonio ALKANA,12 APR 1990,RSA,3,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,0.8
13.35,Andrew RILEY,06 SEP 1988,JAM,5,Kingston (JAM),24 JUN 2017,0.7
13.35,Aurel MANGA,24 JUL 1992,FRA,2,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",25 JUN 2017,0.2
13.35,Shane BRATHWAITE,08 FEB 1990,BAR,3h2,"Olympic Stadium, London (GBR)",09 JUL 2017,-0.4
13.35,Balázs BAJI,09 JUN 1989,HUN,2h1,"Olympic Stadium, London (GBR)",06 AUG 2017,-1.2
13.35,Balázs BAJI,09 JUN 1989,HUN,1,"Taipei Municipal Stadium, Taipei City (TPE)",27 AUG 2017,-0.5
13.35,Ronald LEVY,30 OCT 1992,JAM,2h2,Gold Coast (AUS),09 APR 2018,2.0
13.35,Sergey SHUBENKOV,04 OCT 1990,RUS,1,Smolensk (RUS),29 MAY 2018,-1.4
13.35,Ryan FONTENOT,04 MAY 1986,USA,1h1,"Montverde, FL (USA)",09 JUN 2018,1.8
13.35,Gregor TRABER,02 DEC 1992,GER,1,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,-0.4
13.35,Devon ALLEN,12 DEC 1994,USA,2f1,Luzern (SUI),09 JUL 2018,0.5
13.35,Gregor TRABER,02 DEC 1992,GER,3f1,Luzern (SUI),09 JUL 2018,0.5
13.35,Andrew POZZI,15 MAY 1992,GBR,5,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1.3
13.35,Hansle PARCHMENT,17 JUN 1990,JAM,3,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,-0.1
13.35,Yaqoub ALYOUHA,31 JAN 1993,KUW,2,Doha (QAT),24 APR 2019,1.7
13.35,Wilhem BELOCIAN,22 JUN 1995,FRA,1,Baie Mahault (FRA),18 MAY 2019,-0.1
13.35,Devon ALLEN,12 DEC 1994,USA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1.0
13.35,Freddie CRITTENDEN,03 AUG 1994,USA,4,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,0.0
13.35,Grant HOLLOWAY,19 NOV 1997,USA,1h,"National Training Center, Clermont, FL (USA)",25 JUL 2020,0.8
13.35,Rafael PEREIRA,08 APR 1997,BRA,1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",30 MAY 2021,0.7
13.35,Rachid MURATAKE,06 FEB 2002,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",01 JUN 2021,0.3
13.35,Wilhem BELOCIAN,22 JUN 1995,FRA,1,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,-0.1
13.35,Jaylan MCCONICO,17 AUG 1998,USA,1h4,"Hayward Field, Eugene, OR (USA)",25 JUN 2021,-0.2
13.35,Shunsuke IZUMIYA,26 JAN 2000,JPN,3sf3,"National Stadium, Tokyo (JPN)",04 AUG 2021,-0.1
13.35,Just KWAOU-MATHEY,04 DEC 1999,FRA,2f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1.7
13.35,Rafael PEREIRA,08 APR 1997,BRA,3,"Olympiastadion, Berlin (GER)",12 SEP 2021,-0.1
13.35,Devon ALLEN,12 DEC 1994,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,-0.5
13.35,Eduardo RODRIGUES,08 OCT 1995,BRA,2,"COTP Stadium, São Paulo (BRA)",01 MAY 2022,0.1
13.35,Weibo QIN,29 DEC 2002,CHN,1,Shanghai (CHN),06 MAY 2022,1.3
13.35,Jahmaal WILSON,30 JAN 2001,BAH,1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",15 MAY 2022,1.7
13.35,Michael DICKSON,25 JAN 1997,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",21 MAY 2022,1.2
13.35,Jamal BRITT,28 DEC 1998,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,-0.9
13.35,Damian CZYKIER,10 AUG 1992,POL,2,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,0.0
13.35,Freddie CRITTENDEN,03 AUG 1994,USA,4sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,0.1
13.35,Joshua ZELLER,19 OCT 2000,GBR,2h2,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1.3
13.35,Jason JOSEPH,11 OCT 1998,SUI,4,"Olympiastadion, München (GER)",17 AUG 2022,-0.2
13.35,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1sf2,"Olympiastadion, München (GER)",17 AUG 2022,-0.1
13.35,Just KWAOU-MATHEY,04 DEC 1999,FRA,5,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,-0.2
13.35,Giano ROBERTS,12 FEB 2000,JAM,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,1.1
13.35,Michael DICKSON,25 JAN 1997,USA,1,"Lantos Mihály Sportközpont, Budapest (HUN)",08 JUN 2023,0.2
13.35,Cordell TINCH,13 JUL 2000,USA,1f2,"Marietta HS, Marietta, GA (USA)",17 JUN 2023,0.2
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Stuttgart (GER),22 AUG 1978,0.4
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Helsinki (FIN),19 JUN 1979,0.5
13.36,Greg FOSTER,04 AUG 1958,USA,1,"Westwood, CA (USA)",08 MAR 1980,0.8
13.36,Greg FOSTER,04 AUG 1958,USA,2,Zürich (SUI),13 AUG 1980,-0.6
13.36,Greg FOSTER,04 AUG 1958,USA,1,"Berkeley, CA (USA)",13 JUN 1981,1.4
13.36,Alejandro CASANAS,29 JAN 1954,CUB,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,-0.2
13.36,Alejandro CASANAS,29 JAN 1954,CUB,2,Koblenz (GER),25 AUG 1982,-0.2
13.36,Greg FOSTER,04 AUG 1958,USA,1,Bruxelles (BEL),27 AUG 1982,0.2
13.36,Sam TURNER,17 JUN 1957,USA,1,Lausanne (SUI),30 JUN 1983,-0.1
13.36,Anthony CAMPBELL,14 JUN 1960,USA,1qf2,"Los Angeles, CA (USA)",18 JUN 1984,0.5
13.36,Roger KINGDOM,26 AUG 1962,USA,3,"Los Angeles, CA (USA)",19 JUN 1984,-1.1
13.36,Roger KINGDOM,26 AUG 1962,USA,2sf2,"Los Angeles, CA (USA)",19 JUN 1984,1.8
13.36,Mark MCKOY,10 DEC 1961,CAN,2,"Villanova, PA (USA)",14 JUL 1984,-1.4
13.36,Anthony CAMPBELL,14 JUN 1960,USA,1,London (GBR),07 SEP 1984,-0.1
13.36,Jack PIERCE,23 SEP 1962,USA,2,"Baton Rouge, LA (USA)",28 JUL 1985,0.1
13.36,Anthony CAMPBELL,14 JUN 1960,USA,3,"Olympiastadion, Berlin (GER)",23 AUG 1985,0.0
13.36,André PHILLIPS,05 SEP 1959,USA,1h2,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,0.0
13.36,André PHILLIPS,05 SEP 1959,USA,1h2,Rieti (ITA),07 SEP 1985,0.0
13.36,Keith TALLEY,28 JAN 1964,USA,1,"Indianapolis, IN (USA)",07 JUN 1986,0.0
13.36,Anthony CAMPBELL,14 JUN 1960,USA,2,"Irvine, CA (USA)",14 JUN 1987,1.9
13.36,Anthony CAMPBELL,14 JUN 1960,USA,1h1,San José (USA),25 JUN 1987,2.0
13.36,Arthur BLAKE,19 AUG 1966,USA,4,Budapest (HUN),06 JUL 1987,0.1
13.36,Jon RIDGEON,14 FEB 1967,GBR,1,London (GBR),02 AUG 1987,-0.6
13.36,Greg FOSTER,04 AUG 1958,USA,2,Bruxelles (BEL),11 SEP 1987,-1.2
13.36,André PHILLIPS,05 SEP 1959,USA,3sf2,"Indianapolis, IN (USA)",23 JUL 1988,2.0
13.36,Cletus CLARK,20 JAN 1962,USA,4,Sestriere (ITA),11 AUG 1988,2.0
13.36,Colin JACKSON,18 FEB 1967,GBR,1,Gateshead (GBR),14 AUG 1988,-0.8
13.36,Cletus CLARK,20 JAN 1962,USA,1,"Los Angeles, CA (USA)",03 SEP 1988,
13.36,Roger KINGDOM,26 AUG 1962,USA,1,Tokyo (JPN),08 OCT 1988,0.0
13.36,Colin JACKSON,18 FEB 1967,GBR,1,Portsmouth (GBR),11 JUN 1989,0.7
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,4,Bruxelles (BEL),25 AUG 1989,0.5
13.36,Roger KINGDOM,26 AUG 1962,USA,1h4,Duisburg (GER),29 AUG 1989,0.3
13.36,Anthony JARRETT,13 AUG 1968,GBR,4,"Stade Louis II, Monaco (MON)",01 SEP 1989,-0.3
13.36,Greg FOSTER,04 AUG 1958,USA,3,Villeneuve d'Ascq (FRA),29 JUN 1990,1.9
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,2,Bologna (ITA),18 JUL 1990,-1.5
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,3,"New York, NY (USA)",14 JUN 1991,0.3
13.36,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Berlin (GER),23 JUN 1991,-0.2
13.36,Jack PIERCE,23 SEP 1962,USA,1sf1,"National Stadium, Tokyo (JPN)",27 AUG 1991,-1.1
13.36,Anthony DEES,06 AUG 1963,USA,1,"Tempe, AZ (USA)",04 APR 1992,0.7
13.36,Anthony DEES,06 AUG 1963,USA,1sf2,"New Orleans, LA (USA)",27 JUN 1992,-1.8
13.36,Philippe TOURRET,08 JUL 1967,FRA,2,Narbonne (FRA),28 JUN 1992,1.7
13.36,Arthur BLAKE,19 AUG 1966,USA,4,Nice (FRA),15 JUL 1992,0.6
13.36,Anthony DEES,06 AUG 1963,USA,5,Sheffield (GBR),14 AUG 1992,0.4
13.36,Mark CREAR,02 OCT 1968,USA,3,Koblenz (GER),26 AUG 1992,0.8
13.36,Glenn TERRY,10 FEB 1971,USA,4,"Indianapolis, IN (USA)",25 JUN 1993,1.3
13.36,Mark CREAR,02 OCT 1968,USA,3,Köln (GER),01 AUG 1993,0.3
13.36,Mark MCKOY,10 DEC 1961,CAN,3,London (GBR),10 SEP 1993,-0.1
13.36,Mark CREAR,02 OCT 1968,USA,1,"Knoxville, TN (USA)",17 JUN 1994,-0.8
13.36,Greg FOSTER,04 AUG 1958,USA,5f1,Linz (AUT),04 JUL 1994,-0.1
13.36,Robert READING,09 JUN 1967,USA,1,Gateshead (GBR),20 JUL 1994,0.8
13.36,Florian SCHWARTHOFF,07 MAY 1968,GER,3,Köln (GER),21 AUG 1994,0.4
13.36,Florian SCHWARTHOFF,07 MAY 1968,GER,1f2,Arnsberg (GER),27 MAY 1995,-0.2
13.36,Mike FENNER,24 APR 1971,GER,1,Ingolstadt (GER),16 JUL 1995,0.0
13.36,Florian SCHWARTHOFF,07 MAY 1968,GER,2,Padova (ITA),16 JUL 1995,-1.9
13.36,Kyle VANDER-KUYP,30 MAY 1971,AUS,4sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,-0.1
13.36,Roger KINGDOM,26 AUG 1962,USA,2sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1.1
13.36,Anthony JARRETT,13 AUG 1968,GBR,1,Pietersburg (RSA),03 APR 1996,-0.3
13.36,Igor KOVÁČ,12 MAY 1969,SVK,3,Bratislava (SVK),29 MAY 1996,1.1
13.36,Colin JACKSON,18 FEB 1967,GBR,1h4,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,-0.1
13.36,Sven PIETERS,05 JUN 1976,BEL,2qf3,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1.4
13.36,Colin JACKSON,18 FEB 1967,GBR,3,Sheffield (GBR),25 AUG 1996,1.8
13.36,Steve BROWN,06 JAN 1969,USA,3,Sheffield (GBR),25 AUG 1996,1.8
13.36,Florian SCHWARTHOFF,07 MAY 1968,GER,3,Berlin (GER),30 AUG 1996,0.2
13.36,Mark CREAR,02 OCT 1968,USA,5,Oslo (NOR),04 JUL 1997,0.0
13.36,Terry REESE,20 JUN 1967,USA,4,Stuttgart (GER),13 JUL 1997,-0.5
13.36,Igor KOVÁČ,12 MAY 1969,SVK,1h3,"Olympic Stadium, Athina (GRE)",05 AUG 1997,0.1
13.36,Roger KINGDOM,26 AUG 1962,USA,1f2,Zürich (SUI),13 AUG 1997,-1.2
13.36,Falk BALZER,14 DEC 1973,GER,1,Bitburg (GER),22 AUG 1997,0.0
13.36,Colin JACKSON,18 FEB 1967,GBR,3,"Olympiastadion, Berlin (GER)",26 AUG 1997,-0.5
13.36,Colin JACKSON,18 FEB 1967,GBR,2,Kingston (JAM),19 SEP 1997,-0.8
13.36,Igor KOVÁČ,12 MAY 1969,SVK,3,Kingston (JAM),19 SEP 1997,-0.8
13.36,Falk BALZER,14 DEC 1973,GER,h,Chemnitz (GER),20 MAY 1998,1.5
13.36,Duane ROSS,05 DEC 1972,USA,h,Jena (GER),24 MAY 1998,0.0
13.36,Falk BALZER,14 DEC 1973,GER,2,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1.0
13.36,Mike FENNER,24 APR 1971,GER,2,Dresden (GER),20 JUN 1998,0.7
13.36,Mike FENNER,24 APR 1971,GER,h,Malles Venosta (ITA),26 JUL 1998,1.2
13.36,Colin JACKSON,18 FEB 1967,GBR,h,Birmingham (GBR),26 JUL 1998,-0.8
13.36,Terry REESE,20 JUN 1967,USA,1f2,Zürich (SUI),12 AUG 1998,0.0
13.36,Jonathan N'SENGA,21 APR 1973,BEL,1,La Chaux-de-Fonds (SUI),16 AUG 1998,-1.9
13.36,Dudley DORIVAL,01 SEP 1975,HAI,1,Osaka (JPN),08 MAY 1999,0.4
13.36,Eugene SWIFT,14 SEP 1964,USA,2,"Edwardsville, IL (USA)",22 MAY 1999,0.0
13.36,Colin JACKSON,18 FEB 1967,GBR,1,Gateshead (GBR),27 JUN 1999,0.0
13.36,Eugene SWIFT,14 SEP 1964,USA,1,Luzern (SUI),05 JUL 1999,1.1
13.36,Dominique ARNOLD,14 SEP 1973,USA,1,"Flagstaff, AZ (USA)",19 JUL 1999,1.5
13.36,Duane ROSS,05 DEC 1972,USA,4,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,0.3
13.36,Anthony DEES,06 AUG 1963,USA,3,Stockholm (SWE),30 JUL 1999,1.3
13.36,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,1,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,0.4
13.36,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,1,Sopot (POL),08 AUG 1999,0.0
13.36,Falk BALZER,14 DEC 1973,GER,6f1,Zürich (SUI),11 AUG 1999,-1.0
13.36,Peter COGHLAN,27 MAR 1975,IRL,5,Bruxelles (BEL),03 SEP 1999,0.3
13.36,Yoel HERNÁNDEZ,12 DEC 1977,CUB,h,Jena (GER),03 JUN 2000,0.8
13.36,Falk BALZER,14 DEC 1973,GER,3,Helsinki (FIN),15 JUN 2000,0.9
13.36,Staņislavs OLIJARS,22 MAR 1979,LAT,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,0.6
13.36,Dominique ARNOLD,14 SEP 1973,USA,h,"Sacramento, CA (USA)",22 JUL 2000,-1.4
13.36,Dominique ARNOLD,14 SEP 1973,USA,4f1,Zürich (SUI),11 AUG 2000,-0.6
13.36,Dominique ARNOLD,14 SEP 1973,USA,h,Leverkusen (GER),20 AUG 2000,0.1
13.36,Robert KRONBERG,15 AUG 1976,SWE,h,Brisbane (AUS),17 SEP 2000,1.5
13.36,Terrence TRAMMELL,23 NOV 1978,USA,1,"Palo Alto, CA (USA)",09 JUN 2001,2.0
13.36,Colin JACKSON,18 FEB 1967,GBR,2,Athina (GRE),11 JUN 2001,-0.8
13.36,Chris PHILLIPS,24 JUL 1972,USA,3,Athina (GRE),11 JUN 2001,-0.8
13.36,Elmar LICHTENEGGER,25 MAY 1974,AUT,2,Beijing (CHN),28 AUG 2001,1.6
13.36,Xiang LIU,13 JUL 1983,CHN,1,Guangzhou (CHN),19 NOV 2001,0.4
13.36,Staņislavs OLIJARS,22 MAR 1979,LAT,1,Cape Town (RSA),19 APR 2002,0.9
13.36,Ron BRAMLETT,22 OCT 1979,USA,1h3,"Baton Rouge, LA (USA)",19 APR 2002,2.0
13.36,Xiang LIU,13 JUL 1983,CHN,1,Shanghai (CHN),19 MAY 2002,0.4
13.36,Aubrey HERRING,19 SEP 1978,USA,1,"Holmdel, NJ (USA)",12 JUN 2002,-0.6
13.36,Larry WADE,22 NOV 1974,USA,1,Sheffield (GBR),30 JUN 2002,1.2
13.36,Shaun BOWNES,24 OCT 1970,RSA,2f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1.6
13.36,Mark CREAR,02 OCT 1968,USA,3f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1.6
13.36,Staņislavs OLIJARS,22 MAR 1979,LAT,2h1,Zagreb (CRO),08 JUL 2002,0.0
13.36,Todd MATTHEWS-JOUDA,20 JUN 1979,USA,1,Budapest (HUN),12 JUL 2002,0.7
13.36,Colin JACKSON,18 FEB 1967,GBR,1,Liège (BEL),27 AUG 2002,0.2
13.36,Colin JACKSON,18 FEB 1967,GBR,1,Rovereto (ITA),28 AUG 2002,0.0
13.36,Ron BRAMLETT,22 OCT 1979,USA,2,Ostrava (CZE),12 JUN 2003,-0.8
13.36,Chris PHILLIPS,24 JUL 1972,USA,2,Zagreb (CRO),07 JUL 2003,0.5
13.36,Robert NEWTON,10 MAY 1981,GBR,1,Loughborough (GBR),31 JUL 2003,1.3
13.36,Larry WADE,22 NOV 1974,USA,1,Helsinki (FIN),18 AUG 2003,-1.0
13.36,Ron BRAMLETT,22 OCT 1979,USA,4,"Palo Alto, CA (USA)",31 MAY 2004,1.9
13.36,Yoel HERNÁNDEZ,12 DEC 1977,CUB,1,Linz (AUT),02 AUG 2004,0.0
13.36,Anier GARCÍA,09 MAR 1976,CUB,2,Linz (AUT),02 AUG 2004,0.0
13.36,Ladji DOUCOURÉ,28 MAR 1983,FRA,1,Villeneuve d'Ascq (FRA),12 JUN 2005,0.1
13.36,David OLIVER,24 APR 1982,USA,1h2,Oordegem (BEL),02 JUL 2005,-0.6
13.36,Arend WATKINS,23 OCT 1979,USA,1,Padova (ITA),03 JUL 2005,-0.5
13.36,Ron BRAMLETT,22 OCT 1979,USA,5,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,0.0
13.36,Dawane WALLACE,30 DEC 1976,USA,h,Cuxhaven (GER),09 JUL 2005,0.6
13.36,Thomas BLASCHEK,05 APR 1981,GER,1,Sondershausen (GER),17 AUG 2005,0.5
13.36,Dongpeng SHI,06 JAN 1982,CHN,2,Macao (MAC),02 NOV 2005,-0.9
13.36,Aries MERRITT,24 JUL 1985,USA,1,"Knoxville, TN (USA)",27 MAY 2006,-1.5
13.36,Dominique ARNOLD,14 SEP 1973,USA,1,Beograd (SRB),07 JUN 2006,1.0
13.36,Robby HUGHES,10 OCT 1978,USA,1,Luzern (SUI),06 JUL 2006,-0.6
13.36,Aries MERRITT,24 JUL 1985,USA,3,Daegu (KOR),28 SEP 2006,-0.3
13.36,David OLIVER,24 APR 1982,USA,3,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,0.7
13.36,Antwon HICKS,12 MAR 1983,USA,1,Chambéry (FRA),15 JUL 2007,0.8
13.36,Robby HUGHES,10 OCT 1978,USA,5,Zaragoza (ESP),28 JUL 2007,1.6
