Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
17.23,David GIRAT,26 AUG 1984,CUB,4,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,0.1
17.23,Jadel GREGÓRIO,16 SEP 1980,BRA,2,Gateshead (GBR),27 JUN 2004,-0.2
17.23,Junjie GU,05 MAY 1985,CHN,1,Hefei (CHN),26 SEP 2004,0.0
17.23,Walter DAVIS,02 JUL 1979,USA,3,"Stade Louis II, Monaco (MON)",09 SEP 2005,0.0
17.23,Nelson ÉVORA,20 APR 1984,POR,2q2,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,0.4
17.23,Leevan SANDS,16 AUG 1981,BAH,,"Crystal Palace, London (GBR)",03 AUG 2007,0.9
17.23,Héctor Dairon FUENTES,19 MAY 1988,CUB,2,Cali (COL),05 JUL 2008,1.2
17.23,Nelson ÉVORA,20 APR 1984,POR,1,"Olympic Stadium, Athina (GRE)",13 JUL 2008,-0.9
17.23,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,4q1,"National Stadium, Beijing (CHN)",18 AUG 2008,0.4
17.23,Yanxi LI,26 JUN 1984,CHN,6,"Olympiastadion, Berlin (GER)",18 AUG 2009,1.1
17.23,Viktor KUZNYETSOV,14 JUL 1986,UKR,1,Yalta (UKR),29 MAY 2010,1.4
17.23,Viktor KUZNYETSOV,14 JUL 1986,UKR,2,Montreuil-sous-Bois (FRA),08 JUN 2010,2.0
17.23,Yoandri BETANZOS,15 FEB 1982,CUB,2,Avila (ESP),17 JUL 2011,0.3
17.23,Christian OLSSON,25 JAN 1980,SWE,6,"DS, Daegu (KOR)",04 SEP 2011,0.0
17.23,Henry FRAYNE,14 APR 1990,AUS,,"Albert Park, Melbourne (AUS)",02 MAR 2012,0.6
17.23,Tosin OKE,01 OCT 1980,NGR,1,Calabar (NGR),22 JUN 2012,0.8
17.23,Leevan SANDS,16 AUG 1981,BAH,1,Paris (FRA),06 JUL 2012,0.0
17.23,Marquis DENDY,17 NOV 1992,USA,3,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1.0
17.23,Christian TAYLOR,18 JUN 1990,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,0.3
17.23,Bin DONG,22 NOV 1988,CHN,1,Tianjin (CHN),03 SEP 2017,-0.4
17.23,Yaming ZHU,04 MAY 1994,CHN,2,Tianjin (CHN),03 SEP 2017,0.3
17.23,Yaming ZHU,04 MAY 1994,CHN,2,Shenyang (CHN),03 AUG 2019,0.3
17.23,Almir DOS SANTOS,04 SEP 1993,BRA,1,"CNDA, Bragança Paulista (BRA)",01 SEP 2019,1.2
17.23,Cristian NÁPOLES,27 NOV 1998,CUB,1,"Estadio de la Universidad Militar Bolivariana, Caracas (VEN)",28 APR 2023,0.5
17.22,Giuseppe GENTILE,04 SEP 1943,ITA,3,"Estadio Olímpico, Ciudad de México (MEX)",17 OCT 1968,0.0
17.22,João Carlos DE OLIVEIRA,28 MAY 1954,BRA,3,"Lenin Stadium, Moskva (URS)",25 JUL 1980,2.0
17.22,Aleksandr BESKROVNIY,05 APR 1960,URS,1,Moskva (URS),11 JUN 1983,0.6
17.22,Vasiliy ISAYEV,01 FEB 1959,URS,4,Sochi (URS),10 JUN 1984,1.9
17.22,Ralf JAROS,13 DEC 1965,FRG,1,Bratislava (TCH),15 JUN 1985,0.7
17.22,Willie BANKS,11 MAR 1956,USA,1,London (GBR),13 JUL 1985,0.2
17.22,Yevgeniy ANIKIN,13 MAR 1958,URS,1,Sochi (URS),26 APR 1986,
17.22,Aleksandr LEONOV,07 FEB 1962,URS,3,Leningrad (URS),07 JUN 1986,2.0
17.22,Oleg PROTSENKO,11 AUG 1963,URS,2,Bratislava (TCH),14 JUN 1986,-0.1
17.22,Oleg PROTSENKO,11 AUG 1963,URS,1,Bruxelles (BEL),05 SEP 1986,0.2
17.22,Vyacheslav BORDUKOV,1959,URS,1,Donetsk (URS),07 SEP 1986,0.0
17.22,Vasif ASADOV,27 AUG 1965,URS,2,Sochi (URS),24 MAY 1987,1.7
17.22,Vladimir CHEMIKOV,03 AUG 1959,URS,1,Novosibirsk (URS),16 AUG 1987,-0.3
17.22,Igor DOVOYNO,19 AUG 1964,URS,2,São Paulo (BRA),22 MAY 1988,1.3
17.22,Joseph TAIWO,24 AUG 1959,NGR,1,Bauchi (NGR),30 JUN 1988,
17.22,Igor LAPSHIN,08 AUG 1963,URS,2,Tokyo (JPN),08 OCT 1988,0.3
17.22,Khristo MARKOV,27 JAN 1965,BUL,1,Sofia (BUL),09 JUL 1989,1.7
17.22,Frank RUTHERFORD,23 NOV 1964,BAH,1,Fort-de-France (FRA),28 APR 1990,1.2
17.22,Kenny HARRISON,13 FEB 1965,USA,1,Hamamatsu (JPN),13 MAY 1990,0.7
17.22,Yanping CHEN,17 JAN 1966,CHN,1,Kuala Lumpur (MAS),23 OCT 1991,-1.0
17.22,Jonathan EDWARDS,10 MAY 1966,GBR,1,London (GBR),10 JUL 1992,0.8
17.22,Audrius RAIZGYS,04 APR 1969,LTU,1,Kaunas (LTU),03 JUN 1993,0.9
17.22,Jonathan EDWARDS,10 MAY 1966,GBR,1,Gateshead (GBR),30 JUL 1993,0.8
17.22,Yoelbi QUESADA,04 AUG 1973,CUB,1,La Habana (CUB),25 JUN 1994,0.8
17.22,Sergey ARZAMASOV,09 APR 1971,KAZ,1,Almaty (KAZ),20 MAY 1995,1.5
17.22,James BECKFORD,09 JAN 1975,JAM,1,Kingston (JAM),23 JUN 1995,
17.22,Yoelbi QUESADA,04 AUG 1973,CUB,2,Bad Cannstatt (GER),09 JUL 1995,1.5
17.22,Aliecer URRUTIA,22 SEP 1974,CUB,2,La Habana (CUB),09 MAR 1996,0.0
17.22,Gregorio HERNÁNDEZ,07 JUN 1968,CUB,2,La Habana (CUB),21 FEB 1997,0.0
17.22,Brian WELLMAN,08 SEP 1967,BER,5,"Olympic Stadium, Athina (GRE)",08 AUG 1997,0.0
17.22,Yoelbi QUESADA,04 AUG 1973,CUB,1,Rovereto (ITA),20 AUG 1997,0.1
17.22,Jonathan EDWARDS,10 MAY 1966,GBR,1,Tallinn (EST),19 JUN 1998,0.4
17.22,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,4,"Népstadion, Budapest (HUN)",23 AUG 1998,1.5
17.22,Kenta BELL,16 MAR 1977,USA,1,"Natchitoches, LA (USA)",28 APR 2000,2.0
17.22,Michel CALVO,16 DEC 1977,CUB,1,La Habana (CUB),16 FEB 2001,1.2
17.22,Jonathan EDWARDS,10 MAY 1966,GBR,1,Madrid (ESP),07 JUL 2001,1.2
17.22,Walter DAVIS,02 JUL 1979,USA,1q1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,0.7
17.22,Kenta BELL,16 MAR 1977,USA,1,Beijing (CHN),31 AUG 2001,1.6
17.22,Alexander MARTÍNEZ,23 AUG 1977,CUB,2,Athina (GRE),10 JUN 2002,1.8
17.22,Jadel GREGÓRIO,16 SEP 1980,BRA,1,Rio de Janeiro (BRA),16 MAY 2004,0.2
17.22,Viktor GUSHCHINSKIY,12 AUG 1978,RUS,2,Tula (RUS),31 JUL 2004,0.3
17.22,Marian OPREA,06 JUN 1982,ROU,1,Leiria (POR),19 JUN 2005,1.6
17.22,Jefferson DIAS SABINO,04 NOV 1982,BRA,2,"Mangueirão, Belém (BRA)",21 MAY 2006,0.2
17.22,Randy LEWIS,15 NOV 1978,GRN,3,Chania (GRE),17 JUL 2006,0.7
17.22,Nelson ÉVORA,20 APR 1984,POR,1q1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,-0.2
17.22,Rafeeq CURRY,19 AUG 1983,USA,1,"Tallahassee, FL (USA)",29 MAR 2008,0.8
17.22,Marian OPREA,06 JUN 1982,ROU,5,"National Stadium, Beijing (CHN)",21 AUG 2008,-0.2
17.22,Momchil KARAILIEV,21 MAY 1982,BUL,1,Sofia (BUL),09 JUN 2009,0.6
17.22,Nelson ÉVORA,20 APR 1984,POR,1,Beograd (SRB),09 JUL 2009,-0.7
17.22,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,1,Cheboksary (RUS),26 JUL 2009,0.4
17.22,Yoandri BETANZOS,15 FEB 1982,CUB,3,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1.3
17.22,Viktor KUZNYETSOV,14 JUL 1986,UKR,2q2,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1.5
17.22,Tosin OKE,01 OCT 1980,NGR,1,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1.5
17.22,Alexis COPELLO,12 AUG 1985,CUB,3,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,0.6
17.22,Osniel TOSCA,30 JUN 1984,CUB,1,La Habana (CUB),11 FEB 2011,0.3
17.22,Alexis COPELLO,12 AUG 1985,CUB,1,La Habana (CUB),19 MAR 2011,1.6
17.22,Yevgeniy EKTOV,01 SEP 1986,KAZ,1,Almaty (KAZ),30 JUN 2012,-0.3
17.22,Shuo CAO,08 OCT 1991,CHN,3,Tianjin (CHN),03 SEP 2017,0.6
17.22,Bin DONG,22 NOV 1988,CHN,5,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1.8
17.22,Donald SCOTT,23 FEB 1992,USA,1,"Leonora Stadium, Leonora (GUY)",30 JUN 2018,0.0
17.22,Andy DÍAZ HERNÁNDEZ,25 DEC 1995,CUB,1,Camagüey (CUB),10 FEB 2019,1.6
17.22,Alexsandro MELO,26 SEP 1995,BRA,1,Santiago de Chile (CHI),06 APR 2019,-0.9
17.22,Hugues Fabrice ZANGO,25 JUN 1993,BUR,1,Forbach (FRA),26 MAY 2019,-0.4
17.22,Pedro PICHARDO,30 JUN 1993,POR,1,Leiria (POR),28 JUL 2019,0.0
17.22,Will CLAYE,13 JUN 1991,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1.1
17.22,Yaming ZHU,04 MAY 1994,CHN,1,"Kallithea, Athina (GRE)",25 MAY 2022,0.7
17.21,James BUTTS,09 MAY 1950,USA,1,"Westwood, CA (USA)",07 MAY 1978,1.9
17.21,Keith CONNOR,16 SEP 1957,GBR,1,Edmonton (CAN),12 AUG 1978,
17.21,Gennadiy VALYUKEVICH,01 JUN 1958,URS,1,Moskva (URS),21 JUL 1979,
17.21,Aleksandr BESKROVNIY,05 APR 1960,URS,1,Moskva (URS),06 JUL 1981,
17.21,Aleksandr POKUSAYEV,30 APR 1960,URS,1,Krasnodar (URS),26 MAY 1983,1.6
17.21,Vlastimil MARINEC,09 JAN 1957,TCH,1,Bratislava (TCH),04 JUN 1983,0.9
17.21,Mike CONLEY,05 OCT 1962,USA,2,"Indianapolis, IN (USA)",19 JUN 1983,0.9
17.21,Oleg PROTSENKO,11 AUG 1963,URS,,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,0.0
17.21,Mike CONLEY,05 OCT 1962,USA,1,Sevilla (ESP),20 JUN 1989,-1.5
17.21,Vladimir ZUBRILIN,12 OCT 1963,URS,3,Gorkiy (URS),23 JUL 1989,1.7
17.21,Jonathan EDWARDS,10 MAY 1966,GBR,1,Dijon (FRA),15 JUN 1991,-1.4
17.21,Leonid VOLOSHIN,30 MAR 1966,EUN,2q1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,
17.21,Yoelbi QUESADA,04 AUG 1973,CUB,3q2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,
17.21,Tord HENRIKSSON,13 APR 1965,SWE,5,Bad Cannstatt (GER),04 JUL 1993,0.6
17.21,Māris BRUŽIKS,25 AUG 1962,LAT,1,"Crystal Palace, London (GBR)",23 JUL 1993,0.0
17.21,Tosi FASINRO,28 MAR 1972,GBR,1,Salamanca (ESP),27 JUL 1993,1.5
17.21,Leonid VOLOSHIN,30 MAR 1966,RUS,2,Sheffield (GBR),29 AUG 1993,2.0
17.21,Vladimir MELIKHOV,30 MAR 1969,RUS,,Sevilla (ESP),05 JUN 1994,0.7
17.21,Vasiliy SOKOV,07 APR 1968,RUS,2,Moskva (RUS),05 JUN 1994,0.9
17.21,Oleg SAKIRKIN,23 JAN 1966,KAZ,2,"Stade Louis II, Monaco (MON)",02 AUG 1994,0.4
17.21,Oleg SAKIRKIN,23 JAN 1966,KAZ,1,Hiroshima (JPN),14 OCT 1994,0.7
17.21,Yoel GARCÍA,25 NOV 1973,CUB,1,La Habana (CUB),02 MAR 1995,1.1
17.21,Yoelbi QUESADA,04 AUG 1973,CUB,2,Bratislava (SVK),30 MAY 1995,1.4
17.21,Kenny HARRISON,13 FEB 1965,USA,3,"Arena Civica, Milano (ITA)",07 SEP 1996,0.3
17.21,Jonathan EDWARDS,10 MAY 1966,GBR,1,Riga (LAT),30 MAY 1997,1.8
17.21,Denis KAPUSTIN,05 OCT 1970,RUS,1,St-Denis (FRA),04 JUN 1998,0.9
17.21,Andrew OWUSU,08 JUL 1972,GHA,4,"SGJ, Johannesburg (RSA)",12 SEP 1998,1.3
17.21,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Nürnberg (GER),25 JUN 2000,0.4
17.21,Onochie ACHIKE,31 JAN 1975,GBR,2,"Crystal Palace, London (GBR)",22 JUL 2001,0.6
17.21,Yoandri BETANZOS,15 FEB 1982,CUB,1,"Stadion Juliska, Praha (CZE)",17 JUN 2002,0.4
17.21,Jonathan EDWARDS,10 MAY 1966,GBR,3,London (GBR),23 AUG 2002,0.0
17.21,Christian OLSSON,25 JAN 1980,SWE,1,Dortmund (GER),15 JUN 2003,0.7
17.21,Marian OPREA,06 JUN 1982,ROU,1,Strasbourg (FRA),26 JUN 2003,0.5
17.21,Tim RUSAN,25 JUN 1977,USA,2,"Crystal Palace, London (GBR)",08 AUG 2003,0.9
17.21,Walter DAVIS,02 JUL 1979,USA,2,"Olympiastadion, Berlin (GER)",12 SEP 2004,-1.0
17.21,Colomba FOFANA,11 APR 1977,FRA,1,Lagos (POR),29 MAY 2005,1.8
17.21,Leevan SANDS,16 AUG 1981,BAH,2q1,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1.6
17.21,Aarik WILSON,25 OCT 1982,USA,2,Baie Mahault (FRA),01 MAY 2006,1.8
17.21,Aarik WILSON,25 OCT 1982,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,0.7
17.21,Yevgeniy PLOTNIR,26 JUN 1977,RUS,1,Moskva (RUS),24 JUL 2006,0.5
17.21,Nathan DOUGLAS,04 DEC 1982,GBR,2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006,-0.4
17.21,Marian OPREA,06 JUN 1982,ROU,1,Dubnica nad Váhom (SVK),29 AUG 2006,0.3
17.21,Phillips IDOWU,30 DEC 1978,GBR,2,"Olympiastadion, München (GER)",24 JUN 2007,0.7
17.21,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,4,Madrid (ESP),21 JUL 2007,1.8
17.21,Randy LEWIS,15 NOV 1978,GRN,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,0.6
17.21,Colomba FOFANA,11 APR 1977,FRA,2,"Parc des Sports, Annecy (FRA)",22 JUN 2008,-0.3
17.21,Rafeeq CURRY,19 AUG 1983,USA,3,"Eugene, OR (USA)",06 JUL 2008,1.0
17.21,Christian OLSSON,25 JAN 1980,SWE,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,0.1
17.21,Benjamin COMPAORÉ,05 AUG 1987,FRA,1,Amiens (FRA),16 JUN 2010,0.0
17.21,Viktor KUZNYETSOV,14 JUL 1986,UKR,3,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,0.3
17.21,Leevan SANDS,16 AUG 1981,BAH,1,Mayagüez (PUR),29 JUL 2010,0.8
17.21,Tosin OKE,01 OCT 1980,NGR,2,"Crystal Palace, London (GBR)",06 AUG 2011,0.7
17.21,Leevan SANDS,16 AUG 1981,BAH,7,"DS, Daegu (KOR)",04 SEP 2011,-0.2
17.21,Alexis COPELLO,12 AUG 1985,CUB,1,Guadalajara (MEX),27 OCT 2011,-1.3
17.21,Christian TAYLOR,18 JUN 1990,USA,1q2,"Olympic Stadium, London (GBR)",07 AUG 2012,0.2
17.21,Will CLAYE,13 JUN 1991,USA,3,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014,0.5
17.21,Chris BENARD,09 APR 1990,USA,3,"Hayward Field, Eugene, OR (USA)",09 JUL 2016,-0.9
17.21,Cristian NÁPOLES,27 NOV 1998,CUB,1,La Habana (CUB),28 MAY 2017,0.2
17.21,Alexis COPELLO,12 AUG 1985,AZE,3,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,0.5
17.21,Pedro PICHARDO,30 JUN 1993,POR,1,Braga (POR),21 JUL 2018,-1.1
17.21,Andy DÍAZ HERNÁNDEZ,25 DEC 1995,CUB,2,La Habana (CUB),18 MAY 2019,1.7
17.21,Cristian NÁPOLES,27 NOV 1998,CUB,,La Habana (CUB),18 MAY 2019,1.1
17.21,Yaming ZHU,04 MAY 1994,CHN,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1.6
17.21,Will CLAYE,13 JUN 1991,USA,1,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,0.1
17.21,Chris CARTER,11 MAR 1989,USA,1,"Houston, TX (USA)",26 MAY 2022,0.0
17.2,Jörg DREHMEL,03 MAY 1945,GDR,1,Potsdam (GDR),15 JUN 1972,1.8
17.2,Mikhail BARIBAN,25 FEB 1949,URS,1,Moskva (URS),19 AUG 1973,0.1
17.2,Viktor SANEYEV,03 OCT 1945,URS,1,Sochi (URS),21 SEP 1974,
17.2,Tommy HAYNES,14 JUL 1952,USA,2,Ciudad de México (MEX),15 OCT 1975,
17.2,Jaak UUDMÄE,03 SEP 1954,URS,2,Ciudad de México (MEX),11 SEP 1979,
17.2,Béla BAKOSI,18 JUN 1957,HUN,1,Budapest (HUN),21 AUG 1982,1.8
17.2,Vladimir BRIGADNIY,22 APR 1955,URS,1,Ashkhabad (URS),02 MAY 1983,
17.2,Zdzisław HOFFMANN,27 AUG 1959,POL,1,Barcelona (ESP),16 JUL 1983,1.8
17.2,Willie BANKS,11 MAR 1956,USA,1,London (GBR),09 SEP 1983,1.8
17.2,Peter BOUSCHEN,16 MAY 1960,FRG,2,London (GBR),13 JUL 1984,1.1
17.2,Aleksandr YAKOVLEV,08 SEP 1957,URS,1,Tokyo (JPN),14 SEP 1984,
17.2,Igor LAPSHIN,08 AUG 1963,URS,4,Leningrad (URS),07 JUN 1986,0.7
17.2,Willie BANKS,11 MAR 1956,USA,,"Eugene, OR (USA)",21 JUN 1986,1.7
17.2,Peter BOUSCHEN,16 MAY 1960,FRG,1,Düsseldorf (GER),07 JUN 1987,1.2
17.2,Khristo MARKOV,27 JAN 1965,BUL,1q2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1.1
17.2,Gennadiy VALYUKEVICH,01 JUN 1958,URS,q,Tallinn (EST),06 JUL 1988,1.3
17.2,Ján ČADO,07 MAY 1963,TCH,3,Stockholm (SWE),02 JUL 1990,
17.2,Oleg PROTSENKO,11 AUG 1963,URS,1,Stockholm (SWE),03 JUL 1991,0.6
17.2,Wendell LAWRENCE,06 JUL 1967,BAH,1,"Boise, ID (USA)",11 APR 1992,1.8
17.2,Rogel NACHUM,21 MAY 1967,ISR,3,Sevilla (ESP),06 JUN 1992,0.9
17.2,Jorge TEIXEIRA DA SILVA,04 JAN 1966,BRA,1,Ciudad de México (MEX),28 JUN 1992,
17.2,Yoelbi QUESADA,04 AUG 1973,CUB,1,La Habana (CUB),26 MAY 1994,-0.9
17.2,Māris BRUŽIKS,25 AUG 1962,LAT,3,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,0.7
17.2,Mike CONLEY,05 OCT 1962,USA,1,Köln (GER),21 AUG 1994,-0.2
17.2,Gennadiy GLUSHENKO,26 MAY 1970,UKR,1,Kyiv (UKR),27 MAY 1995,2.0
17.2,Yoelbi QUESADA,04 AUG 1973,CUB,1,Camagüey (CUB),19 JAN 1996,0.9
17.2,Mike CONLEY,05 OCT 1962,USA,1q2,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,0.8
17.2,Denis KAPUSTIN,05 OCT 1970,RUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1.0
17.2,Denis KAPUSTIN,05 OCT 1970,RUS,3,Oslo (NOR),04 JUL 1997,0.3
17.2,Paolo CAMOSSI,06 JAN 1974,ITA,1,Roma (ITA),24 MAY 1998,-1.7
17.2,Zsolt CZINGLER,26 APR 1971,HUN,1,Dresden (GER),20 JUN 1998,1.9
17.2,Rogel NACHUM,21 MAY 1967,ISR,1,Tel Aviv (ISR),19 JUL 1998,1.6
17.2,LaMark CARTER,23 AUG 1970,USA,5,"SGJ, Johannesburg (RSA)",12 SEP 1998,1.0
17.2,Charles Michael FRIEDEK,26 AUG 1971,GER,2,Palma de Mallorca (ESP),10 JUL 1999,0.2
17.2,Jonathan EDWARDS,10 MAY 1966,GBR,1,"Tallahassee, FL (USA)",13 MAY 2000,1.8
17.2,Charles Michael FRIEDEK,26 AUG 1971,GER,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,-0.1
17.2,Jonathan EDWARDS,10 MAY 1966,GBR,1,Nürnberg (GER),17 JUN 2001,0.9
17.2,Walter DAVIS,02 JUL 1979,USA,5,"Commonwealth Stadium, Edmonton (CAN)",06 AUG 2001,0.3
17.2,Melvin LISTER,29 AUG 1977,USA,4,"Crystal Palace, London (GBR)",30 JUL 2004,-0.2
17.2,Jadel GREGÓRIO,16 SEP 1980,BRA,3q2,"Olympic Stadium, Athina (GRE)",20 AUG 2004,0.1
17.2,Danil BURKENYA,20 JUL 1978,RUS,2,"Stade Louis II, Monaco (MON)",18 SEP 2004,0.3
17.2,Charles Michael FRIEDEK,26 AUG 1971,GER,1,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,0.4
17.2,Marian OPREA,06 JUN 1982,ROU,1,Rethymno (GRE),10 JUL 2005,-0.9
17.2,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Lignano (ITA),17 JUL 2005,-0.8
17.2,Jadel GREGÓRIO,16 SEP 1980,BRA,1q2,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1.8
17.2,Jadel GREGÓRIO,16 SEP 1980,BRA,6,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,0.0
17.2,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Rovereto (ITA),31 AUG 2005,0.0
17.2,Jadel GREGÓRIO,16 SEP 1980,BRA,2,Doha (QAT),12 MAY 2006,0.6
17.2,Walter DAVIS,02 JUL 1979,USA,1,"Letzigrund, Zürich (SUI)",07 SEP 2007,1.4
17.2,Aarik WILSON,25 OCT 1982,USA,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,-0.5
17.2,Onochie ACHIKE,31 JAN 1975,GBR,1,Genève (SUI),31 MAY 2008,0.2
17.2,Yanxi LI,26 JUN 1984,CHN,1,Suzhou (CHN),29 JUN 2008,0.7
17.2,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,3,"Stade Louis II, Monaco (MON)",29 JUL 2008,0.2
17.2,Jadel GREGÓRIO,16 SEP 1980,BRA,6,"National Stadium, Beijing (CHN)",21 AUG 2008,0.2
17.2,Alexis COPELLO,12 AUG 1985,CUB,2,Uberlandia (BRA),20 MAY 2009,-0.5
17.2,Osniel TOSCA,30 JUN 1984,CUB,2,La Habana (CUB),30 MAY 2009,1.6
17.2,Nelson ÉVORA,20 APR 1984,POR,1,Leiria (POR),13 JUN 2009,
17.2,Daniele GRECO,01 MAR 1989,ITA,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",19 JUL 2009,1.8
17.2,Leevan SANDS,16 AUG 1981,BAH,2q1,"Olympiastadion, Berlin (GER)",16 AUG 2009,-0.4
17.2,Teddy TAMGHO,15 JUN 1989,FRA,1,Tremblay-en-France (FRA),09 MAY 2010,1.7
17.2,Phillips IDOWU,30 DEC 1978,GBR,4,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,0.4
17.2,Randy LEWIS,15 NOV 1978,GRN,2,Mayagüez (PUR),29 JUL 2010,1.2
17.2,Tosin OKE,01 OCT 1980,NGR,1,Barcelona (ESP),22 JUL 2011,0.1
17.2,Nelson ÉVORA,20 APR 1984,POR,2q2,"DS, Daegu (KOR)",02 SEP 2011,0.6
17.2,Roman VALIYEV,27 MAR 1984,KAZ,1,Almaty (KAZ),18 JUN 2012,0.2
17.2,Pedro PICHARDO,30 JUN 1993,CUB,1,Kortrijk (BEL),14 JUL 2013,0.2
17.2,Christian TAYLOR,18 JUN 1990,USA,4,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,0.4
17.2,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,"Hampden Park, Glasgow (GBR)",02 AUG 2014,-0.1
17.2,Yordanys DURANONA GARCIA,16 JUN 1988,DMA,1,Ciudad de México (MEX),16 AUG 2014,-1.0
17.2,Dmitriy CHIZHIKOV,06 DEC 1993,RUS,1,Saransk (RUS),17 JUN 2015,1.8
17.2,Max HEß,13 JUL 1996,GER,1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,0.5
17.2,Christian TAYLOR,18 JUN 1990,USA,1,Kingston (JAM),10 JUN 2017,1.6
17.2,Chris BENARD,09 APR 1990,USA,1q1,"Olympic Stadium, London (GBR)",07 AUG 2017,0.2
17.2,Alexsandro MELO,26 SEP 1995,BRA,1,Sotteville-lès-Rouen (FRA),16 JUL 2019,2.0
17.2,Hugues Fabrice ZANGO,25 JUN 1993,BUR,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,0.7
17.2,Hugues Fabrice ZANGO,25 JUN 1993,BUR,2,"Letzigrund, Zürich (SUI)",09 SEP 2021,0.5
17.2,Emmanuel IHEMEJE,09 OCT 1998,ITA,1q2,"Olympiastadion, München (GER)",15 AUG 2022,0.9
17.2,Andy DÍAZ HERNÁNDEZ,25 DEC 1995,ITA,1,Košice (SVK),08 JUN 2023,0.2
17.2,Jean-Marc PONTVIANNE,06 AUG 1994,FRA,1,"Stade Urbain Wallet, Amiens (FRA)",17 JUN 2023,2.0
17.19,Viktor SANEYEV,03 OCT 1945,URS,,"Olympiastadion, München (GER)",04 SEP 1972,-0.3
17.19,Ron LIVERS,20 JUL 1955,USA,1,Sochi (URS),01 JUL 1977,1.0
17.19,Willie BANKS,11 MAR 1956,USA,2,"Westwood, CA (USA)",10 MAY 1981,-1.5
17.19,Zdzisław HOFFMANN,27 AUG 1959,POL,1,Bydgoszcz (POL),27 JUN 1983,0.6
17.19,Khristo MARKOV,27 JAN 1965,BUL,1,Sofia (BUL),02 JUN 1984,1.4
17.19,Paul JORDAN,17 JUN 1956,USA,1q,"Los Angeles, CA (USA)",16 JUN 1984,-0.3
17.19,Al JOYNER,19 JAN 1960,USA,2,"Los Angeles, CA (USA)",17 JUN 1984,-0.8
17.19,Joseph TAIWO,24 AUG 1959,NGR,1,Rabat (MAR),13 JUL 1984,
17.19,Vladimir CHEMIKOV,03 AUG 1959,URS,3,Donetsk (URS),09 SEP 1984,0.1
17.19,Robert CANNON,09 JUL 1958,USA,6,San José (USA),27 JUN 1987,1.8
17.19,Oleg PROTSENKO,11 AUG 1963,URS,1,Moskva (URS),21 AUG 1987,-0.7
17.19,Vladimir CHEMIKOV,03 AUG 1959,URS,4,Tallinn (EST),07 JUL 1988,0.9
17.19,Willie BANKS,11 MAR 1956,USA,2,"Letzigrund, Zürich (SUI)",17 AUG 1988,
