Mark,Competitor,DOB,Nat,Pos,Venue,Date
8152,Eduard MIKHAN,07 JUN 1989,BLR,2,"Mestský Stadion, Ostrava (CZE)",15 JUL 2011
8151,Kai KAZMIREK,28 JAN 1991,GER,8,"Olympiastadion, München (GER)",16 AUG 2022
8149,Frank MÜLLER,18 JUN 1968,GER,4,Lage (GER),15 JUN 1996
8148,Viktor RADCHENKO,11 MAY 1968,UKR,7,Götzis (AUT),31 MAY 1992
8147,Bastien AUZEIL,22 OCT 1989,FRA,10,"Mösle-Stadium, Götzis (AUT)",31 MAY 2015
8146,Mikhail MEDVED,30 JAN 1964,UKR,7,Götzis (AUT),30 MAY 1993
8146,Luca WIELAND,07 DEC 1994,GER,3,"Eugene, OR (USA)",08 JUN 2017
8143,Petri KESKITALO,10 MAR 1967,FIN,11,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
8142,Andreas BECHMANN,28 SEP 1999,GER,1,"Kadrioru staadion, Tallinn (EST)",11 JUL 2021
8141,Ashley BRYANT,17 MAY 1991,GBR,8,"Mösle-Stadium, Götzis (AUT)",01 JUN 2014
8140,Zsolt KÜRTÖSI,21 MAR 1971,HUN,9,"Népstadion, Budapest (HUN)",20 AUG 1998
8139,Arthur ABELE,30 JUL 1986,GER,3,"Stadionring, Ratingen (GER)",29 JUN 2014
8138,Romain MARTIN,12 JUL 1988,FRA,1,Oyonnax (FRA),15 JUN 2014
8136,Eduard HÄMÄLÄINEN,21 JAN 1969,FIN,6,"New York, NY (USA)",20 JUL 1998
8135,Klaus ISEKENMEIER,14 APR 1975,GER,10,Götzis (AUT),31 MAY 1998
8134,Romain BARRAS,01 AUG 1980,FRA,11,"DS, Daegu (KOR)",28 AUG 2011
8133,Kyle GARLAND,28 MAY 2000,USA,2,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",08 APR 2022
8132,Johannes ERM,26 MAR 1998,EST,1,"Ole Miss T&F Complex, Oxford, MS (USA)",13 MAY 2022
8131,Devon WILLIAMS,17 JAN 1994,USA,3,"Sacramento, CA (USA)",23 JUN 2017
8130,Dan STEELE,20 MAR 1969,USA,8,"La Cartuja, Sevilla (ESP)",25 AUG 1999
8130,Ayden OWENS-DELERME,28 MAY 2000,PUR,1f4,"Azusa, CA (USA)",18 APR 2019
8128,Jón Arnar MAGNÚSSON,28 JUL 1969,ISL,4,Talence (FRA),22 SEP 2002
8127,Romain BARRAS,01 AUG 1980,FRA,1,Almería (ESP),30 JUN 2005
8126,Ruben GADO,13 DEC 1993,FRA,1,Albi (FRA),07 JUL 2018
8125,Eduard MIKHAN,07 JUN 1989,BLR,2,"Kadrioru staadion, Tallinn (EST)",30 JUN 2013
8124,Kristjan RAHNU,29 AUG 1979,EST,3,"Stade Pierre Paul Bernard, Talence (FRA)",18 SEP 2005
8123,Dezső SZABÓ,04 SEP 1967,HUN,4,Tallinn (EST),29 JUN 1997
8122,Christian PLAZIAT,28 OCT 1963,FRA,9,"National Stadium, Tokyo (JPN)",30 AUG 1991
8122,Bryan CLAY,03 JAN 1980,USA,2,Talence (FRA),26 SEP 2004
8121,Michael SMITH,16 SEP 1967,CAN,4,Götzis (AUT),18 JUN 1989
8120,Aleksey DROZDOV,03 DEC 1983,RUS,1,Tula (RUS),15 JUN 2005
8120,Larbi BOURRADA,10 MAY 1988,ALG,1,"Mestský Stadion Sletište, Kladno (CZE)",18 JUN 2017
8119,Aleksandr KOMAROV,04 MAR 2001,RUS,1,"Yunost Stadium, Adler, Sochi (RUS)",27 MAY 2023
8118,Michael MORRISON,18 MAR 1988,USA,1,"Des Moines, IA (USA)",10 JUN 2011
8117,Jaakko OJANIEMI,28 AUG 1980,FIN,5,Götzis (AUT),02 JUN 2002
8116,Chris HUFFINS,19 APR 1970,USA,2,"Stadio Tre Stelle, Desenzano del Garda (ITA)",09 MAY 1999
8115,Marcus NILSSON,03 MAY 1991,SWE,1,"Antonio Domínguez Stadium, Arona (ESP)",05 JUN 2022
8114,Wilfrid BOULINEAU,13 MAY 1970,FRA,4,Tallinn (EST),05 JUL 1998
8114,Pieter BRAUN,21 JAN 1993,NED,12,"National Stadium, Beijing (CHN)",29 AUG 2015
8113,Sébastien LEVICQ,25 JUN 1971,FRA,5,Lage (GER),15 JUN 1996
8113,Vasiliy KHARLAMOV,08 JAN 1986,RUS,4,Szczecin (POL),28 JUN 2009
8112,Eelco SINTNICOLAAS,07 APR 1987,NED,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",17 JUL 2009
8112,Artyom MAKARENKO,23 APR 1997,RUS,3,Smolensk (RUS),10 JUN 2017
8110,Nadir EL FASSI,23 SEP 1983,FRA,1,St-Etienne (FRA),27 JUN 2010
8109,Roman ŠEBRLE,26 NOV 1974,CZE,2,Albi (FRA),29 JUL 2011
8108,David MEWES,07 OCT 1976,GER,12,Götzis (AUT),04 JUN 2000
8107,Christian PLAZIAT,28 OCT 1963,FRA,8,Götzis (AUT),30 MAY 1993
8107,Phil MCMULLEN,03 FEB 1975,USA,1,Salo (ITA),08 MAY 2005
8107,Rik TAAM,17 JAN 1997,NED,1,"Atletiekbaan Breda, Breda (NED)",27 JUN 2021
8105,Sébastien LEVICQ,25 JUN 1971,FRA,5,Götzis (AUT),29 MAY 1994
8105,Ingmar VOS,28 MAY 1986,NED,9,"Mösle-Stadium, Götzis (AUT)",29 MAY 2011
8104,Mike MACZEY,28 SEP 1972,GER,1,Lage (GER),05 SEP 1999
8104,Aleksandr PARKHOMENKO,21 MAR 1981,BLR,1,Yalta (UKR),02 JUL 2006
8103,Pau TONNESEN,24 OCT 1992,ESP,4,"Eugene, OR (USA)",09 JUN 2016
8102,Aleksandr POGORELOV,10 JAN 1980,RUS,3,Arles (FRA),02 JUL 2006
8101,Aleksandr PARKHOMENKO,21 MAR 1981,BLR,1,Tallinn (EST),08 JUL 2007
8099,Valeriy BELOUSOV,22 JAN 1970,RUS,3,Helmond (NED),02 JUL 1995
8099,Jacob MINAH,03 APR 1982,GER,1,Bangkok (THA),13 AUG 2007
8098,Vasiliy KHARLAMOV,08 JAN 1986,RUS,2,Cheboksary (RUS),06 JUN 2013
8097,Markus BALLENGEE,08 JAN 1998,USA,7,"Hayward Field, Eugene, OR (USA)",20 JUN 2021
8095,Willem COERTZEN,30 DEC 1982,RSA,4,"Stadionring, Ratingen (GER)",17 JUL 2011
8094,Claston BERNARD,22 MAR 1979,JAM,1,"Baton Rouge, LA (USA)",01 JUN 2002
8093,Erki NOOL,25 JUN 1970,EST,1,Tallinn (EST),03 JUL 1994
8092,Mikhail MEDVED,30 JAN 1964,URS,4,Helmond (NED),07 JUL 1991
8091,Ashton EATON,21 JAN 1988,USA,1,"Eugene, OR (USA)",10 MAY 2009
8091,Makenson GLETTY,02 APR 1999,FRA,1,"Stade des Grands Pêchers, Montreuil (FRA)",17 JUL 2022
8090,Aleksey SYSOYEV,08 MAR 1985,RUS,1,Sochi (RUS),18 MAY 2005
8089,Vitaliy ZHUK,10 SEP 1996,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",18 AUG 2022
8088,Keisuke USHIRO,24 JUL 1986,JPN,1,Incheon (KOR),01 OCT 2014
8086,Isaac MURPHY,10 MAY 1990,USA,4,"Eugene, OR (USA)",06 JUN 2013
8085,Trond HÖIBY,24 JAN 1973,NOR,1,Herentals (BEL),04 JUL 1999
8084,Aleksandr AVERBUKH,01 OCT 1974,RUS,1,Krasnodar (RUS),21 MAY 1997
8084,Curtis BEACH,22 JUL 1990,USA,2,"Des Moines, IA (USA)",10 JUN 2011
8083,Kristjan RAHNU,29 AUG 1979,EST,9,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006
8082,Eugène MARTINEAU,14 MAY 1980,NED,10,Götzis (AUT),30 MAY 2004
8081,Stefan SCHMID,06 MAY 1970,GER,4,Talence (FRA),16 SEP 2001
8080,Dezső SZABÓ,04 SEP 1967,HUN,5,Götzis (AUT),18 JUN 1989
8080,Mathias BRUGGER,06 AUG 1992,GER,2,"Stadionring, Ratingen (GER)",20 JUN 2021
8078,Alexander KRUGER,18 NOV 1963,GBR,7,Götzis (AUT),29 MAY 1994
8077,Mikk PAHAPILL,18 JUL 1983,EST,1,"Stade Pierre Paul Bernard, Talence (FRA)",21 SEP 2014
8076,Gernot KELLERMAYR,05 APR 1966,AUT,11,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
8075,Michael KOHNLE,03 MAY 1970,GER,9,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993
8075,Adam Sebastian HELCELET,27 OCT 1991,CZE,4,"Mösle-Stadium, Götzis (AUT)",26 MAY 2013
8074,André NIKLAUS,30 AUG 1981,GER,7,"Mösle-Stadium, Götzis (AUT)",29 MAY 2005
8073,Pelle RIETVELD,04 FEB 1985,NED,3,Kladno (CZE),10 JUN 2012
8073,Jorge UREÑA,08 OCT 1993,ESP,1,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021
8072,Oleksiy KASYANOV,26 AUG 1985,UKR,4,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016
8071,Eduard HÄMÄLÄINEN,21 JAN 1969,FIN,4,Arles (FRA),01 JUL 2001
8070,Hans VAN ALPHEN,12 JAN 1982,BEL,4,"Stade Pierre Paul Bernard, Talence (FRA)",20 SEP 2009
8070,Kurt FELIX,04 JUL 1988,GRN,3,"Hampden Park, Glasgow (GBR)",29 JUL 2014
8069,Prodromos KORKIZOGLOU,27 FEB 1975,GRE,1,Ibach (SUI),02 JUL 2000
8069,Pascal BEHRENBRUCH,19 JAN 1985,GER,8,"Mösle-Stadium, Götzis (AUT)",30 MAY 2010
8068,Aleksey SYSOYEV,08 MAR 1985,RUS,10,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006
8067,Sebastian CHMARA,21 NOV 1971,POL,1f,Bressanone (ITA),05 JUL 1998
8067,Roman ŠEBRLE,26 NOV 1974,CZE,4,"Stade Pierre Paul Bernard, Talence (FRA)",23 SEP 2007
8067,Jan DOLEŽAL,06 JUN 1996,CZE,8,"Olympiastadion, Berlin (GER)",08 AUG 2018
8066,Valeriy BELOUSOV,22 JAN 1970,RUS,2,Krasnodar (RUS),21 MAY 1997
8065,Tomáš DVOŘÁK,11 MAY 1972,CZE,7,"Olympiastadion, Helsinki (FIN)",13 AUG 1994
8064,Sheldon BLOCKBURGER,19 SEP 1964,USA,8,Götzis (AUT),29 MAY 1994
8064,Pascal BEHRENBRUCH,19 JAN 1985,GER,10,"Mösle-Stadium, Götzis (AUT)",29 MAY 2011
8064,Ryan TALBOT,,USA,1,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",14 MAY 2022
8062,Kurt FELIX,04 JUL 1988,GRN,1,"Des Moines, IA (USA)",07 JUN 2012
8061,Jack ROSENDAAL,12 SEP 1973,NED,2,Oulu (FIN),29 JUN 1997
8060,Chiel WARNERS,02 APR 1978,NED,2,Tallinn (EST),06 JUL 2003
8060,Mathias BRUGGER,06 AUG 1992,GER,11,"Mösle-Stadium, Götzis (AUT)",26 MAY 2019
8059,Vasiliy KHARLAMOV,08 JAN 1986,RUS,2,Cheboksary (RUS),03 JUN 2012
8058,Roman ŠEBRLE,26 NOV 1974,CZE,2,Kladno (CZE),24 JUN 2009
8058,Vitaliy ZHUK,10 SEP 1996,BLR,13,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
8057,Yunior DIAZ,28 APR 1987,CUB,1,La Habana (CUB),08 MAR 2008
8057,Baptiste THIERY,29 JUN 2001,FRA,9,"Olympiastadion, München (GER)",16 AUG 2022
8056,Paolo CASARSA,02 JUL 1975,ITA,1,Südstadt (AUT),06 JUN 2004
8055,Eugène MARTINEAU,14 MAY 1980,NED,13,"National Stadium, Beijing (CHN)",22 AUG 2008
8055,Martin ROE,01 APR 1992,NOR,1,"Sportplatz Lana, Lana (ITA)",25 APR 2021
8053,Yunior DIAZ,28 APR 1987,CUB,2,La Habana (CUB),06 MAY 2011
8052,Roman ŠEBRLE,26 NOV 1974,CZE,6,"Olympiastadion, Helsinki (FIN)",28 JUN 2012
8051,Laurent HERNU,22 AUG 1976,FRA,7,"Olympiastadion, München (GER)",08 AUG 2002
8050,Lev LOBODIN,01 APR 1969,UKR,9,Götzis (AUT),29 MAY 1994
8050,Claston BERNARD,22 MAR 1979,JAM,1,"College Station, TX (USA)",15 MAR 2002
8050,Adam Sebastian HELCELET,27 OCT 1991,CZE,11,"Mösle-Stadium, Götzis (AUT)",29 MAY 2016
8049,Ashley BRYANT,17 MAY 1991,GBR,11,"Olympic Stadium, London (GBR)",12 AUG 2017
8048,Yordani GARCÍA,21 NOV 1988,CUB,3,"Stadio Tre Stelle, Desenzano del Garda (ITA)",09 MAY 2010
8047,Hans VAN ALPHEN,12 JAN 1982,BEL,2,Bangkok (THA),13 AUG 2007
8046,Hunter VEITH,14 JAN 1995,USA,1,"Austin, TX (USA)",29 MAR 2018
8045,Ramil GANIYEV,23 SEP 1968,UZB,12,Götzis (AUT),31 MAY 1998
8045,Carlos Eduardo BEZERRA CHININ,03 MAY 1985,BRA,5,"Stadionring, Ratingen (GER)",17 JUL 2011
8044,Mateo SOSSAH,28 APR 1988,USA,2,"Fayetteville, AR (USA)",11 JUN 2009
8043,Akihiko NAKAMURA,23 OCT 1990,JPN,1,Wakayama (JPN),26 APR 2015
8042,André NIKLAUS,30 AUG 1981,GER,1,"Olympisch Stadion, Amsterdam (NED)",13 JUL 2001
8041,Paul TEREK,20 OCT 1979,USA,2,"Baton Rouge, LA (USA)",01 JUN 2002
8041,Ondřej KOPECKÝ,16 MAY 1998,CZE,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",15 MAY 2022
8040,Ashley BRYANT,17 MAY 1991,GBR,5,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016
8039,Thomas TEBBICH,04 FEB 1975,AUT,7,Götzis (AUT),30 MAY 1999
8038,Ruben GADO,13 DEC 1993,FRA,3,"Antonio Domínguez Stadium, Arona (ESP)",13 JUN 2021
8037,Keisuke USHIRO,24 JUL 1986,JPN,1,Nagano (JPN),03 JUN 2012
8037,Martin ROE,01 APR 1992,NOR,1,"Antonio Domínguez Stadium, Arona (ESP)",09 JUN 2019
8036,Zsolt KÜRTÖSI,21 MAR 1971,HUN,1,Budapest (HUN),06 AUG 2000
8036,Larbi BOURRADA,10 MAY 1988,ALG,1,Algiers (ALG),22 MAY 2009
8035,Jack ROSENDAAL,12 SEP 1973,NED,21,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996
8035,Hunter PRICE,28 AUG 1994,USA,1f2,"Cougar Athletic Stadium, Azusa, CA (USA)",14 MAY 2021
8034,Eelco SINTNICOLAAS,07 APR 1987,NED,11,"Olympic Stadium, London (GBR)",09 AUG 2012
8033,Jannis WOLFF,16 MAY 1998,GER,7,"Stadionring, Ratingen (GER)",18 JUN 2023
8032,Norman MÜLLER,07 AUG 1985,GER,6,"Stadionring, Ratingen (GER)",22 JUN 2008
8032,Harrison WILLIAMS,07 MAR 1996,USA,5,"Eugene, OR (USA)",09 JUN 2016
8031,Mathias BRUGGER,06 AUG 1992,GER,1,Halle (GER),07 MAY 2017
8030,Oleksandr YURKOV,21 JUL 1975,UKR,13,"Népstadion, Budapest (HUN)",20 AUG 1998
8030,Taavi TŠERNJAVSKI,04 MAR 1995,EST,2,"Stade P-J. Bénard, St-Paul (FRA)",19 DEC 2020
8029,Andres RAJA,02 JUN 1982,EST,10,"Mösle-Stadium, Götzis (AUT)",30 MAY 2010
8028,Eduard HÄMÄLÄINEN,21 JAN 1969,FIN,9,Götzis (AUT),27 MAY 2001
8027,Dakotah KEYS,27 SEP 1991,USA,1,"Eugene, OR (USA)",18 APR 2014
8026,Zsolt KÜRTÖSI,21 MAR 1971,HUN,6,Arles (FRA),01 JUL 2001
8025,Vitaliy KOLPAKOV,02 FEB 1972,UKR,22,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996
8025,Jangy ADDY,02 MAR 1985,USA,6,"Eugene, OR (USA)",30 JUN 2008
8024,Claston BERNARD,22 MAR 1979,JAM,1,"Columbia, SC (USA)",11 MAY 2001
8023,Frank MÜLLER,18 JUN 1968,GER,10,Götzis (AUT),29 MAY 1994
8023,Hamdi DHOUIBI,24 JAN 1982,TUN,11,"Olympiastadion, Helsinki (FIN)",10 AUG 2005
8023,Martin ROE,01 APR 1992,NOR,14,"Mösle-Stadium, Götzis (AUT)",26 MAY 2019
8022,Bastien AUZEIL,22 OCT 1989,FRA,2,Paris (FRA),13 JUL 2013
8021,Simon POELMAN,27 MAY 1963,NZL,16,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
8021,Nikolay AVERYANOV,04 FEB 1980,RUS,15,"Olympic Stadium, Athina (GRE)",24 AUG 2004
8020,Nikolay SHUBENOK,04 MAY 1985,BLR,2,Tallinn (EST),08 JUL 2007
8020,Dario DESTER,22 JUL 2000,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",26 JUN 2022
8019,Volodimir MIKHAYLENKO,27 AUG 1973,UKR,2,Beijing (CHN),31 AUG 2001
8019,Solomon SIMMONS,26 SEP 1993,USA,2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018
8018,Eelco SINTNICOLAAS,07 APR 1987,NED,3,"Stade Pierre Paul Bernard, Talence (FRA)",15 SEP 2013
8017,Attila ZSIVOCZKY-PANDEL,29 APR 1977,HUN,12,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
8016,Petri KESKITALO,10 MAR 1967,FIN,4,Arles (FRA),05 JUL 1987
8016,Martin ROE,01 APR 1992,NOR,4,"Antonio Domínguez Stadium, Arona (ESP)",13 JUN 2021
8015,Artem LUKYANENKO,30 JAN 1990,RUS,1,Kazan (RUS),16 AUG 2018
8014,Larbi BOURRADA,10 MAY 1988,ALG,3,Reims (FRA),12 JUL 2014
8013,Vitaliy SMIRNOV,25 OCT 1978,UZB,1f,Tashkent (UZB),17 JUL 2008
8012,Petri KESKITALO,10 MAR 1967,FIN,4,Götzis (AUT),17 JUN 1990
8011,Beat GÄHWILER,26 JAN 1965,SUI,11,"National Stadium, Tokyo (JPN)",30 AUG 1991
8011,Jack TURNER,11 JUL 2001,GBR,1,"Soccer Stadium - North Texas University, Denton, TX (USA)",12 MAY 2023
8010,Romain BARRAS,01 AUG 1980,FRA,7,Kladno (CZE),16 JUN 2011
8009,Michael NOLAN,22 SEP 1973,CAN,10,Götzis (AUT),01 JUN 1997
8009,Oleksiy KASYANOV,26 AUG 1985,UKR,,Tashkent (UZB),29 MAY 2021
8008,Romain BARRAS,01 AUG 1980,FRA,1,Bressanone (ITA),06 JUL 2003
8007,Douglas PIRINI,06 SEP 1969,NZL,4,Kuala Lumpur (MAS),18 SEP 1998
8007,Thomas VAN DER PLAETSEN,24 DEC 1990,BEL,13,"Mösle-Stadium, Götzis (AUT)",27 MAY 2018
8006,Michael KOHNLE,03 MAY 1970,GER,9,Götzis (AUT),30 MAY 1993
8006,Pau TONNESEN,24 OCT 1992,ESP,14,"Olympic Stadium, London (GBR)",12 AUG 2017
8005,Florian OBST,24 FEB 1993,GER,1,"Charlotte, NC (USA)",25 MAY 2018
8004,Mike MACZEY,28 SEP 1972,GER,2,"Stadionring, Ratingen (GER)",23 JUL 2000
8004,Moritz CLEVE,18 FEB 1987,GER,1,"Lubbock, TX (USA)",16 MAY 2009
8004,Adam Sebastian HELCELET,27 OCT 1991,CZE,16,"National Stadium, Tokyo (JPN)",05 AUG 2021
8003,Michael SCHRADER,01 JUL 1987,GER,1,Potsdam (GER),27 AUG 2010
8002,Zsolt KÜRTÖSI,21 MAR 1971,HUN,13,Götzis (AUT),31 MAY 1998
8002,Fredriech PRETORIUS,04 AUG 1995,RSA,1,Pretoria (RSA),18 MAR 2017
8001,Jason DUDLEY,10 NOV 1984,AUS,3,Melbourne (AUS),21 MAR 2006
8001,Romain BARRAS,01 AUG 1980,FRA,1,Lunel (FRA),07 JUN 2015
8000,Philipp IBE,05 MAY 1975,GER,4,Aachen (GER),08 AUG 1999
8000,Alec DIAMOND,09 AUG 1997,AUS,2,"Sports Reserve, Townsville (AUS)",19 JUN 2021
