Mark,Competitor,DOB,Nat,Pos,Venue,Date
3:00.38,Trinidad and Tobago,,TTO,1h1,"Olympic Stadium, London (GBR)",09 AUG 2012
3:00.38,Great Britain & NI,,GBR,2h1,"Olympic Stadium, London (GBR)",09 AUG 2012
3:00.38,Louisiana State,,INT,1f2,"Baton Rouge, LA (USA)",23 APR 2016
3:00.39,Nigeria,,NGR,4h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:00.40,United States,,USA,1,Fukuoka (JPN),03 SEP 1995
3:00.40,England,,GBR,1,Manchester (GBR),31 JUL 2002
3:00.41,Wales,,GBR,2,Manchester (GBR),31 JUL 2002
3:00.41,Belgium,,BEL,4,"DS, Daegu (KOR)",02 SEP 2011
3:00.41,Jamaica,,JAM,1h1,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013
3:00.42,Florida,,USA,2,"Eugene, OR (USA)",14 JUN 2014
3:00.42,Alabama,,USA,2sf1,"Hayward Field, Eugene, OR (USA)",08 JUN 2022
3:00.43,Cuba,,CUB,1,Barquisimeto (VEN),10 JUN 2012
3:00.43,Brazil,,BRA,4h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:00.44,Russia,,RUS,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
3:00.44,Jamaica,,JAM,3,"Philadelphia, PA (USA)",28 APR 2007
3:00.44,Dominican Republic,,DOM,2,Guadalajara (MEX),28 OCT 2011
3:00.45,Texas A&M,,INT,1f2,"Austin, TX (USA)",09 APR 2011
3:00.45,Trinidad and Tobago,,TTO,1,Port-of-Spain (TTO),24 JUN 2012
3:00.46,Great Britain & NI,,GBR,2,"Olympiastadion, München (GER)",10 SEP 1972
3:00.46,Cuba,,CUB,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
3:00.46,England,,GBR,1,"Hampden Park, Glasgow (GBR)",02 AUG 2014
3:00.47,Soviet Union,,URS,3,"Neckarstadion, Stuttgart (GER)",31 AUG 1986
3:00.47,Bahamas,,BAH,2,Nassau (BAH),09 JUN 2001
3:00.47,France,,FRA,1f1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
3:00.48,Nike - Mazda,,USA,1,"Walnut, CA (USA)",18 APR 1992
3:00.48,United States,,USA,1h2,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
3:00.48,Trinidad and Tobago,,TTO,2h2,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013
3:00.48,Louisiana State,,INT,1,"Tuscaloosa, AL (USA)",14 MAY 2016
3:00.50,Great Britain & NI,,GBR,2h1,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013
3:00.50,Poland,,POL,7,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016
3:00.51,Federal Republic of Germany,,FRG,1,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:00.51,Great Britain & NI,,GBR,1,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005
3:00.51,Bahamas,,BAH,2,"Hampden Park, Glasgow (GBR)",02 AUG 2014
3:00.53,Bahamas,,BAH,3,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:00.53,Great Britain & NI,,GBR,2,"Olympiastadion, Berlin (GER)",23 AUG 2009
3:00.53,Bahamas,,BAH,2,San José (CRC),09 AUG 2015
3:00.54,Great Britain & NI,,GBR,2f1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
3:00.54,Spain,,ESP,4,"Olympiastadion, München (GER)",20 AUG 2022
3:00.55,Cuba,,CUB,3h1,"Olympic Stadium, London (GBR)",09 AUG 2012
3:00.56,Federal Republic of Germany,,FRG,3,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988
3:00.56,United States,,USA,1h2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:00.56,World All-Stars,,INT,3,"Philadelphia, PA (USA)",29 APR 2006
3:00.56,Bahamas,,BAH,2f2,"Philadelphia, PA (USA)",28 APR 2012
3:00.56,Louisiana State,,INT,3,"Eugene, OR (USA)",08 JUN 2018
3:00.56,Qatar,,QAT,1,Jakarta (INA),30 AUG 2018
3:00.57,Federal Republic of Germany,,FRG,3,"Estadio Olímpico, Ciudad de México (MEX)",20 OCT 1968
3:00.57,Great Britain & NI,,GBR,1,"Parc des Sports, Annecy (FRA)",23 JUN 2002
3:00.57,Arizona State,,INT,2,"Sacramento, CA (USA)",11 JUN 2005
3:00.58,Poland,,POL,4,"Estadio Olímpico, Ciudad de México (MEX)",20 OCT 1968
3:00.58,South Africa,,RSA,3sf2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:00.58,United States,,USA,1,München (GER),08 AUG 2004
3:00.58,Poland,,POL,5,"Olympiastadion, Helsinki (FIN)",14 AUG 2005
3:00.58,United States Blue,,USA,3,"Philadelphia, PA (USA)",25 APR 2009
3:00.58,Baylor,,INT,3sf1,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
3:00.59,France,,FRA,4,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:00.59,United States,,USA,1,Brisbane (AUS),10 SEP 2000
3:00.60,German Democratic Republic,,GDR,1sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
3:00.60,Australia,,AUS,2,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:00.60,United States Blue,,USA,1,"Philadelphia, PA (USA)",24 APR 2010
3:00.60,United States,,USA,1,Toronto (CAN),12 AUG 2018
3:00.61,Great Britain & NI,,GBR,1,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:00.61,Cuba,,CUB,5f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
3:00.61,Baylor,,INT,4,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:00.62,Texas A&M,,INT,1,"Des Moines, IA (USA)",11 JUN 2011
3:00.63,United States,,USA,1,Cali (COL),05 AUG 1971
3:00.64,Federal Republic of Germany,,FRG,2,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:00.64,Senegal,,SEN,4,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:00.64,France,,FRA,3sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:00.64,Bahamas,,BAH,4,"Philadelphia, PA (USA)",28 APR 2007
3:00.64,USC,,USA,2,"Des Moines, IA (USA)",09 JUN 2012
3:00.65,France,,FRA,3,"Olympiastadion, München (GER)",10 SEP 1972
3:00.65,Americas,,INT,1,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989
3:00.65,Sprint Capital,,INT,1,"Atlanta, GA (USA)",20 MAY 2000
3:00.65,Waco All-Stars,,INT,1,"Austin, TX (USA)",05 APR 2008
3:00.65,Great Britain & NI,,GBR,1h1,"Letzigrund, Zürich (SUI)",16 AUG 2014
3:00.65,France,,FRA,6,"National Stadium, Beijing (CHN)",30 AUG 2015
3:00.65,Spain,,ESP,5,"Olympic Stadium, London (GBR)",13 AUG 2017
3:00.66,Federal Republic of Germany,,FRG,2sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
3:00.66,Poland,,POL,4sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:00.67,Belgium,,BEL,2h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:00.68,Great Britain & NI,,GBR,2,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:00.68,Australia,,AUS,3h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:00.68,Germany,,GER,5h1,"DS, Daegu (KOR)",01 SEP 2011
3:00.69,Louisiana State,,USA,1,"Eugene, OR (USA)",10 JUN 2016
3:00.69,Texas A&M,,USA,1h1,"Austin, TX (USA)",27 MAY 2017
3:00.70,United States,,USA,1,"Olympic Stadium, Montréal (CAN)",26 AUG 1979
3:00.70,Cuba,,CUB,1,Veracruz (MEX),28 NOV 2014
3:00.70,Texas,,INT,1h2,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
3:00.71,United States,,USA,1h1,"Estadio Olímpico, Ciudad de México (MEX)",19 OCT 1968
3:00.71,United States,,USA,1,"Bruce Stadium, Canberra (AUS)",06 OCT 1985
3:00.71,Belgium,,BEL,1h2,"DS, Daegu (KOR)",01 SEP 2011
3:00.72,High Performance,,USA,1,"Philadelphia, PA (USA)",26 APR 2003
3:00.72,Poland,,POL,5h1,"National Stadium, Beijing (CHN)",29 AUG 2015
3:00.72,Texas A&M,,USA,1f2,"Columbia, SC (USA)",13 MAY 2017
3:00.73,Kenya,,KEN,2sf2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:00.73,Bahamas,,BAH,1h1,Winnipeg (CAN),28 JUL 1999
3:00.73,Baylor,,INT,1,"John Jacobs Track Complex, Norman, OK (USA)",14 MAY 2023
3:00.74,Poland,,POL,4h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:00.74,Great Britain & NI,,GBR,1h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:00.74,Texas A&M,,USA,1,"Baton Rouge, LA (USA)",29 APR 2017
3:00.74,Trinidad and Tobago,,TTO,5,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
3:00.75,Germany,,GER,6,"National Stadium, Tokyo (JPN)",01 SEP 1991
3:00.75,Brazil,,BRA,1h2,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:00.75,Adidas,,USA,1,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021
3:00.76,Japan,,JPN,5,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:00.76,World All-Stars,,INT,1,"Philadelphia, PA (USA)",24 APR 2004
3:00.76,Jamaica,,JAM,4,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007
3:00.76,Texas A&M,,INT,1h1,"Eugene, OR (USA)",12 JUN 2014
3:00.76,Jamaica,,JAM,1h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:00.76,Japan,,JPN,5h2,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:00.77,South Africa,,RSA,1h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:00.78,Bahamas,,BAH,1,"Philadelphia, PA (USA)",26 APR 2014
3:00.78,Spain,,ESP,3,"Olympiastadion, Berlin (GER)",11 AUG 2018
3:00.79,Soviet Union,,URS,1,"Olympiastadion, Helsinki (FIN)",14 AUG 1983
3:00.79,Zimbabwe,,ZIM,1sf3,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:00.79,United States,,USA,1h2,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:00.80,Europa,,INT,2,"Olympic Stadium, Montréal (CAN)",26 AUG 1979
3:00.80,Soviet Union,,URS,3,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:00.80,German Democratic Republic,,GDR,1,Praha (TCH),28 JUN 1987
3:00.80,Germany,,GER,2,"Parc des Sports, Annecy (FRA)",23 JUN 2002
3:00.80,GW Exp,,USA,1f1,"Gainesville, FL (USA)",02 APR 2011
3:00.80,France,,FRA,2h1,"Letzigrund, Zürich (SUI)",16 AUG 2014
3:00.81,Kenya,,KEN,1sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:00.81,Oregon,,INT,3,"Sacramento, CA (USA)",11 JUN 2005
3:00.81,Belgium,,BEL,3h2,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013
3:00.81,Trinidad and Tobago,,TTO,1f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
3:00.81,France,,FRA,6h2,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:00.81,Alabama,,INT,4,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023
3:00.82,German Democratic Republic,,GDR,2,"Bruce Stadium, Canberra (AUS)",06 OCT 1985
3:00.82,Kenya,,KEN,1h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:00.82,England,,GBR,2,Kuala Lumpur (MAS),21 SEP 1998
3:00.82,Great Britain & NI,,GBR,1f2,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",21 JUN 2009
3:00.82,Venezuela,,VEN,3,Guadalajara (MEX),28 OCT 2011
3:00.82,France,,FRA,5h1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:00.83,United States,,USA,2h1,Winnipeg (CAN),28 JUL 1999
3:00.83,Jamaica,,JAM,1,Ciudad de Guatemala (GUA),22 JUL 2001
3:00.83,Jamaica,,JAM,4,"Philadelphia, PA (USA)",29 APR 2006
3:00.84,Kenya,,KEN,2h1,"Estadio Olímpico, Ciudad de México (MEX)",19 OCT 1968
3:00.85,Trinidad and Tobago,,TTO,8,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:00.86,Poland,,POL,2h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:00.86,United States,,USA,1,"Philadelphia, PA (USA)",25 APR 2015
3:00.87,Belgium,,BEL,2h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:00.88,Federal Republic of Germany,,FRG,4,"Olympiastadion, München (GER)",10 SEP 1972
3:00.88,United States,,USA,1,Palma de Mallorca (ESP),13 JUL 1999
3:00.88,Bahamas,,BAH,1h3,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:00.88,Africa,,INT,3,"Olympic Stadium, Athina (GRE)",17 SEP 2006
3:00.88,Great Britain & NI,,GBR,3,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
3:00.88,Texas A&M,,USA,4sf1,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
3:00.89,Texas A&M,,INT,1,"Eugene, OR (USA)",12 JUN 2010
3:00.89,United States U23,,USA,1,San Salvador (ESA),17 JUL 2016
3:00.90,Nigeria,,NGR,3,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:00.90,Australia,,AUS,3,"Olympiastadion, Berlin (GER)",23 AUG 2009
3:00.90,Texas A&M,,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023
3:00.91,Texas A&M,,USA,2,"Fayetteville, AR (USA)",13 JUN 2009
3:00.91,United States Red,,USA,1,"Philadelphia, PA (USA)",27 APR 2013
3:00.91,India,,IND,1,Bengaluru (IND),10 JUL 2016
3:00.92,France,,FRA,3,"Parc des Sports, Annecy (FRA)",23 JUN 2002
3:00.92,Empire Athletics,,USA,1,"Gainesville, FL (USA)",01 APR 2017
3:00.92,North Carolina A&T,,INT,1,"Hayward Field, Eugene, OR (USA)",11 JUN 2021
3:00.93,Russia,,RUS,4,"Parc des Sports, Annecy (FRA)",23 JUN 2002
3:00.93,Australia,,AUS,1,Melbourne (AUS),25 MAR 2006
3:00.94,Jamaica,,JAM,3sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
3:00.94,United States,,USA,3,Winnipeg (CAN),30 JUL 1999
3:00.94,Jamaica,,JAM,1,"Philadelphia, PA (USA)",27 APR 2002
3:00.95,Great Britain & NI,,GBR,1,"Petrovskiy Stadium, St. Petersburg (RUS)",28 JUN 1998
3:00.95,NIKE,,INT,1,"Philadelphia, PA (USA)",24 APR 1999
3:00.95,Botswana,,BOT,2,Brazzaville (CGO),17 SEP 2015
3:00.96,Poland,,POL,6,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:00.96,Great Britain & NI,,GBR,1h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:00.96,Brazil,,BRA,5f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
3:00.96,Gainesville Elite,,USA,1,"Gainesville, FL (USA)",01 APR 2016
3:00.97,Jamaica,,JAM,2h2,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:00.97,Kenya,,KEN,2h2,"DS, Daegu (KOR)",01 SEP 2011
3:00.97,Arkansas,,USA,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
3:00.98,Russia,,RUS,5,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:00.98,Dominican Republic,,DOM,1,La Nucia (ESP),22 MAY 2022
3:00.99,Cuba,,CUB,1sf1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:00.99,United States,,USA,2,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989
3:00.99,Japan,,JPN,4,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:00.99,Jamaica,,JAM,2h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:00.99,Jamaica U20,,JAM,2,San José (CRC),21 JUL 2019
3:01.00,Great Britain & NI,,GBR,4,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:01.00,Bahamas,,BAH,1h2,"CIBC, Toronto (CAN)",24 JUL 2015
3:01.00,Florida,,INT,1,"Gainesville, FL (USA)",31 MAR 2018
3:01.00,LSU,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021
3:01.02,France,,FRA,4,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:01.02,Belgium,,BEL,4,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
3:01.02,Altis,,USA,1f1,"Tempe, AZ (USA)",18 MAR 2017
3:01.03,Great Britain & NI U23,,GBR,1,Gateshead (GBR),19 JUL 1992
3:01.03,Baylor,,USA,1,"Austin, TX (USA)",12 JUN 2004
3:01.04,Brazil,,BRA,2h2,Winnipeg (CAN),28 JUL 1999
3:01.04,Japan,,JPN,1,Daegu (KOR),16 MAY 2012
3:01.05,Poland,,POL,5,"Olympiastadion, München (GER)",10 SEP 1972
3:01.05,Trinidad and Tobago,,TTO,1h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:01.05,Brazil,,BRA,7h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:01.06,France,,FRA,5,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:01.06,Poland,,POL,2,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:01.06,Nigeria,,NGR,1sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:01.06,Trinidad and Tobago,,TTO,2h3,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:01.06,Colombia,,COL,2h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:01.07,Great Britain & NI,,GBR,5,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:01.07,Russia,,RUS,3h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:01.07,Louisiana State,,INT,2,"Des Moines, IA (USA)",11 JUN 2011
3:01.08,Jamaica,,JAM,3sf2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:01.08,Africa,,INT,3,"SGJ, Johannesburg (RSA)",13 SEP 1998
3:01.08,Bahamas,,BAH,1,Nassau (BAH),11 JUL 2005
3:01.09,Nigeria,,NGR,1sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:01.09,Brazil,,BRA,4,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001
3:01.09,Caribbean All-Stars,,INT,3f1,"Philadelphia, PA (USA)",26 APR 2003
3:01.09,United States U20,,USA,1,"Stadio Zecchini, Grosseto (ITA)",18 JUL 2004
3:01.09,Belgium,,BEL,1,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
3:01.09,Brazil,,BRA,4h2,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013
3:01.09,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:01.10,Florida,,INT,1f2,"Philadelphia, PA (USA)",24 APR 2004
3:01.10,Jamaica,,JAM,2,"Philadelphia, PA (USA)",24 APR 2004
3:01.10,France,,FRA,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006
3:01.10,Waco All-Stars,,INT,1,"Houston, TX (USA)",22 MAR 2008
3:01.10,Belgium,,BEL,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016
3:01.10,Cuba,,CUB,6,"Olympic Stadium, London (GBR)",13 AUG 2017
3:01.11,France,,FRA,2,"Olympiastadion, Helsinki (FIN)",14 AUG 1994
3:01.11,USC,,INT,1h2,"Sacramento, CA (USA)",26 MAY 2018
3:01.12,Finland,,FIN,6,"Olympiastadion, München (GER)",10 SEP 1972
3:01.12,Great Britain & NI B,,GBR,2,Praha (TCH),28 JUN 1987
3:01.12,United States Red,,USA,2,"Philadelphia, PA (USA)",26 APR 2008
3:01.12,Baylor,,INT,3,"Fayetteville, AR (USA)",13 JUN 2009
3:01.12,Florida,,USA,2,"Eugene, OR (USA)",10 JUN 2016
3:01.13,Nigeria,,NGR,4sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
3:01.13,German Democratic Republic,,GDR,4,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988
3:01.13,Texas A&M,,USA,1h1,"Eugene, OR (USA)",06 JUN 2018
3:01.15,United States,,USA,1,"San Antonio, TX (USA)",11 AUG 2002
3:01.15,Kenya,,KEN,5,"DS, Daegu (KOR)",02 SEP 2011
3:01.15,Jamaica,,JAM,2,"Philadelphia, PA (USA)",27 APR 2013
3:01.16,Great Britain & NI,,GBR,6,"DS, Daegu (KOR)",02 SEP 2011
3:01.16,Colombia,,COL,1,Medellín (COL),10 JUL 2016
3:01.17,Bahamas,,BAH,1h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:01.17,Jamaica,,JAM,2h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:01.17,Cuba,,CUB,2h2,"CIBC, Toronto (CAN)",24 JUL 2015
3:01.17,Texas A&M,,USA,1f2,"Knoxville, TN (USA)",13 MAY 2018
3:01.18,Federal Republic of Germany,,FRG,4sf2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:01.18,Brazil,,BRA,5,"CIBC, Toronto (CAN)",25 JUL 2015
3:01.18,Poland,,POL,2,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016
3:01.18,South Africa,,RSA,7h2,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:01.19,Texas A&M,,INT,1,"Lexington, KY (USA)",18 MAY 2014
3:01.20,Great Britain & NI,,GBR,2h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:01.20,Nigeria,,NGR,1,Johannesburg (RSA),18 SEP 1999
3:01.20,Nigeria,,NGR,1h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:01.21,Great Britain & NI,,GBR,5,"Estadio Olímpico, Ciudad de México (MEX)",20 OCT 1968
3:01.21,Louisiana State,,INT,3,"Des Moines, IA (USA)",09 JUN 2012
3:01.22,Great Britain & NI,,GBR,2sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:01.22,Great Britain & NI,,GBR,5,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:01.22,Great Britain & NI,,GBR,4h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:01.22,Cuba,,CUB,3,San José (CRC),09 AUG 2015
3:01.22,Florida,,USA,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022
3:01.23,Texas A&M,,USA,2h2,"Sacramento, CA (USA)",26 MAY 2018
3:01.24,Poland,,POL,3f1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
3:01.25,NIKE,,INT,1,"Philadelphia, PA (USA)",25 APR 1998
3:01.25,South Africa,,RSA,5sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:01.25,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",11 AUG 2002
3:01.26,Japan,,JPN,4h1,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:01.26,Germany,,GER,1h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:01.26,Great Britain & NI,,GBR,5,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001
3:01.26,Arizona State,,INT,1,"Tucson, AZ (USA)",15 MAY 2004
3:01.26,South Africa,,RSA,5h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:01.26,Florida,,USA,1f1,"Austin, TX (USA)",29 MAR 2014
3:01.26,Ireland,,IRL,8h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:01.26,Texas A&M,,USA,1sf1,"Austin, TX (USA)",05 JUN 2019
3:01.27,Spain,,ESP,1h1,"Olympiastadion, München (GER)",19 AUG 2022
3:01.28,Texas,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021
3:01.29,Trinidad and Tobago,,TTO,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
3:01.30,Poland,,POL,2h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:01.30,USC,,INT,2h1,"Eugene, OR (USA)",06 JUN 2018
3:01.30,Florida,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",08 JUN 2022
3:01.31,France,,FRA,2h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:01.31,United States,,USA,1,"Philadelphia, PA (USA)",28 APR 2018
3:01.32,Federal Republic of Germany,,FRG,3,Praha (TCH),28 JUN 1987
3:01.32,Poland,,POL,2h3,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:01.32,South Plains,,USA,1,"Lubbock, TX (USA)",05 MAY 2012
3:01.33,Germany,,GER,2h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:01.33,Bahamas,,BAH,1h1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:01.33,Poland,,POL,2,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005
3:01.33,Bahamas,,BAH,1,Mayagüez (PUR),17 JUL 2011
3:01.34,Great Britain & NI,,GBR,1,"Crystal Palace, London (GBR)",11 SEP 1994
3:01.34,South Africa,,RSA,2,Johannesburg (RSA),18 SEP 1999
3:01.34,Russia,,RUS,2,"Olympiastadion, München (GER)",11 AUG 2002
3:01.34,Florida,,USA,1,"Eugene, OR (USA)",08 JUN 2013
3:01.34,Netherlands,,NED,5,"Olympiastadion, München (GER)",20 AUG 2022
3:01.35,Oceania,,AUS,3,"Bruce Stadium, Canberra (AUS)",06 OCT 1985
3:01.35,Japan,,JPN,3h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:01.35,Great Britain & NI,,GBR,2sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:01.35,Bahamas,,BAH,3,Manchester (GBR),31 JUL 2002
3:01.35,Trinidad and Tobago,,TTO,3h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:01.35,France,,FRA,7,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:01.36,Cuba,,CUB,2h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:01.36,Great Britain & NI,,GBR,1sf1,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:01.36,Florida,,USA,4,"Sacramento, CA (USA)",11 JUN 2005
3:01.37,Italy,,ITA,4,"Neckarstadion, Stuttgart (GER)",31 AUG 1986
3:01.37,Jamaica,,JAM,1h2,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:01.37,Germany,,GER,7,"DS, Daegu (KOR)",02 SEP 2011
3:01.38,Brazil,,BRA,1h3,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:01.38,Poland,,POL,3sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:01.38,Jamaica,,JAM,3h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:01.38,Arizona State,,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:01.39,Baylor,,INT,1,"Des Moines, IA (USA)",25 APR 1998
3:01.39,Louisiana State,,INT,2,"Philadelphia, PA (USA)",24 APR 2004
