Mark,Competitor,DOB,Nat,Pos,Venue,Date
7:33.3h,Saïd AOUITA,02 NOV 1959,MAR,1,Bruxelles (BEL),24 AUG 1984
7:33.30,Jacob KROP,04 JUN 2001,KEN,6,"Stade Louis II, Monaco (MON)",10 AUG 2022
7:33.35,Eliud KIPCHOGE,05 NOV 1984,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006
7:33.36,John Kemboi KIBOWEN,21 APR 1969,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
7:33.36,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017
7:33.37,Sydney MAREE,09 SEP 1956,USA,2,London (GBR),17 JUL 1982
7:33.37,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Doha (QAT),14 MAY 2004
7:33.37,Yomif KEJELCHA,01 AUG 1997,ETH,3,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:33.39,Ismail SGHYR,16 MAR 1972,MAR,6,Oslo (NOR),04 JUL 1997
7:33.39,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007
7:33.39,Berihu AREGAWI,28 FEB 2001,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
7:33.42,Salah EL GHAZI,02 NOV 1975,MAR,4,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:33.42,Abraham CHEBII,23 DEC 1979,KEN,1,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:33.43,John Kemboi KIBOWEN,21 APR 1969,KEN,3,Bruxelles (BEL),28 AUG 1998
7:33.44,Salah HISSOU,16 JAN 1972,MAR,2,Nice (FRA),17 JUL 1999
7:33.47,Salah HISSOU,16 JAN 1972,MAR,2,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:33.50,Tariku BEKELE,28 FEB 1987,ETH,8,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:33.51,Bernard LAGAT,12 DEC 1974,KEN,5,"Stade Louis II, Monaco (MON)",18 AUG 2000
7:33.52,Mark CARROLL,15 JAN 1972,IRL,5,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:33.52,Abraham CHEBII,23 DEC 1979,KEN,4,Rieti (ITA),27 AUG 2006
7:33.54,Eliud KIPCHOGE,05 NOV 1984,KEN,1,"International Stadium, Gateshead (GBR)",11 JUN 2006
7:33.56,Dieter BAUMANN,09 FEB 1965,GER,1,Oslo (NOR),21 JUL 1995
7:33.62,Sammy KIPKETER,29 SEP 1981,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
7:33.62,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,"International Stadium, Gateshead (GBR)",11 JUN 2006
7:33.64,Assefa MEZGEBU,19 JUN 1978,ETH,3,Paris (FRA),29 JUL 1998
7:33.68,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012
7:33.71,Richard LIMO,18 NOV 1980,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
7:33.71,Hicham BELLANI,15 SEP 1979,MAR,2,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:33.78,Manuel PANCORBO,07 JUL 1966,ESP,4,Bruxelles (BEL),28 AUG 1998
7:33.79,Paul KOECH,25 JUN 1969,KEN,5,"Stade Louis II, Monaco (MON)",16 AUG 1997
7:33.84,Mark CARROLL,15 JAN 1972,IRL,5,Bruxelles (BEL),28 AUG 1998
7:33.85,John KIPKOECH,29 DEC 1991,KEN,4,"Olympiastadion, Berlin (GER)",22 AUG 2010
7:33.86,Benjamin LIMO,23 AUG 1974,KEN,2,Bruxelles (BEL),03 SEP 1999
7:33.87,Brahim LAHLAFI,15 APR 1968,MAR,1,Köln (GER),08 AUG 1999
7:33.87,Soufiane EL BAKKALI,07 JAN 1996,MAR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023
7:33.88,El Hassan LAHSSINI,01 JAN 1975,MAR,4,Nice (FRA),10 JUL 1996
7:33.89,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,"Olympiastadion, Berlin (GER)",22 AUG 2010
7:33.91,Dieter BAUMANN,09 FEB 1965,GER,1,Köln (GER),08 SEP 1991
7:33.92,Khalid BOULAMI,07 AUG 1969,MAR,1,Köln (GER),16 AUG 1996
7:33.92,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013
7:33.93,Paul Kipsiele KOECH,10 NOV 1981,KEN,5,Doha (QAT),13 MAY 2005
7:33.93,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,9,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:33.96,Bob KENNEDY,18 AUG 1970,USA,8,Monaco (MON),10 AUG 1996
7:33.96,Wilson Boit KIPKETER,06 OCT 1973,KEN,7,Nice (FRA),16 JUL 1997
7:34.00,Filip INGEBRIGTSEN,20 APR 1993,NOR,5,"Bislett Stadion, Oslo (NOR)",01 JUL 2021
7:34.01,Paul BITOK,26 JUN 1970,KEN,2,Köln (GER),16 AUG 1996
7:34.02,Khalid BOULAMI,07 AUG 1969,MAR,2,Lausanne (SUI),03 JUL 1996
7:34.03,Vénuste NIYONGABO,09 DEC 1973,BDI,3,Köln (GER),16 AUG 1996
7:34.03,John KIPKOECH,29 DEC 1991,KEN,3,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:34.04,Tom NYARIKI,27 SEP 1971,KEN,3,Lausanne (SUI),03 JUL 1996
7:34.06,Leonard Patrick KOMON,10 JAN 1988,KEN,5,Doha (QAT),09 MAY 2008
7:34.07,Edwin Cheruiyot SOI,03 MAR 1986,KEN,3,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007
7:34.14,Ismail SGHYR,16 MAR 1972,MAR,3,Bruxelles (BEL),03 SEP 1999
7:34.15,Brahim LAHLAFI,15 APR 1968,MAR,6,Bruxelles (BEL),28 AUG 1998
7:34.18,Yobes ONDIEKI,21 FEB 1961,KEN,3,Köln (GER),16 AUG 1992
7:34.26,Birhanu BALEW,27 FEB 1996,BRN,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
7:34.27,Khalid BOULAMI,07 AUG 1969,MAR,1,Köln (GER),24 AUG 1997
7:34.29,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,9,Rieti (ITA),06 SEP 2009
7:34.32,Richard LIMO,18 NOV 1980,KEN,4,Bruxelles (BEL),03 SEP 1999
7:34.32,Chris SOLINSKY,05 DEC 1984,USA,5,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010
7:34.36,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),18 JUL 1994
7:34.36,Enrique MOLINA,25 FEB 1968,ESP,5,Nice (FRA),10 JUL 1996
7:34.37,Jonas CHERUIYOT,11 JAN 1984,KEN,2,Doha (QAT),11 MAY 2007
7:34.40,Paul BITOK,26 JUN 1970,KEN,2,Köln (GER),24 AUG 1997
7:34.40,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,3,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:34.41,Bernard LAGAT,12 DEC 1974,USA,1,Rethymno (GRE),21 JUL 2006
7:34.44,Bob KENNEDY,18 AUG 1970,USA,4,Paris (FRA),29 JUL 1998
7:34.46,Driss EL HIMER,04 APR 1974,FRA,5,Paris (FRA),29 JUL 1998
7:34.47,Paul BITOK,26 JUN 1970,KEN,2,Bruxelles (BEL),22 AUG 1997
7:34.49,Mohammed MOURHIT,10 OCT 1970,BEL,8,Nice (FRA),16 JUL 1997
7:34.49,Khalid BOULAMI,07 AUG 1969,MAR,3,Bruxelles (BEL),22 AUG 1997
7:34.50,Paul BITOK,26 JUN 1970,KEN,2,Oslo (NOR),21 JUL 1995
7:34.54,Khalid BOULAMI,07 AUG 1969,MAR,2,Köln (GER),18 AUG 1995
7:34.57,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005
7:34.57,Hayle IBRAHIMOV,18 JAN 1990,AZE,5,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013
7:34.58,Sammy KIPKETER,29 SEP 1981,KEN,5,Bruxelles (BEL),03 SEP 1999
7:34.60,Wilson Boit KIPKETER,06 OCT 1973,KEN,6,"Stade Louis II, Monaco (MON)",16 AUG 1997
7:34.62,Joseph EBUYA,20 JUN 1987,KEN,1,"Stade Louis II, Monaco (MON)",29 JUL 2008
7:34.66,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Hengelo (NED),27 MAY 1996
7:34.66,Joseph EBUYA,20 JUN 1987,KEN,3,Doha (QAT),11 MAY 2007
7:34.66,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",24 JUL 2015
7:34.67,Said Mohamed EL WARDI,19 APR 1972,MAR,4,Paris (FRA),23 JUN 2000
7:34.67,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,2,Doha (QAT),14 MAY 2004
7:34.69,Dieter BAUMANN,09 FEB 1965,GER,1,Köln (GER),21 AUG 1994
7:34.70,Benjamin LIMO,23 AUG 1974,KEN,3,Stuttgart (GER),06 JUN 1999
7:34.70,Paul BITOK,26 JUN 1970,KEN,3,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:34.70,Essa Ismail RASHED,14 DEC 1986,QAT,10,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:34.71,Chesari Kirui JACOB,06 APR 1984,KEN,6,"Olympiastadion, Berlin (GER)",22 AUG 2010
7:34.71,Tariku BEKELE,28 FEB 1987,ETH,4,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011
7:34.72,Benjamin LIMO,23 AUG 1974,KEN,1,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:34.74,Yobes ONDIEKI,21 FEB 1961,KEN,2,Köln (GER),08 SEP 1991
7:34.74,Noureddine MORCELI,28 FEB 1970,ALG,1,Narbonne (FRA),19 JUN 1994
7:34.74,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),09 JUL 2001
7:34.75,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:34.75,Tadese WORKU,20 JAN 2002,ETH,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021
7:34.77,Khalid EL AMRI,20 MAR 1977,MAR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006
7:34.78,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:34.79,Saïd AOUITA,02 NOV 1959,MAR,1,Oslo (NOR),01 JUL 1989
7:34.79,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
7:34.82,Mark Kosgei KIPTOO,21 JUN 1976,KEN,11,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:34.82,John KIPKOECH,29 DEC 1991,KEN,12,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:34.83,Paul CHELIMO,27 OCT 1990,USA,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
7:34.85,Nicholas KIPKORIR,29 SEP 1998,KEN,3,"Bislett Stadion, Oslo (NOR)",13 JUN 2019
7:34.86,Luke KIPKOSGEI,27 NOV 1975,KEN,6,"Stade Louis II, Monaco (MON)",18 AUG 2000
7:34.87,Benjamin LIMO,23 AUG 1974,KEN,4,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:34.87,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,"Stade Louis II, Monaco (MON)",28 JUL 2009
7:34.91,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,5,"Olympiastadion, Stockholm (SWE)",30 JUN 2022
7:34.94,Ahmed BADAY,15 JUN 1974,MAR,4,"Stade Louis II, Monaco (MON)",25 JUL 2007
7:34.96,Adam GOUCHER,18 FEB 1975,USA,6,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:34.96,Joshua CHEPTEGEI,12 SEP 1996,UGA,4,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:34.97,Benjamin LIMO,23 AUG 1974,KEN,2,Rethymno (GRE),21 JUL 2006
7:34.98,Paul BITOK,26 JUN 1970,KEN,1,Köln (GER),01 AUG 1993
7:34.98,Matt TEGENKAMP,19 JAN 1982,USA,5,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:34.99,Khalid BOULAMI,07 AUG 1969,MAR,3,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:34.99,Abdelaati IGUIDER,25 MAR 1987,MAR,1,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
7:35.00,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),15 JUL 1992
7:35.00,Craig MOTTRAM,18 JUN 1980,AUS,2,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007
7:35.01,Yobes ONDIEKI,21 FEB 1961,KEN,1,Nice (FRA),10 JUL 1989
7:35.02,Ismail SGHYR,16 MAR 1972,MAR,3,Köln (GER),18 AUG 1995
7:35.04,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,5,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:35.06,Serhiy LEBID,15 JUL 1975,UKR,2,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:35.06,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,"Stade Louis II, Monaco (MON)",29 JUL 2008
7:35.06,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013
7:35.06,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
7:35.08,Aloys NIZIGAMA,18 JUN 1966,BDI,2,Nice (FRA),18 JUL 1994
7:35.08,Sammy KIPKETER,29 SEP 1981,KEN,5,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:35.11,Bernard LAGAT,12 DEC 1974,USA,7,"Olympiastadion, Berlin (GER)",22 AUG 2010
7:35.13,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Stade Louis II, Monaco (MON)",17 JUL 2015
7:35.15,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",09 JUL 2017
7:35.16,Evan JAGER,08 MAR 1989,USA,6,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:35.18,Brahim LAHLAFI,15 APR 1968,MAR,5,Paris (FRA),23 JUN 2000
7:35.18,Andrew BUTCHART,14 OCT 1991,GBR,3,"International Stadium, Gateshead (GBR)",13 JUL 2021
7:35.2h,Brendan FOSTER,12 JAN 1948,GBR,1,Gateshead (GBR),03 AUG 1974
7:35.20,Paul BITOK,26 JUN 1970,KEN,7,"Stade Louis II, Monaco (MON)",18 AUG 2000
7:35.22,Jamal Bilal SALEM,12 SEP 1978,QAT,2,Naimette-Xhovémont (BEL),19 JUL 2006
7:35.23,Moses KIPTANUI,01 OCT 1970,KEN,3,Nice (FRA),18 JUL 1994
7:35.23,Paul KOECH,25 JUN 1969,KEN,9,Nice (FRA),16 JUL 1997
7:35.24,Ismail SGHYR,16 MAR 1972,MAR,4,Köln (GER),16 AUG 1996
7:35.28,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
7:35.28,Adel MECHAAL,05 DEC 1990,ESP,5,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:35.30,Luke KIPKOSGEI,27 NOV 1975,KEN,6,Bruxelles (BEL),03 SEP 1999
7:35.32,Fita BAYISSA,15 DEC 1972,ETH,5,Köln (GER),16 AUG 1996
7:35.33,Bob KENNEDY,18 AUG 1970,USA,4,Nice (FRA),18 JUL 1994
7:35.34,Jacob KROP,04 JUN 2001,KEN,4,"International Stadium, Gateshead (GBR)",13 JUL 2021
7:35.35,Mohamed AMYN,25 MAR 1976,MAR,2,Nice (FRA),09 JUL 2001
7:35.35,Mushir Salim JAWHER,13 JUN 1978,KEN,3,Nice (FRA),09 JUL 2001
7:35.41,Hicham BOUAOUCHIE,16 JUN 1974,MAR,2,Lille (FRA),11 JUL 1998
7:35.41,Bob KENNEDY,18 AUG 1970,USA,6,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:35.41,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Puskás Ferenc Stadion, Budapest (HUN)",20 AUG 2012
7:35.43,Yobes ONDIEKI,21 FEB 1961,KEN,1,Villeneuve d'Ascq (FRA),25 JUN 1989
7:35.43,Arne GABIUS,22 MAR 1981,GER,7,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:35.44,Jonas CHERUIYOT,11 JAN 1984,KEN,2,Stockholm (SWE),07 AUG 2007
7:35.44,Remmy Limo NDIWA,03 FEB 1988,KEN,4,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
7:35.45,Collis BIRMINGHAM,27 DEC 1984,AUS,8,"Olympiastadion, Stockholm (SWE)",17 AUG 2012
7:35.46,Noah NGENY,02 NOV 1978,KEN,1,Sevilla (ESP),09 JUN 2000
7:35.47,Moses KIPTANUI,01 OCT 1970,KEN,2,Nice (FRA),15 JUL 1992
7:35.50,Bob KENNEDY,18 AUG 1970,USA,7,Bruxelles (BEL),03 SEP 1999
7:35.50,Bouabdellah TAHRI,20 DEC 1978,FRA,6,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010
7:35.51,Ismail SGHYR,16 MAR 1972,MAR,3.0,Oslo (NOR),21 JUL 1995
7:35.52,Philip MOSIMA,02 JAN 1977,KEN,1.0,London (GBR),12 JUL 1996
7:35.53,James Kwalia C'KURUI,12 JUN 1984,KEN,5.0,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
7:35.53,Albert ROP,17 JUL 1992,BRN,2.0,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013
7:35.53,Ben TRUE,29 DEC 1985,USA,6.0,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:35.56,Tom NYARIKI,27 SEP 1971,KEN,5.0,Bruxelles (BEL),23 AUG 1996
7:35.57,Lucas Kimeli ROTICH,16 APR 1990,KEN,13.0,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011
7:35.60,Eric DUBUS,28 FEB 1966,FRA,4.0,Köln (GER),18 AUG 1995
7:35.60,Mustapha ESSAÏD,20 JAN 1970,FRA,3.0,Lille (FRA),11 JUL 1998
7:35.61,Shem KORORIA,25 SEP 1972,KEN,6.0,Köln (GER),16 AUG 1996
7:35.61,Dieter BAUMANN,09 FEB 1965,GER,8.0,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
7:35.61,Brahim LAHLAFI,15 APR 1968,MAR,6.0,Paris (FRA),29 JUL 1998
7:35.61,Million WOLDE,17 MAR 1979,ETH,4.0,Stuttgart (GER),06 JUN 1999
7:35.61,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006
7:35.62,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,10.0,Rieti (ITA),06 SEP 2009
7:35.64,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,3.0,Stockholm (SWE),07 AUG 2007
7:35.65,Matthew RAMSDEN,23 JUL 1997,AUS,5.0,"International Stadium, Gateshead (GBR)",13 JUL 2021
7:35.66,Salah HISSOU,16 JAN 1972,MAR,1.0,Nice (FRA),12 JUL 1995
7:35.66,Albert ROP,17 JUL 1992,KEN,5.0,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011
7:35.68,Moses KIPTANUI,01 OCT 1970,KEN,2.0,London (GBR),12 JUL 1996
7:35.68,Matt TEGENKAMP,19 JAN 1982,USA,4.0,Stockholm (SWE),07 AUG 2007
7:35.69,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,5.0,Rieti (ITA),27 AUG 2006
7:35.69,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1.0,"International Stadium, Gateshead (GBR)",31 AUG 2009
7:35.71,Arturo BARRIOS,12 DEC 1963,MEX,2.0,Nice (FRA),10 JUL 1989
7:35.71,Salah EL GHAZI,02 NOV 1975,MAR,3.0,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:35.72,Sammy KIPKETER,29 SEP 1981,KEN,8.0,"Stade Louis II, Monaco (MON)",18 AUG 2000
7:35.77,Abderrahim GOUMRI,21 MAY 1976,MAR,1.0,Bruxelles (BEL),30 AUG 2002
7:35.79,Moses KIPTANUI,01 OCT 1970,KEN,2.0,Köln (GER),01 AUG 1993
7:35.80,Abdellah BÉHAR,05 JUL 1963,FRA,6.0,Nice (FRA),10 JUL 1996
7:35.80,Brahim LAHLAFI,15 APR 1968,MAR,7.0,Köln (GER),16 AUG 1996
7:35.80,Daniel KOMEN,17 MAY 1976,KEN,3.0,"Olympiastadion, Berlin (GER)",01 SEP 2000
7:35.81,Mushir Salim JAWHER,13 JUN 1978,BRN,4.0,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
7:35.82,Paul BITOK,26 JUN 1970,KEN,1.0,Rieti (ITA),05 SEP 1999
7:35.83,Anacleto JIMÉNEZ,24 FEB 1967,ESP,9.0,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
7:35.84,Doug PADILLA,04 OCT 1956,USA,1.0,Oslo (NOR),09 JUL 1983
7:35.84,Ismail SGHYR,16 MAR 1972,MAR,4.0,Lausanne (SUI),03 JUL 1996
7:35.84,Isaac Kiprono SONGOK,25 APR 1984,KEN,1.0,Stockholm (SWE),26 JUL 2005
7:35.87,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,3.0,"International Stadium, Gateshead (GBR)",11 JUN 2006
7:35.88,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4.0,Doha (QAT),11 MAY 2007
7:35.90,Haile GEBRSELASSIE,18 APR 1973,ETH,1.0,"Stade Louis II, Monaco (MON)",09 SEP 1995
7:35.91,Vénuste NIYONGABO,09 DEC 1973,BDI,2.0,"Stade Louis II, Monaco (MON)",09 SEP 1995
7:35.91,Sammy KIPKETER,29 SEP 1981,KEN,4.0,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:35.91,Justus SOGET,22 OCT 1999,KEN,6.0,"Bislett Stadion, Oslo (NOR)",01 JUL 2021
7:35.92,Brahim JABBOUR,02 OCT 1970,MAR,7.0,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:35.92,Bernard LAGAT,12 DEC 1974,USA,1.0,"Eugene, OR (USA)",07 JUN 2009
7:35.94,Paul BITOK,26 JUN 1970,KEN,5.0,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:35.95,Dieter BAUMANN,09 FEB 1965,GER,3.0,Köln (GER),24 AUG 1997
7:35.96,Leonard Patrick KOMON,10 JAN 1988,KEN,6.0,"Stade Louis II, Monaco (MON)",28 JUL 2009
7:35.97,Martin KEINO,20 JUN 1972,KEN,7.0,"Stade Louis II, Monaco (MON)",16 AUG 1997
7:35.98,Assefa MEZGEBU,19 JUN 1978,ETH,8.0,Bruxelles (BEL),24 AUG 2001
7:35.99,Mushir Salim JAWHER,13 JUN 1978,BRN,5.0,"Stade Louis II, Monaco (MON)",25 JUL 2007
7:36.02,Assefa MEZGEBU,19 JUN 1978,ETH,10.0,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
7:36.02,Benjamin LIMO,23 AUG 1974,KEN,1.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002
7:36.04,Bob KENNEDY,18 AUG 1970,USA,3.0,London (GBR),12 JUL 1996
7:36.05,Wilson Boit KIPKETER,06 OCT 1973,KEN,1.0,"FBK Stadium, Hengelo (NED)",01 JUN 1998
7:36.08,Abraham CHEBII,23 DEC 1979,KEN,3.0,"Stade Louis II, Monaco (MON)",29 JUL 2008
7:36.08,Marc SCOTT,21 DEC 1993,GBR,1.0,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021
7:36.10,Brahim LAHLAFI,15 APR 1968,MAR,2.0,Sevilla (ESP),09 JUN 2000
7:36.11,Khalid BOULAMI,07 AUG 1969,MAR,3.0,"Stade Louis II, Monaco (MON)",09 SEP 1995
7:36.11,Abraham CHEBII,23 DEC 1979,KEN,6.0,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:36.13,Muktar EDRIS,14 JAN 1994,ETH,5.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
7:36.15,Bob KENNEDY,18 AUG 1970,USA,4.0,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:36.17,Pablo OLMEDO,08 MAY 1975,MEX,7.0,Bruxelles (BEL),28 AUG 1998
7:36.19,Tom NYARIKI,27 SEP 1971,KEN,11.0,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
7:36.21,Moses KIPTANUI,01 OCT 1970,KEN,2.0,Köln (GER),21 AUG 1994
7:36.21,Driss MAAZOUZI,15 OCT 1969,FRA,7.0,Paris (FRA),29 JUL 1998
7:36.22,Benjamin LIMO,23 AUG 1974,KEN,4.0,Nice (FRA),09 JUL 2001
7:36.25,Paul BITOK,26 JUN 1970,KEN,2.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999
7:36.25,Abderrahim GOUMRI,21 MAY 1976,MAR,7.0,"Stade Louis II, Monaco (MON)",19 JUL 2002
7:36.25,Kenenisa BEKELE,13 JUN 1982,ETH,2.0,"Olympic Stadium, Athina (GRE)",17 SEP 2006
7:36.27,El Hassan LAHSSINI,01 JAN 1975,MAR,4.0,Lille (FRA),11 JUL 1998
7:36.27,Selemon BAREGA,20 JAN 2000,ETH,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
7:36.28,Bob KENNEDY,18 AUG 1970,USA,4.0,Bruxelles (BEL),22 AUG 1997
7:36.28,Isiah Kiplangat KOECH,19 DEC 1993,KEN,6.0,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013
7:36.28,Yomif KEJELCHA,01 AUG 1997,ETH,2.0,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
7:36.29,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,3.0,Rethymno (GRE),21 JUL 2006
7:36.30,Mohamed AMYN,25 MAR 1976,MAR,2.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002
7:36.32,Daniel KOMEN,17 MAY 1976,KEN,2.0,Köln (GER),08 AUG 1999
7:36.32,Benjamin LIMO,23 AUG 1974,KEN,1.0,"Olympiastadion, München (GER)",11 SEP 1999
7:36.32,Adel MECHAAL,05 DEC 1990,ESP,2.0,"Olympic Stadium, London (GBR)",09 JUL 2017
7:36.33,James Kimutai KOSKEI,23 NOV 1968,KEN,6.0,Paris (FRA),23 JUN 2000
7:36.34,Terefe Zewdie MEREGA,23 OCT 1982,ETH,5.0,Doha (QAT),11 MAY 2007
7:36.36,Kenenisa BEKELE,13 JUN 1982,ETH,1.0,Shanghai (CHN),17 SEP 2005
7:36.37,Ismail SGHYR,16 MAR 1972,MAR,4.0,"Stade Louis II, Monaco (MON)",09 SEP 1995
7:36.38,Evans RUTTO,08 APR 1978,KEN,3.0,Athina (GRE),28 JUN 2000
