Mark,Competitor,DOB,Nat,Pos,Venue,Date
6:26.23,Agnes TSCHURTSCHENTHALER,12 JAN 1982,ITA,1,Rovereto (ITA),12 JUL 2007
6:26.27,Evaline CHEBICHII,,KEN,1,Kapsabet (KEN),11 JUN 2004
6:26.38,Valentyna ZHUDINA,12 MAR 1983,UKR,3,Dubnica nad Váhom (SVK),21 AUG 2013
6:26.41,Olga KOZEL,25 MAR 1970,UKR,1,Kyiv (UKR),14 JUN 1995
6:26.41,Tamara SANFABIO,14 MAR 1978,ESP,1,Beveren (BEL),02 SEP 2006
6:26.45,Silvia DANEKOVA,07 FEB 1983,BUL,1,Sofia (BUL),18 MAY 2016
6:26.52,Brianna ILARDA,19 FEB 1996,AUS,1,"Orlando, FL (USA)",15 MAR 2019
6:26.56,Sandra MICHALAK,01 APR 1987,POL,1,Sosnowiec (POL),16 JUL 2011
6:26.60,Esther Tuwei CHEBOR,21 APR 1981,KEN,1,Nairobi (KEN),20 JUN 2002
6:26.63,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,2,Budapest (HUN),22 MAY 2016
6:26.64,Dobrinka SHALAMANOVA,01 MAY 1983,BUL,1,Sofia (BUL),19 MAY 2007
6:26.66,Bridget FRANEK,08 NOV 1987,USA,1,"Eugene, OR (USA)",18 MAR 2012
6:26.70,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,1h2,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015
6:26.72,Lisa AGUILERA,30 NOV 1979,USA,2,"Nashville, TN (USA)",05 MAY 2007
6:26.72,Aisha PRAUGHT-LEER,14 DEC 1989,USA,1,"Eugene, OR (USA)",22 MAR 2014
6:26.72,Elena BURKARD,10 FEB 1992,GER,2,Pliezhausen (GER),12 MAY 2019
6:26.76,Lyudmila KUROPATKINA,1966,RUS,3,St. Petersburg (RUS),25 JUL 1994
6:26.77,Mirelle LEITE,11 MAR 2002,BRA,2,São Paulo (BRA),27 APR 2022
6:26.79,Racheal BAMFORD,04 AUG 1989,GBR,1,Stretford (GBR),25 AUG 2015
6:26.80,Kristine Eikrem ENGESET,15 NOV 1988,NOR,1,Tønsberg (NOR),04 AUG 2007
6:26.86,Irina MOZHAROVA,19 JUL 1958,URS,1,Volgograd (URS),10 JUN 1989
6:26.86,Mekides ABEBE,29 JAN 2001,ETH,2,Algiers (ALG),27 JUL 2018
6:26.92,Johanna RISKU-LEHTINEN,21 FEB 1979,FIN,1,Turku (FIN),28 MAY 2003
6:27.16,Stephanie DE CROOCK,04 MAR 1979,BEL,1,Hamme (BEL),23 APR 2005
6:27.16,Elif KARABULUT,08 AUG 1991,TUR,1,"Atıcılar Atletizm Sahası, Bursa (TUR)",15 JUN 2021
6:27.17,Lyudmila KUROPATKINA,1966,RUS,2,Moskva (RUS),17 JUN 1995
6:27.18,Lydia KURGAT,1976,KEN,2,Kapsabet (KEN),11 JUN 2004
6:27.25,Antje MÖLDNER-SCHMIDT,13 JUN 1984,GER,3f1,Pliezhausen (GER),13 MAY 2018
6:27.27,Maruša MIŠMAŠ,24 OCT 1994,SLO,1,Novo Mesto (SLO),18 SEP 2015
6:27.28,Maisie GRICE,29 JUN 2000,GBR,1,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",02 MAY 2022
6:27.31,Manami NISHIYAMA,09 DEC 1999,JPN,1,"Universiade Commemorative Stadium, Kobe (JPN)",23 APR 2023
6:27.33,Lennie WAITE,04 FEB 1986,GBR,1,"Houston, TX (USA)",20 MAY 2010
6:27.33,Chikako MORI,25 NOV 1992,JPN,4,"Universiade Commemorative Stadium, Kobe (JPN)",24 APR 2022
6:27.38,Sara Louise TREACY,22 JUN 1989,IRL,1,Manchester (GBR),14 MAY 2016
6:27.4h,Svetlana POSPELOVA,11 MAR 1969,RUS,1,Rostov-na-Donu (RUS),26 AUG 1994
6:27.4h,Salome CHEPCHUMBA,29 SEP 1982,KEN,1,Nairobi (KEN),12 JUL 2003
6:27.41,Julia HILLER,24 JUL 1987,GER,2f1,Pliezhausen (GER),17 MAY 2009
6:27.45,Tatyana BABIK,17 APR 1975,UKR,2,Kyiv (UKR),14 JUN 1995
6:27.49,Gesa Felicitas KRAUSE,03 AUG 1992,GER,1,"Nordanlage, Leipzig (GER)",12 JUL 2020
6:27.52,Olga STEFANISHINA,21 NOV 1961,URS,3,Kiev (URS),06 JUL 1990
6:27.58,Simone FERRAZ,12 MAR 1990,BRA,3,São Paulo (BRA),27 APR 2022
6:27.6h,Irene LIMIKA,28 AUG 1979,KEN,2,Nairobi (KEN),24 MAY 2003
6:27.6h,Mercy CHEPKURUI,16 SEP 2000,KEN,1,Eldoret (KEN),26 MAY 2017
6:27.60,Zita KÁCSER,02 OCT 1988,HUN,2,Győr (HUN),19 MAY 2018
6:27.7h,Daisy JEPKEMEI,13 FEB 1996,KEN,2h1,Nairobi (KEN),11 JUN 2013
6:27.74,Yui YABUTA,04 MAR 1996,JPN,1,Kitami (JPN),17 JUL 2019
6:27.74,Sofia THØGERSEN,06 JUL 2005,DEN,1,"Hvidovre Stadion, Hvidovre (DEN)",10 SEP 2022
6:27.76,Varvara SHESTOK,17 DEC 1974,UKR,1,Kyiv (UKR),18 JUN 2000
6:27.81,Judy CHEPKOECH,2006,KEN,4,"Levy Mwanawasa Stadion, Ndola (ZAM)",02 MAY 2023
6:27.84,Alexis ALLEN,,USA,2,"Weaver Stadium, Princeton, NJ (USA)",02 APR 2022
6:27.93,Mekides ABEBE,29 JAN 2001,ETH,2h1,Buenos Aires (ARG),12 OCT 2018
6:27.95,Charlotta FOUGBERG,19 JUN 1985,SWE,1,Sundsvall (SWE),01 JUL 2015
6:27.97,Jannika JOHN,26 DEC 1992,GER,1,Pliezhausen (GER),12 MAY 2013
6:27.98,Mihret TEFERA,27 FEB 1997,ETH,1,"National Stadium, Gaborone (BOT)",29 MAY 2014
6:28.01,Clarisse CRUZ,09 JUL 1978,POR,8,"AC Gianni Brera, Milano (ITA)",01 JUN 2005
6:28.07,Tara KRZYWICKI,09 MAR 1974,GBR,1,Birmingham (GBR),26 JUL 2003
6:28.09,Adia BUDDE,29 JUL 2005,GER,2f1,"Givat Ram Stadium, Jerusalem (ISR)",06 JUL 2022
6:28.10,Laurence DUQUENOY,29 SEP 1969,FRA,1,Moulins (FRA),16 JUN 1996
6:28.10,Norah JERUTO,02 OCT 1995,KEN,1,Douglas (GBR),09 SEP 2011
6:28.15,Poļina JEĻIZAROVA,01 MAY 1989,LAT,1,Kyiv (UKR),21 MAY 2006
6:28.19,Cristina CASANDRA,01 FEB 1977,ROU,1,Västerås (SWE),03 JUL 2001
6:28.21,Motu MEGERSA,22 OCT 1994,ETH,4,Lille (FRA),10 JUL 2011
6:28.22,Rosa María MORATÓ,19 JUN 1979,ESP,3,Barcelona (ESP),09 JUL 2004
6:28.26,Yuliya MOCHALOVA,26 MAY 1987,RUS,1,Tula (RUS),03 JUL 2005
6:28.31,Yekaterina VOLKOVA,16 FEB 1978,RUS,1,Cheboksary (RUS),03 JUL 1999
6:28.32,Regan YEE,04 JUL 1995,CAN,3,"Swangard Stadium, Burnaby (CAN)",29 MAY 2021
6:28.36,Carolina ROBLES,04 DEC 1991,ESP,4,"Estadi Joan Serrahima, Barcelona (ESP)",22 SEP 2020
6:28.42,Maria BERNARD-GALEA,06 APR 1993,CAN,4,"Swangard Stadium, Burnaby (CAN)",29 MAY 2021
6:28.43,Brielle ERBACHER,28 FEB 1999,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",27 JAN 2021
6:28.49,Sanaa KOUBAA-SCHRETZMAIR,06 JAN 1985,GER,10,"Olympiastadion, Berlin (GER)",06 SEP 2015
6:28.51,Victoria MITCHELL,25 APR 1982,AUS,1,Sydney (AUS),23 DEC 2017
6:28.55,Adia BUDDE,29 JUL 2005,GER,1,"Sportanlage an der Kanalstraße, Zeven (GER)",05 JUN 2022
6:28.60,Olga PARLYUK,03 MAY 1963,URS,1,Vilnius (LTU),28 AUG 1988
6:28.6h,Ann GATHONI,05 MAR 1998,KEN,2,Nairobi (KEN),01 APR 2015
6:28.61,Natalya LEONTYEVA,05 JUL 1987,RUS,2,Moskva (RUS),01 JUL 2016
6:28.65,Maya REHBERG,28 APR 1994,GER,1,Rostock (GER),27 JUL 2013
6:28.69,Lili Anna VINDICS-TÓTH,17 SEP 1998,HUN,4,"Golęcin Stadion, Poznan (POL)",27 MAY 2022
6:28.70,Svetlana POSPELOVA,11 MAR 1969,RUS,1,Bryansk (RUS),05 JUN 1992
6:28.75,Jolanda KALLABIS,18 FEB 2005,GER,4,"Moselstadion, Trier (GER)",17 SEP 2021
6:28.76,Kriszta KÓSZÁS,26 AUG 1994,HUN,3,Győr (HUN),19 MAY 2018
6:28.78,Patrycja KAPAŁA,26 MAR 1997,POL,3,"Stadion Miejski, Oleśnica (POL)",26 MAY 2021
6:28.79,Patrycja KAPAŁA,26 MAR 1997,POL,7,"Golęcin Stadion, Poznan (POL)",18 JUN 2023
6:28.86,Natalya CHEREPANOVA,09 MAR 1967,RUS,2,Sochi (RUS),30 MAY 1992
6:28.87,Svetlana LEGKODUKH,24 NOV 1969,UKR,2,Moskva (RUS),11 JUN 1992
6:28.89,Marina PLUZHNIKOVA,25 FEB 1963,URS,2,Vilnius (LTU),28 AUG 1988
6:28.90,Lyudmyla PUSKINA,02 OCT 1965,UKR,2,Kyiv (UKR),30 MAY 1992
6:28.90,Svetlana POSPELOVA,11 MAR 1969,RUS,3,Moskva (RUS),11 JUN 1992
6:28.94,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,Kapsabet (KEN),11 JUN 2004
6:28.98,Olga STEFANISHINA,21 NOV 1961,URS,5,Moskva (URS),11 JUN 1991
6:28.98,Poļina JEĻIZAROVA,01 MAY 1989,LAT,1,Riga (LAT),22 JUN 2005
6:29.07,Vera RAGULINA,19 APR 1968,UKR,1,Kyiv (UKR),15 MAY 1993
6:29.08,Tejinesh GEBISA,03 MAR 1995,ETH,5,Lille (FRA),10 JUL 2011
6:29.08,Sarah TRAINOR,23 MAY 2002,USA,1,"New York, NY (USA)",04 MAY 2019
6:29.15,Fabienne SCHLUMPF,17 NOV 1990,SUI,1,Pliezhausen (GER),08 MAY 2016
6:29.20,Lyudmila KUROPATKINA,1966,RUS,3,St. Petersburg (RUS),15 JUL 1994
6:29.2h,Ann GAFFIGAN,05 OCT 1981,USA,1,"Eugene, OR (USA)",28 JUL 2005
6:29.20,Madeleine MEYERS,30 JUL 1994,USA,6,Lille (FRA),10 JUL 2011
6:29.34,Olga TSURDANOVA,1965,URS,1,Rostov-na-Donu (URS),25 AUG 1990
6:29.38,Sanaa KOUBAA-SCHRETZMAIR,06 JAN 1985,GER,2,Pliezhausen (GER),12 MAY 2013
6:29.40,Lyudmyla PUSKINA,02 OCT 1965,URS,2,Lugansk (URS),10 MAY 1991
6:29.40,Belén CASETTA,26 SEP 1994,ARG,2,Concepción del Uruguay (ARG),28 MAR 2021
6:29.53,Natalya GORCHAKOVA,17 APR 1983,RUS,,Moskva (RUS),12 MAY 2013
6:29.53,Rosie CLARKE,17 NOV 1991,GBR,1,Parliament Hill (GBR),19 MAR 2016
6:29.54,Lyudmyla PUSKINA,02 OCT 1965,UKR,4,Moskva (RUS),11 JUN 1992
6:29.56,Brianna NERUD,16 SEP 1994,USA,7,Lille (FRA),10 JUL 2011
6:29.57,Lelia DESELNICU,26 FEB 1973,ROU,1,Bucureşti (ROU),02 JUL 1995
6:29.58,Emma WATERHOUSE,23 FEB 1983,GBR,1,Wishaw (GBR),16 MAY 2010
6:29.6h,Eunice JEPKORIR,17 FEB 1982,KEN,2,Nairobi (KEN),12 JUL 2003
6:29.66,Lisa KARNOPP-NYE,17 NOV 1968,USA,1,"Eugene, OR (USA)",26 JUL 2001
6:29.66,Blanka DÖRFEL,24 APR 2002,GER,1,Duisburg (GER),23 JUN 2019
6:29.68,Sofia THØGERSEN,06 JUL 2005,DEN,3f1,"Givat Ram Stadium, Jerusalem (ISR)",06 JUL 2022
6:29.71,Irina MATROSOVA,05 APR 1962,URS,3,Kiev (URS),02 AUG 1988
6:29.75,Zita KÁCSER,02 OCT 1988,HUN,2,Debrecen (HUN),20 MAY 2017
6:29.79,Tara KRZYWICKI,09 MAR 1974,GBR,2,Loughborough (GBR),20 MAY 2001
6:29.80,Irina MATROSOVA,05 APR 1962,URS,1,Bryansk (URS),08 SEP 1989
6:29.81,Marta TIGABEA MEKONEN,04 OCT 1990,ETH,4,Ostrava (CZE),14 JUL 2007
6:29.88,Korahubish ITAA,28 FEB 1992,ETH,1h1,Bressanone (ITA),08 JUL 2009
6:29.89,Yuzu NISHIDE,25 JAN 2000,JPN,2,"Universiade Commemorative Stadium, Kobe (JPN)",23 APR 2023
6:29.9h,Caren CHEBET,24 MAY 2000,KEN,2,Eldoret (KEN),26 MAY 2017
6:29.97,Virginia NYAMBURA,20 JUL 1993,KEN,1f2,Singapore (SGP),23 AUG 2010
6:30.00,Stella RUTTO,12 DEC 1996,KEN,2,Warri (NGR),31 MAR 2013
6:30.05,Weynshet ANSA,09 APR 1996,ETH,3,Donetsk (UKR),14 JUL 2013
6:30.3h,Esther Tuwei CHEBOR,21 APR 1981,KEN,1,Nairobi (KEN),26 JUN 1999
6:30.31,Xela MARTÍNEZ,25 JAN 2006,ESP,1,Jerez de la Frontera (ESP),18 JUN 2022
6:30.32,Lina ALAINENTALO,16 SEP 1992,SWE,5,Bressanone (ITA),10 JUL 2009
6:30.32,Kriszta KÓSZÁS,26 AUG 1994,HUN,3,Budapest (HUN),22 MAY 2016
6:30.35,Catalina GHEORGHIU,21 JUN 1969,ROU,1,Bucureşti (ROU),01 AUG 1991
6:30.35,Vera RAGULINA,19 APR 1968,UKR,2,Moskva (RUS),12 JUN 1993
6:30.40,Anzhelika AVERKOVA,13 MAR 1969,UKR,1,Belaya Tserkva (UKR),17 MAY 2002
6:30.43,Sarah TAIT,26 MAR 2001,GBR,1,"Manchester Regional Arena, Manchester (GBR)",01 MAY 2023
6:30.44,June ARBEO,04 FEB 1999,ESP,2,"Estadio Ciudad de Málaga, Málaga (ESP)",22 JUN 2023
6:30.45,Olga STEFANISHINA,21 NOV 1961,UKR,3,Kyiv (UKR),14 JUN 1995
6:30.48,Stephanie DE CROOCK,04 MAR 1979,BEL,1,Zwevegem (BEL),20 AUG 2005
6:30.48,Dawn CLEARY-CROMER,24 NOV 1979,USA,3,"Nashville, TN (USA)",05 MAY 2007
6:30.51,Angelina NAPOLEON,,USA,1f3,"Franklin Field, Philadelphia, PA (USA)",18 JUN 2022
6:30.52,Marina PLUZHNIKOVA,25 FEB 1963,RUS,3,Moskva (RUS),17 JUN 1995
6:30.54,Amelie SVENSSON,28 AUG 1996,SWE,2f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
6:30.55,Lucie SEKANOVÁ,05 AUG 1989,CZE,6f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2021
6:30.61,Mariola ŚLUSARCZYK,04 JAN 1990,POL,1,Warszawa (POL),29 JUN 2019
6:30.62,Irene LIMIKA,28 AUG 1979,KEN,1,Nairobi (KEN),22 JUN 2001
6:30.68,Yui YABUTA,04 MAR 1996,JPN,1,Abashiri (JPN),04 JUL 2018
6:30.69,Natalya TARANTINOVA,28 NOV 1987,RUS,3,Moskva (RUS),17 JUL 2014
6:30.8h,Hatti DEAN,02 FEB 1982,GBR,1,Cudworth (GBR),13 MAY 2007
6:30.80,Klara BODINSSON,11 JUN 1990,SWE,1,Göteborg (SWE),22 JUL 2014
6:30.81,Motu MEGERSA,22 OCT 1994,ETH,2h1,Lille (FRA),08 JUL 2011
6:30.83,Lesley LEHANE,12 MAR 1963,USA,1,Orno (USA),31 JUL 1998
6:30.83,Marta SERRANO,05 APR 2003,ESP,1,Madrid (ESP),21 MAY 2022
6:30.84,Ethlemahu SINTAYEHU,23 FEB 2001,ETH,1,Assela (ETH),15 JUN 2017
6:30.84,Agnes Thurid GERS,04 AUG 1997,GER,11,"Olympiastadion, Berlin (GER)",01 SEP 2019
6:30.87,Julia KORALEWSKA,17 FEB 2002,POL,2f1,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
6:30.96,Fabienne SCHLUMPF,17 NOV 1990,SUI,2,Pliezhausen (GER),06 MAY 2012
6:31.00,Salome CHEPCHUMBA,29 SEP 1982,KEN,2,Nairobi (KEN),20 JUN 2002
6:31.01,Julia HILLER,24 JUL 1987,GER,1,"Wattenscheid, Bochum (GER)",22 JUL 2006
6:31.12,Loice CHEKWEMOI,12 DEC 2006,UGA,5,"Levy Mwanawasa Stadion, Ndola (ZAM)",02 MAY 2023
6:31.14,Aude CLAVIER,10 JAN 1999,FRA,7f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2021
6:31.25,Marina PLUZHNIKOVA,25 FEB 1963,RUS,4,Moskva (RUS),02 AUG 1998
6:31.32,Aneta KONIECZEK,08 JUN 1997,POL,1,Czestochowa (POL),17 SEP 2016
6:31.37,Lucie SEKANOVÁ,05 AUG 1989,CZE,4f1,Pliezhausen (GER),13 MAY 2018
6:31.4h,Joanne KIPKEMOI,27 NOV 1993,KEN,1,Nairobi (KEN),16 JUN 2010
6:31.43,Antonina GRISHAYEVA,1959,URS,5,Gorkiy (URS),23 JUL 1989
6:31.49,Natalya CHEREPANOVA,09 MAR 1967,RUS,4,St. Petersburg (RUS),15 JUL 1994
6:31.51,Halima HASSEN BERISO,10 NOV 1992,ETH,1h2,Bressanone (ITA),08 JUL 2009
6:31.54,Asimarech NAGA,08 JUN 1999,ETH,8,"Golęcin Stadion, Poznan (POL)",18 JUN 2023
6:31.59,Poļina JEĻIZAROVA,01 MAY 1989,LAT,1,Riga (LAT),30 JUN 2007
6:31.59,Sarah TRAINOR,23 MAY 2002,USA,1f3,"Middletown, NY (USA)",07 JUN 2019
6:31.63,Lyudmila KUROPATKINA,1966,RUS,5,Moskva (RUS),11 JUN 1992
6:31.63,Julia HILLER,24 JUL 1987,GER,1,Braunschweig (GER),29 JUL 2005
6:31.66,Lilian CHEMWENO,22 OCT 1995,KEN,1h2,Lille (FRA),08 JUL 2011
6:31.73,Verena DREIER,15 JAN 1985,GER,3,Pliezhausen (GER),06 MAY 2012
6:31.77,Tara KRZYWICKI,09 MAR 1974,GBR,1,Birmingham (GBR),13 JUL 2002
6:31.77,Oona KETTUNEN,10 FEB 1994,FIN,1,Lappeenranta (FIN),10 AUG 2013
6:31.85,Olga PARLYUK,03 MAY 1963,URS,2,Volgograd (URS),10 JUN 1989
6:31.92,Lili Anna TÓTH,17 SEP 1998,HUN,3f1,"Olympic Stadium, Nanjing (CHN)",25 AUG 2014
6:31.97,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,1h1,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015
6:32.0h,Betty Chepkemoi KIBET,03 APR 2000,KEN,3,Nairobi (KEN),01 APR 2015
6:32.00,Paige CAMPBELL,27 JUN 1996,AUS,1,Canberra (AUS),30 MAY 2021
6:32.02,Madeleine MEYERS,30 JUL 1994,USA,1,"Myrtle Beach, SC (USA)",28 JUN 2011
6:32.03,Ancuţa BOBOCEL,03 OCT 1987,ROU,2,Tampere (FIN),27 JUL 2003
6:32.04,Ragnhild KVARBERG,23 MAR 1981,NOR,1,Lillehammer (NOR),19 AUG 2001
6:32.14,Rimma DUBOVIK,12 JAN 1964,URS,,Moskva (URS),01 JUN 1990
6:32.15,Maisie GRICE,29 JUN 2000,GBR,1,"Birmingham University Athletics Track, Birmingham (GBR)",21 APR 2021
6:32.17,Verena DREIER,15 JAN 1985,GER,1,Pliezhausen (GER),16 MAY 2010
6:32.18,Sanaa KOUBAA-SCHRETZMAIR,06 JAN 1985,GER,3f1,Pliezhausen (GER),17 MAY 2009
6:32.23,Melissa ROLLISON,13 APR 1983,AUS,1,Brisbane (AUS),27 OCT 2001
6:32.23,Yuzu NISHIDE,25 JAN 2000,JPN,3,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021
6:32.27,Francesca BERTONI,29 DEC 1993,ITA,1,"Campo XXV Aprile, Milano (ITA)",22 APR 2016
6:32.28,Stefanija STATKUVIENĖ,05 SEP 1962,URS,4,Kiev (URS),02 AUG 1988
6:32.33,María Teresa URBINA,20 MAR 1985,ESP,1,Fuenlabrada (ESP),27 MAY 2017
6:32.33,María Teresa URBINA,20 MAR 1985,ESP,1,Fuenlabrada (ESP),27 MAY 2017
6:32.4h,Betty Chepkemoi KIBET,03 APR 2000,KEN,3,Eldoret (KEN),26 MAY 2017
6:32.45,Louise WEBB,09 FEB 1991,GBR,5,Ostrava (CZE),14 JUL 2007
6:32.45,Geneviève LALONDE,05 SEP 1991,CAN,1,Sherbrooke (CAN),13 AUG 2013
6:32.48,Natalya CHEREPANOVA,09 MAR 1967,RUS,5,Moskva (RUS),02 AUG 1998
6:32.49,Sandra ERIKSSON,04 JUN 1989,FIN,1,Göteborg (SWE),27 JUN 2008
6:32.51,Irene LIMIKA,28 AUG 1979,KEN,3,Nairobi (KEN),20 JUN 2002
6:32.53,Agnes Thurid GERS,04 AUG 1997,GER,5f1,Pliezhausen (GER),13 MAY 2018
6:32.54,Fatima AAFIR,27 JAN 2004,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",11 APR 2021
6:32.55,Sarah HOPKINSON,11 AUG 1991,GBR,6,Ostrava (CZE),14 JUL 2007
6:32.6h,Sarah TAIT,26 MAR 2001,GBR,1f1,"Sportcity Regional Arena, Manchester (GBR)",06 JUN 2021
6:32.61,Oona KETTUNEN,10 FEB 1994,FIN,1,Växjö (SWE),19 AUG 2012
6:32.61,Agnes Thurid GERS,04 AUG 1997,GER,3,Pliezhausen (GER),12 MAY 2019
6:32.69,Netsanet ACHAMO,14 DEC 1987,ETH,1,Benidorm (ESP),14 APR 2007
6:32.72,Hatti DEAN,02 FEB 1982,GBR,1,Sheffield (GBR),08 MAY 2010
6:32.79,Natalya CHEREPANOVA,09 MAR 1967,RUS,4,Moskva (RUS),17 JUN 1995
6:32.79,Karolína JAROŠOVÁ,20 MAR 2006,CZE,1,"Mestni stadion, Ptuj (SLO)",11 JUN 2023
6:32.80,Agrie WOLE,20 JAN 1999,ETH,1,Assela (ETH),13 MAY 2015
6:32.80,Brielle ERBACHER,28 FEB 1999,AUS,1,Brisbane (AUS),01 DEC 2018
6:32.81,Svetlana POSPELOVA,11 MAR 1969,RUS,3,Moskva (RUS),12 JUN 1993
6:32.85,Urszula NĘCKA,28 JUN 1984,POL,1,Zielona Góra (POL),09 AUG 2003
6:32.86,Dana Elena LOGHIN,23 OCT 1994,ROU,1,Bursa (TUR),13 AUG 2011
6:32.90,Sarah TAIT,26 MAR 2001,GBR,2,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",02 MAY 2022
6:32.93,Anna WOJNA,28 SEP 1986,POL,1,Kraków (POL),20 JUN 2009
6:32.96,Natalya CHEREPANOVA,09 MAR 1967,RUS,6,Moskva (RUS),11 JUN 1992
6:32.96,Laura MAASIK,05 OCT 1993,EST,1,"Rannastaadion, Pärnu (EST)",05 JUN 2021
6:33.0h,Eunice Jepkirui KIRWA,20 MAY 1984,KEN,3,Nairobi (KEN),12 JUL 2003
6:33.00,Rolanda BELL,27 OCT 1987,PAN,1,"National Training Center, Clermont, FL (USA)",22 JAN 2021
6:33.01,Mary Kate ANSELMINI,22 APR 1993,USA,1,"Port Jefferson, NY (USA)",04 JUN 2011
6:33.02,Sandra ERIKSSON,04 JUN 1989,FIN,1,Kristiinankaupunki (FIN),29 JUL 2011
6:33.05,Irina MOZHAROVA,19 JUL 1958,URS,4,Kiev (URS),06 JUL 1990
6:33.06,Parami Wasanthi MARISTELA,28 MAY 2001,SRI,3h1,Buenos Aires (ARG),12 OCT 2018
6:33.1h,Judy JEROTICH,10 MAR 2002,KEN,1,Nairobi (KEN),21 MAR 2019
6:33.12,Hanne LYNGSTAD,05 DEC 1975,NOR,1,Nadderud (NOR),15 JUN 2003
6:33.14,Mary Kate ANSELMINI,22 APR 1993,USA,1,"Caledonia, NY (USA)",10 JUN 2011
6:33.15,Olga DEREVYEVA,05 APR 1985,RUS,1,Kazan (RUS),03 JUL 2003
6:33.19,Astrid LEUTERT,12 SEP 1987,SUI,1,Pliezhausen (GER),18 MAY 2014
6:33.22,Beletu HAILU,08 MAY 1999,ETH,2,Assela (ETH),13 MAY 2015
6:33.24,Lilia MARTINS,31 MAR 1997,POR,1,Lisboa (POR),15 AUG 2020
6:33.26,Yuliya IGNATOVA,30 JUL 1983,UKR,1,Belaya Tserkva (UKR),17 MAY 2002
6:33.28,Lydia WILLEMSE,25 APR 1986,CAN,1,"Tallahassee, FL (USA)",11 APR 2009
6:33.30,Kristine Eikrem ENGESET,15 NOV 1988,NOR,1,Byrkjelo (NOR),26 AUG 2006
6:33.35,Betelihem MULAT,21 MAR 2001,ETH,2,Assela (ETH),15 JUN 2017
6:33.35,Anna Mark HELWIGH,12 MAR 2000,DEN,1,"Østerbro, Copenhagen (DEN)",17 JUN 2017
6:33.39,Agrie WOLE,20 JAN 1999,ETH,2h1,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015
6:33.4h,Dorothy Jepkoech KIMUTAI,15 DEC 2003,KEN,2,Nairobi (KEN),21 MAR 2019
6:33.41,Elizabeth JACKSON,27 OCT 1977,USA,1,"Austin, TX (USA)",02 APR 1999
6:33.44,Catherine BEAUCHEMIN,31 AUG 1998,CAN,1,Québec (CAN),31 JUL 2017
6:33.44,Catherine BEAUCHEMIN,31 AUG 1998,CAN,1,Québec (CAN),05 AUG 2017
6:33.47,Marnie PONTON,16 MAR 1984,AUS,1,Canberra (AUS),18 NOV 2006
6:33.49,Sofia ASSEFA,14 NOV 1987,ETH,2,Benidorm (ESP),14 APR 2007
6:33.50,Ayaka KOIKE,09 APR 1993,JPN,2,Kitami (JPN),17 JUL 2019
6:33.54,Jessica GILFILLAN,10 FEB 1992,AUS,1,Gold Coast (AUS),08 JUN 2007
6:33.59,Tatyana BABIK,17 APR 1975,UKR,1,Kyiv (UKR),23 JUL 1994
6:33.60,Katarzyna JANKOWSKA,14 JAN 1994,POL,4,"Stadion Miejski, Oleśnica (POL)",26 MAY 2021
6:33.61,Taylor EWERT,21 NOV 2001,USA,1f2,"Greensboro, NC (USA)",15 JUN 2019
6:33.70,Yukari ISHIZAWA,16 APR 1988,JPN,3,Kitami (JPN),17 JUL 2019
6:33.70,Olivia GÜRTH,31 MAY 2002,GER,1,"Frankenstadion, Heilbronn (GER)",04 SEP 2020
6:33.71,Susi LUTZ,26 MAR 1987,GER,2,Braunschweig (GER),29 JUL 2005
6:33.72,Adia BUDDE,29 JUL 2005,GER,1,"Donaustadion, Ulm (GER)",16 JUL 2022
6:33.75,Asimarech NAGA,08 JUN 1999,ETH,3,Assela (ETH),13 MAY 2015
6:33.8h,Stella RUTTO,12 DEC 1996,KEN,3h1,Nairobi (KEN),11 JUN 2013
6:33.81,Louise MORCH,02 MAY 1982,DEN,2,Göteborg (SWE),14 JUN 2005
6:33.85,Urszula NĘCKA,28 JUN 1984,POL,1,Zamość (POL),29 JUN 2003
6:33.85,Brianna NERUD,16 SEP 1994,USA,1,"Cicero, NY (USA)",09 JUN 2012
6:33.9h,Edinah JEROTICH,31 MAY 1998,KEN,1,Mombasa (KEN),09 JUN 2017
6:33.91,Kristin SWISHER,16 JUN 1983,USA,4,"Nashville, TN (USA)",05 MAY 2007
6:33.97,Irene LIMIKA,28 AUG 1979,KEN,1,Nairobi (KEN),07 JUN 2003
6:33.97,Rosa FLANAGAN,28 FEB 1996,NZL,1,Timaru (NZL),23 NOV 2013
