Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
12.56,Queen HARRISON,10 SEP 1988,USA,2,"Sacramento, CA (USA)",28 JUN 2014,-1.6
12.56,Cindy BILLAUD,11 MAR 1986,FRA,1h1,Reims (FRA),12 JUL 2014,1.2
12.56,Tiffany PORTER,13 NOV 1987,GBR,1f1,"Clermont, FL (USA)",18 APR 2015,1.8
12.56,Kendra HARRISON,18 SEP 1992,USA,2,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,-0.1
12.56,Brianna MCNEAL,18 AUG 1991,USA,3,"Stade Louis II, Monaco (MON)",17 JUL 2015,-0.3
12.56,Jasmin STOWERS,23 SEP 1991,USA,4,"Stade Louis II, Monaco (MON)",17 JUL 2015,-0.3
12.56,Kendra HARRISON,18 SEP 1992,USA,1,"Des Moines, IA (USA)",30 APR 2016,1.5
12.56,Brianna MCNEAL,18 AUG 1991,USA,1,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,-0.4
12.56,Brianna MCNEAL,18 AUG 1991,USA,1h5,"Hayward Field, Eugene, OR (USA)",07 JUL 2016,0.7
12.56,Kendra HARRISON,18 SEP 1992,USA,1,"Des Moines, IA (USA)",29 APR 2017,1.0
12.56,Danielle WILLIAMS,14 SEP 1992,JAM,1,Kingston (JAM),25 JUN 2017,0.4
12.56,Kendra HARRISON,18 SEP 1992,USA,3,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.9
12.56,Christina MANNING,29 MAY 1990,USA,2h2,"Olympic Stadium, London (GBR)",22 JUL 2018,0.2
12.56,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1h1,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,-0.8
12.56,Kendra HARRISON,18 SEP 1992,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,0.8
12.56,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,-1.0
12.56,Gabriele CUNNINGHAM,22 FEB 1998,USA,3,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,2.0
12.56,Alia ARMSTRONG,28 DEC 2000,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023,0.2
12.57,Bettine JAHN,03 AUG 1958,GDR,1,Dresden (GER),01 JUL 1982,1.6
12.57,Ginka ZAGORCHEVA,12 APR 1958,BUL,1,Sofia (BUL),21 MAY 1983,1.6
12.57,Cornelia OSCHKENAT,29 OCT 1961,GDR,2,Berlin (GDR),20 JUL 1984,0.5
12.57,Ginka ZAGORCHEVA,12 APR 1958,BUL,2,Berlin (GER),15 AUG 1986,1.4
12.57,Yordanka DONKOVA,28 SEP 1961,BUL,1h1,Aachen (GER),05 JUN 1987,0.5
12.57,Gail DEVERS,19 NOV 1966,USA,1f1,Zürich (SUI),19 AUG 1992,-0.9
12.57,Gail DEVERS,19 NOV 1966,USA,1f1,Zürich (SUI),04 AUG 1993,-0.7
12.57,Olga SHISHIGINA,23 DEC 1968,KAZ,1,Stockholm (SWE),10 JUL 1995,0.2
12.57,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1,Stara Zagora (BUL),13 JUL 1996,0.4
12.57,Michelle FREEMAN,05 MAY 1969,JAM,1qf3,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1.2
12.57,Melissa MORRISON-HOWARD,09 JUL 1971,USA,2,"Stade Louis II, Monaco (MON)",08 AUG 1998,0.4
12.57,Michelle FREEMAN,05 MAY 1969,JAM,2,Kingston (JAM),22 JUL 2000,1.9
12.57,Gail DEVERS,19 NOV 1966,USA,h,"Sacramento, CA (USA)",22 JUL 2000,-1.1
12.57,Melissa MORRISON-HOWARD,09 JUL 1971,USA,sf,"Sacramento, CA (USA)",23 JUL 2000,1.3
12.57,Delloreen ENNIS,05 MAR 1975,JAM,1,Sevilla (ESP),08 JUN 2001,0.9
12.57,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2,"Stade Louis II, Monaco (MON)",19 JUL 2002,0.0
12.57,Gail DEVERS,19 NOV 1966,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1.1
12.57,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,-0.2
12.57,Glory ALOZIE,30 DEC 1977,ESP,1,Gateshead (GBR),27 JUN 2004,1.3
12.57,Delloreen ENNIS,05 MAR 1975,JAM,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,0.0
12.57,Anjanette KIRKLAND,24 FEB 1974,USA,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,0.1
12.57,Delloreen ENNIS,05 MAR 1975,JAM,3,"Stade Louis II, Monaco (MON)",10 SEP 2005,-0.8
12.57,Lolo JONES,05 AUG 1982,USA,1,Rethymno (GRE),18 JUL 2007,0.2
12.57,Lolo JONES,05 AUG 1982,USA,3,"Olympiastadion, Berlin (GER)",01 JUN 2008,0.8
12.57,Delloreen ENNIS,05 MAR 1975,JAM,2,Kingston (JAM),29 JUN 2008,0.1
12.57,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,3,Stockholm (SWE),31 JUL 2009,0.9
12.57,Dawn HARPER-NELSON,13 MAY 1984,USA,1,Dubnica nad Váhom (SVK),06 SEP 2009,-0.2
12.57,Carolin DIETRICH,26 FEB 1985,GER,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,0.3
12.57,Sally PEARSON,19 SEP 1986,AUS,1,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,0.2
12.57,Priscilla SCHLIEP,26 AUG 1982,CAN,1,"Olympiastadion, Berlin (GER)",22 AUG 2010,0.4
12.57,Sally PEARSON,19 SEP 1986,AUS,1h1,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1.9
12.57,Kellie WELLS,16 JUL 1982,USA,1,"Crystal Palace, London (GBR)",14 JUL 2012,0.6
12.57,Sally PEARSON,19 SEP 1986,AUS,1h5,"Olympic Stadium, London (GBR)",06 AUG 2012,-0.1
12.57,Danielle WILLIAMS,14 SEP 1992,JAM,1,"National Stadium, Beijing (CHN)",28 AUG 2015,-0.3
12.57,Brianna MCNEAL,18 AUG 1991,USA,2,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,-0.3
12.57,Kendra HARRISON,18 SEP 1992,USA,1h1,"Hayward Field, Eugene, OR (USA)",07 JUL 2016,0.2
12.57,Queen HARRISON,10 SEP 1988,USA,4,"Hayward Field, Eugene, OR (USA)",08 JUL 2016,1.2
12.57,Brianna MCNEAL,18 AUG 1991,USA,2,"Olympic Stadium, London (GBR)",22 JUL 2016,0.3
12.57,Tobi AMUSAN,23 APR 1997,NGR,1,"Eugene, OR (USA)",10 JUN 2017,1.6
12.57,Jasmin STOWERS,23 SEP 1991,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,-0.1
12.57,Christina MANNING,29 MAY 1990,USA,5,"Olympic Stadium, London (GBR)",22 JUL 2018,0.6
12.57,Janeek BROWN,14 MAY 1998,JAM,1f3,"Fayetteville, AR (USA)",26 APR 2019,1.6
12.57,Tonea MARSHALL,17 DEC 1998,USA,1,Queretaro (MEX),06 JUL 2019,1.7
12.57,Nia ALI,23 OCT 1988,USA,2,"Olympic Stadium, London (GBR)",20 JUL 2019,0.8
12.57,Cindy SEMBER,05 AUG 1994,GBR,1,"Drake Stadium, Des Moines, IA (USA)",24 APR 2021,1.8
12.57,Nadine VISSER,09 FEB 1995,NED,1,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,0.8
12.57,Alia ARMSTRONG,28 DEC 2000,USA,1,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,-0.2
12.57,Tobi AMUSAN,23 APR 1997,NGR,1,"Paavo Nurmen Stadion, Turku (FIN)",14 JUN 2022,0.2
12.57,Tia JONES,08 SEP 2000,USA,1h2,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,0.8
12.57,Tia JONES,08 SEP 2000,USA,1,"Marietta, GA (USA)",02 JUL 2022,0.7
12.57,Alia ARMSTRONG,28 DEC 2000,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,2.0
12.57,Tobi AMUSAN,23 APR 1997,NGR,1,"National Stadium, Kingston (JAM)",03 JUN 2023,-0.4
12.58,Bettine JAHN,03 AUG 1958,GDR,1,Karl Marx Stadt (GDR),16 JUN 1983,1.0
12.58,Lucyna LANGER-KALEK,09 JAN 1956,POL,1h2,Praha (TCH),16 AUG 1984,-0.4
12.58,Ginka ZAGORCHEVA,12 APR 1958,BUL,2h2,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,2.0
12.58,Yordanka DONKOVA,28 SEP 1961,BUL,1h1,Bruxelles (BEL),05 SEP 1986,-0.2
12.58,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Düsseldorf (GER),20 JUN 1988,-1.9
12.58,Yordanka DONKOVA,28 SEP 1961,BUL,1sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,0.5
12.58,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Krasnodar (URS),21 JUN 1991,0.5
12.58,Marina AZYABINA,15 JUN 1963,RUS,1,Vénissieux (FRA),02 JUL 1993,0.5
12.58,Ludmila ENGQUIST,21 APR 1964,SWE,1,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,0.2
12.58,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,2,"Olympic Stadium, Athina (GRE)",10 AUG 1997,-0.3
12.58,Gail DEVERS,19 NOV 1966,USA,2f1,St-Denis (FRA),03 JUL 1999,0.0
12.58,Olga SHISHIGINA,23 DEC 1968,KAZ,2,"Stade Louis II, Monaco (MON)",04 AUG 1999,0.6
12.58,Olga SHISHIGINA,23 DEC 1968,KAZ,3,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,2.0
12.58,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,4,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,2.0
12.58,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2f1,Zürich (SUI),15 AUG 2003,0.0
12.58,Olena KRASOVSKA,17 AUG 1976,UKR,4sf1,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1.7
12.58,Joanna HAYES,23 DEC 1976,USA,1,"Stade Louis II, Monaco (MON)",19 SEP 2004,1.0
12.58,Perdita FELICIEN,29 AUG 1980,CAN,1,"Eugene, OR (USA)",04 JUN 2005,-0.6
12.58,Anjanette KIRKLAND,24 FEB 1974,USA,3,"New York, NY (USA)",11 JUN 2005,1.7
12.58,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1sf,"Indianapolis, IN (USA)",24 JUN 2006,-1.0
12.58,Michelle PERRY,01 MAY 1979,USA,2,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,0.0
12.58,Perdita FELICIEN,29 AUG 1980,CAN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,0.6
12.58,Michelle PERRY,01 MAY 1979,USA,1,"Carson, CA (USA)",20 MAY 2007,1.4
12.58,Virginia CRAWFORD,07 SEP 1983,USA,2,"Eugene, OR (USA)",10 JUN 2007,1.3
12.58,Kellie WELLS,16 JUL 1982,USA,2sf1,"Eugene, OR (USA)",06 JUL 2008,1.7
12.58,Dawn HARPER-NELSON,13 MAY 1984,USA,3sf2,"Eugene, OR (USA)",06 JUL 2008,1.7
12.58,Sally MCLELLAN,19 SEP 1986,AUS,1f2,Luzern (SUI),16 JUL 2008,0.9
12.58,Lolo JONES,05 AUG 1982,USA,1,"Crystal Palace, London (GBR)",26 JUL 2008,-0.5
12.58,Perdita FELICIEN,29 AUG 1980,CAN,2sf2,"Olympiastadion, Berlin (GER)",19 AUG 2009,0.1
12.58,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1,Thessaloniki (GRE),12 SEP 2009,-0.1
12.58,Perdita FELICIEN,29 AUG 1980,CAN,2,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,2.0
12.58,Kellie WELLS,16 JUL 1982,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1.3
12.58,Dawn HARPER-NELSON,13 MAY 1984,USA,1sf3,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.2
12.58,Kellie WELLS,16 JUL 1982,USA,2,"Stade Louis II, Monaco (MON)",22 JUL 2011,0.9
12.58,Sally PEARSON,19 SEP 1986,AUS,1,"Crystal Palace, London (GBR)",06 AUG 2011,-0.4
12.58,Lolo JONES,05 AUG 1982,USA,4,"Olympic Stadium, London (GBR)",07 AUG 2012,-0.2
12.58,Kellie WELLS,16 JUL 1982,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1.2
12.58,Kristi CASTLIN,07 JUL 1988,USA,1,"Des Moines, IA (USA)",26 APR 2014,0.2
12.58,Brianna MCNEAL,18 AUG 1991,USA,2,"Des Moines, IA (USA)",26 APR 2014,0.2
12.58,Brianna MCNEAL,18 AUG 1991,USA,1,Beijing (CHN),21 MAY 2014,0.0
12.58,Queen HARRISON,10 SEP 1988,USA,1,"Hampden Park, Glasgow (GBR)",12 JUL 2014,0.2
12.58,Cindy BILLAUD,11 MAR 1986,FRA,1,Reims (FRA),12 JUL 2014,1.4
12.58,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"Letzigrund, Zürich (SUI)",28 AUG 2014,-0.5
12.58,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1.5
12.58,Jasmin STOWERS,23 SEP 1991,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1.7
12.58,Dawn HARPER-NELSON,13 MAY 1984,USA,5,"Stade Louis II, Monaco (MON)",17 JUL 2015,-0.3
12.58,Danielle WILLIAMS,14 SEP 1992,JAM,1sf1,"National Stadium, Beijing (CHN)",28 AUG 2015,-0.3
12.58,Jasmin STOWERS,23 SEP 1991,USA,2h2,"Olympic Stadium, London (GBR)",22 JUL 2016,0.2
12.58,Sharika NELVIS,10 MAY 1990,USA,1,Baie Mahault (FRA),17 MAY 2017,-0.1
12.58,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,2,"Eugene, OR (USA)",10 JUN 2017,1.6
12.58,Kendra HARRISON,18 SEP 1992,USA,1sf2,"Sacramento, CA (USA)",24 JUN 2017,-2.4
12.58,Christina MANNING,29 MAY 1990,USA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,-0.1
12.58,Danielle WILLIAMS,14 SEP 1992,JAM,3,"Stade Louis II, Monaco (MON)",21 JUL 2017,-0.2
12.58,Danielle WILLIAMS,14 SEP 1992,JAM,2,"Olympiastadion, Berlin (GER)",27 AUG 2017,1.4
12.58,Brianna MCNEAL,18 AUG 1991,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,0.5
12.58,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1h3,"Knoxville, TN (USA)",12 MAY 2018,1.6
12.58,Kendra HARRISON,18 SEP 1992,USA,2f2,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,0.7
12.58,Sharika NELVIS,10 MAY 1990,USA,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,0.1
12.58,Christina CLEMONS,29 MAY 1990,USA,1h1,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1.8
12.58,Kendell WILLIAMS,14 JUN 1995,USA,1ce3,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,0.4
12.58,Kendra HARRISON,18 SEP 1992,USA,1sf2,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,0.8
12.58,Britany ANDERSON,03 JAN 2001,JAM,2h1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1.2
12.58,Anna COCKRELL,28 AUG 1997,USA,1,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,0.4
12.58,Anna COCKRELL,28 AUG 1997,USA,4,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,0.8
12.58,Nadine VISSER,09 FEB 1995,NED,2,"Stade Charléty, Paris (FRA)",28 AUG 2021,1.7
12.58,Grace STARK,06 MAY 2001,USA,1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1.9
12.58,Tobi AMUSAN,23 APR 1997,NGR,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,-0.7
12.58,Pia SKRZYSZOWSKA,20 APR 2001,POL,1h2,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1.0
12.58,Devynne CHARLTON,26 NOV 1995,BAH,2,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,-0.2
12.58,Tia JONES,08 SEP 2000,USA,2,"Olympiastadion, Berlin (GER)",04 SEP 2022,-0.3
12.59,Anneliese EHRHARDT,18 JUN 1950,GDR,1,"Olympiastadion, München (GER)",08 SEP 1972,-0.6
12.59,Vera AKIMOVA,05 JUN 1959,URS,1,Leningrad (URS),03 AUG 1985,0.3
12.59,Ginka ZAGORCHEVA,12 APR 1958,BUL,2,Bern (SUI),08 JUL 1987,-0.2
12.59,Ginka ZAGORCHEVA,12 APR 1958,BUL,1f1,Paris-St-Denis (FRA),07 JUN 1988,-0.7
12.59,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Dresden (GER),11 JUN 1988,1.7
12.59,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Berlin (GER),29 JUN 1988,0.8
12.59,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,"National Stadium, Tokyo (JPN)",30 AUG 1991,-1.7
12.59,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Tokyo (JPN),30 SEP 1991,-1.7
12.59,Natalya SHEKHODANOVA,29 DEC 1971,RUS,1,St. Petersburg (RUS),03 JUL 1996,-0.1
12.59,Brigita BUKOVEC,21 MAY 1970,SLO,2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,0.2
12.59,Patricia GIRARD,08 APR 1968,FRA,2sf2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1.0
12.59,Ludmila ENGQUIST,21 APR 1964,SWE,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,-0.2
12.59,Joanna HAYES,23 DEC 1976,USA,1sf2,"Carson, CA (USA)",26 JUN 2005,-0.1
12.59,Kirsten BOLM,04 MAR 1975,GER,1,"Crystal Palace, London (GBR)",22 JUL 2005,0.4
12.59,Michelle PERRY,01 MAY 1979,USA,1,Nürnberg (GER),30 JUL 2006,0.5
12.59,Lolo JONES,05 AUG 1982,USA,2,Nürnberg (GER),30 JUL 2006,0.5
12.59,Susanna KALLUR,16 FEB 1981,SWE,1,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006,0.5
12.59,Susanna KALLUR,16 FEB 1981,SWE,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,0.6
12.59,Josephine ONYIA,15 JUL 1986,ESP,1f1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,-0.1
12.59,Lolo JONES,05 AUG 1982,USA,1qf2,"Eugene, OR (USA)",05 JUL 2008,1.1
12.59,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2h1,Stockholm (SWE),31 JUL 2009,1.8
12.59,Priscilla SCHLIEP,26 AUG 1982,CAN,2,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,0.2
12.59,Sally PEARSON,19 SEP 1986,AUS,1f2,Luzern (SUI),08 AUG 2010,0.0
12.59,Danielle CARRUTHERS,22 DEC 1979,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.8
12.59,Sally PEARSON,19 SEP 1986,AUS,1h1,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,0.4
12.59,Virginia CRAWFORD,07 SEP 1983,USA,2,Paris (FRA),06 JUL 2012,0.0
12.59,Sally PEARSON,19 SEP 1986,AUS,2,"Crystal Palace, London (GBR)",14 JUL 2012,0.6
12.59,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"Letzigrund, Zürich (SUI)",30 AUG 2012,0.3
12.59,Cindy BILLAUD,11 MAR 1986,FRA,1,Paris (FRA),13 JUL 2013,1.1
12.59,Dawn HARPER-NELSON,13 MAY 1984,USA,4,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,-0.6
12.59,Sally PEARSON,19 SEP 1986,AUS,1,Perth (AUS),22 FEB 2014,-0.2
12.59,Sally PEARSON,19 SEP 1986,AUS,1,Brisbane (AUS),29 MAR 2015,1.3
12.59,Dawn HARPER-NELSON,13 MAY 1984,USA,2,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1.0
12.59,Sharika NELVIS,10 MAY 1990,USA,3,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,-0.1
12.59,Dawn HARPER-NELSON,13 MAY 1984,USA,2sf1,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,2.0
12.59,Kendra HARRISON,18 SEP 1992,USA,2sf2,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,1.2
12.59,Cindy ROLEDER,21 AUG 1989,GER,2,"National Stadium, Beijing (CHN)",28 AUG 2015,-0.3
12.59,Sharika NELVIS,10 MAY 1990,USA,2sf1,"National Stadium, Beijing (CHN)",28 AUG 2015,-0.3
12.59,Kristi CASTLIN,07 JUL 1988,USA,3,"Olympic Stadium, London (GBR)",22 JUL 2016,0.3
12.59,Nia ALI,23 OCT 1988,USA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,0.0
12.59,Kendra HARRISON,18 SEP 1992,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,-2.3
12.59,Sharika NELVIS,10 MAY 1990,USA,1f1,St-Martin (FRA),13 MAY 2017,0.5
12.59,Jasmin STOWERS,23 SEP 1991,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,0.8
12.59,Sally PEARSON,19 SEP 1986,AUS,1,"Olympic Stadium, London (GBR)",12 AUG 2017,0.1
12.59,Nia ALI,23 OCT 1988,USA,1h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,0.3
12.59,Christina CLEMONS,29 MAY 1990,USA,2,"Drake Stadium, Des Moines, IA (USA)",24 APR 2021,1.8
12.59,Britany ANDERSON,03 JAN 2001,JAM,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,0.7
12.59,Christina CLEMONS,29 MAY 1990,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1.0
12.59,Anna COCKRELL,28 AUG 1997,USA,2sf2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1.3
12.59,Tia JONES,08 SEP 2000,USA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,0.8
12.59,Nia ALI,23 OCT 1988,USA,2,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,-0.1
12.59,Britany ANDERSON,03 JAN 2001,JAM,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",21 MAY 2022,-0.2
12.59,Alaysha JOHNSON,20 JUL 1996,USA,1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,-0.6
12.59,Britany ANDERSON,03 JAN 2001,JAM,2,"Paavo Nurmen Stadion, Turku (FIN)",14 JUN 2022,0.2
12.59,Nia ALI,23 OCT 1988,USA,2h2,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,0.8
12.59,Tia JONES,08 SEP 2000,USA,5,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,-1.4
12.59,Tia JONES,08 SEP 2000,USA,2sf2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,-0.1
12.59,Danielle WILLIAMS,14 SEP 1992,JAM,2h2,"National Stadium, Kingston (JAM)",25 JUN 2022,0.6
12.59,Danielle WILLIAMS,14 SEP 1992,JAM,4,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,-0.5
12.59,Britany ANDERSON,03 JAN 2001,JAM,1h1,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,-0.3
12.59,Cindy SEMBER,05 AUG 1994,GBR,3,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,-0.2
12.59,Nia ALI,23 OCT 1988,USA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,-0.9
12.59,Britany ANDERSON,03 JAN 2001,JAM,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,-0.9
12.59,Kendra HARRISON,18 SEP 1992,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,-0.9
12.59,Tobi AMUSAN,23 APR 1997,NGR,2,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1.4
12.59,Danielle WILLIAMS,14 SEP 1992,JAM,6,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,-0.2
12.59,Alia ARMSTRONG,28 DEC 2000,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2023,2.0
12.59,Nia ALI,23 OCT 1988,USA,1,"Østerbro Stadion, København (DEN)",07 JUN 2023,0.8
12.6,Grażyna RABSZTYN,20 SEP 1952,POL,1sf1,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978,-0.2
12.6,Kerstin KNABE,07 JUL 1959,GDR,2,Cottbus (GER),17 JUL 1980,1.2
12.6,Lucyna LANGER-KALEK,09 JAN 1956,POL,3,Roma (ITA),05 AUG 1980,1.5
12.6,Yordanka DONKOVA,28 SEP 1961,BUL,1,Budapest (HUN),26 JUN 1982,1.6
12.6,Yordanka DONKOVA,28 SEP 1961,BUL,1,Zürich (SUI),18 AUG 1982,-1.2
12.6,Bettine JAHN,03 AUG 1958,GDR,1h,Potsdam (GDR),28 AUG 1982,0.2
12.6,Bettine JAHN,03 AUG 1958,GDR,2h1,"Olympic Stadium, Athina (GRE)",08 SEP 1982,1.5
12.6,Yordanka DONKOVA,28 SEP 1961,BUL,1h2,"Olympic Stadium, Athina (GRE)",08 SEP 1982,0.6
12.6,Sabine PAETZ,16 OCT 1957,GDR,2,Praha (TCH),16 AUG 1984,-0.2
12.6,Gloria SIEBERT,13 JAN 1964,GDR,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,0.5
12.6,Yordanka DONKOVA,28 SEP 1961,BUL,1,Tokyo (JPN),08 OCT 1988,-0.2
12.6,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,-0.3
12.6,Lyudmila NAROZHILENKO,21 APR 1964,URS,1h3,Kiev (URS),10 JUL 1991,-0.4
12.6,Natalya GRIGORYEVA,03 DEC 1962,UKR,2,Sevilla (ESP),06 JUN 1992,0.9
12.6,Gail DEVERS,19 NOV 1966,USA,1,Köln (GER),16 AUG 1992,0.6
12.6,Marina AZYABINA,15 JUN 1963,RUS,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993,0.2
12.6,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1sf1,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,-0.4
12.6,Ludmila ENGQUIST,21 APR 1964,SWE,1,Bruxelles (BEL),23 AUG 1996,0.7
12.6,Ludmila ENGQUIST,21 APR 1964,SWE,1,Köln (GER),24 AUG 1997,-0.1
12.6,Glory ALOZIE,30 DEC 1977,NGR,1h1,Zürich (SUI),12 AUG 1998,1.4
