Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
14.59,Oksana UDMURTOVA,01 FEB 1982,RUS,3,Rieti (ITA),07 SEP 2008,1.1
14.59,Mabel GAY,05 MAY 1983,CUB,1,La Habana (CUB),18 JUN 2009,
14.59,Caterine IBARGUEN,12 FEB 1984,COL,1,São Paulo (BRA),22 MAY 2011,0.4
14.59,Caterine IBARGUEN,12 FEB 1984,COL,1,Lapinlahti (FIN),24 JUL 2011,1.6
14.59,Yekaterina KONEVA,25 SEP 1988,RUS,1,Yerino (RUS),16 JUN 2013,1.9
14.59,Kimberly WILLIAMS,03 NOV 1988,JAM,3,"Stade Louis II, Monaco (MON)",18 JUL 2014,1.2
14.59,Nubia SOARES,26 MAR 1996,BRA,1,Cochabamba (BOL),07 JUN 2018,0.2
14.59,Keturah ORJI,05 MAR 1996,USA,1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1.9
14.59,Ana PELETEIRO,02 DEC 1995,ESP,5,"Stade Charléty, Paris (FRA)",24 AUG 2019,0.4
14.59,Keturah ORJI,05 MAR 1996,USA,7,"National Stadium, Tokyo (JPN)",01 AUG 2021,0.6
14.59,Tori FRANKLIN,07 OCT 1992,USA,2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1.2
14.59,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,4,"Stade Louis II, Monaco (MON)",10 AUG 2022,-0.4
14.59,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1,"Luzhniki, South Arena, Moskva (RUS)",10 JUN 2023,1.2
14.58,Yolanda CHEN,26 JUL 1961,RUS,2,Stockholm (SWE),12 JUL 1994,1.2
14.58,Yolanda CHEN,26 JUL 1961,RUS,2,St. Petersburg (RUS),16 JUL 1994,1.3
14.58,Inessa KRAVETS,05 OCT 1966,UKR,1,Nice (FRA),18 JUL 1994,0.0
14.58,Inna LASOVSKAYA,17 DEC 1969,RUS,2,Moskva (RUS),18 JUN 1995,0.4
14.58,Yolanda CHEN,26 JUL 1961,RUS,3,Stockholm (SWE),10 JUL 1995,-0.3
14.58,Yelena DONKINA,15 MAR 1973,RUS,2,Tula (RUS),10 JUL 1997,0.3
14.58,Ashia HANSEN,05 DEC 1971,GBR,2,"Stade Charléty, Paris (FRA)",19 JUN 1999,1.4
14.58,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,St. Petersburg (RUS),18 JUN 2000,-0.8
14.58,Tereza MARINOVA,25 SEP 1977,BUL,3,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,-1.3
14.58,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Brisbane (AUS),06 SEP 2001,0.0
14.58,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Padova (ITA),01 SEP 2002,1.8
14.58,Yelena DONKINA,15 MAR 1973,RUS,4,Rethymno (GRE),23 JUN 2004,1.0
14.58,Anna PYATYKH,04 APR 1981,RUS,1,Villeneuve d'Ascq (FRA),26 JUN 2004,0.0
14.58,Olena HOVOROVA,18 SEP 1973,UKR,1,Kyiv (UKR),07 AUG 2004,0.1
14.58,Qiuyan HUANG,25 JAN 1980,CHN,1,Zhongshan (CHN),23 APR 2005,0.2
14.58,Yamilé ALDAMA,14 AUG 1972,SUD,1,Kalamata (GRE),02 JUN 2007,0.0
14.58,Chrysopigi DEVETZI,02 JAN 1976,GRE,2,"Olympiastadion, München (GER)",23 JUN 2007,-2.8
14.58,Marija ŠESTAK,17 APR 1979,SLO,2q1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,0.7
14.58,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Abuja (NGR),23 JUN 2008,0.1
14.58,Anna PYATYKH,04 APR 1981,RUS,3,"Olympiastadion, Berlin (GER)",17 AUG 2009,-0.4
14.58,Mabel GAY,05 MAY 1983,CUB,1,Zagreb (CRO),31 AUG 2009,-0.6
14.58,Mabel GAY,05 MAY 1983,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1.4
14.58,Dailenys ALCÁNTARA,10 AUG 1991,CUB,1,La Habana (CUB),27 MAY 2012,-1.4
14.58,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,2,Athina (GRE),16 JUN 2012,0.9
14.58,Caterine IBARGUEN,12 FEB 1984,COL,1,Reims (FRA),04 JUL 2012,0.0
14.58,Keila COSTA,06 FEB 1983,BRA,1,São Paulo (BRA),07 JUN 2013,2.0
14.58,Snežana VUKMIROVIČ,19 AUG 1982,SLO,1,Nova Gorica (SLO),15 JUN 2013,2.0
14.58,Irina GUMENYUK,06 JAN 1988,RUS,2,Yerino (RUS),16 JUN 2013,1.5
14.58,Hanna MINENKO,25 SEP 1989,ISR,2,Paris (FRA),06 JUL 2013,-0.6
14.58,Yosiris URRUTIA,26 JUN 1986,COL,4,"Stade Louis II, Monaco (MON)",18 JUL 2014,0.7
14.58,Patrícia MAMONA,21 NOV 1988,POR,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,0.8
14.58,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,1,La Nucia (ESP),22 MAY 2022,-0.4
14.58,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1f1,"Stadion Śląski, Chorzów (POL)",21 JUN 2023,-0.1
14.57,Inna LASOVSKAYA,17 DEC 1969,RUS,2,Luzern (SUI),29 JUN 1994,0.6
14.57,Anna BIRYUKOVA,27 SEP 1967,RUS,1,St. Petersburg (RUS),24 JUL 1994,1.3
14.57,Ashia HANSEN,05 DEC 1971,GBR,1,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1.2
14.57,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,1,Lisboa (POR),28 JUN 1996,1.7
14.57,Inessa KRAVETS,05 OCT 1966,UKR,1,Paris (FRA),28 JUN 1996,-0.2
14.57,Inessa KRAVETS,05 OCT 1966,UKR,2q2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,0.3
14.57,Ashia HANSEN,05 DEC 1971,GBR,1,Potchefstroom (RSA),07 FEB 1997,0.7
14.57,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,3,St-Denis (FRA),02 JUN 1997,0.0
14.57,Rodica MATEESCU,13 MAR 1971,ROU,1q2,"Olympic Stadium, Athina (GRE)",02 AUG 1997,0.7
14.57,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,"Stade Louis II, Monaco (MON)",16 AUG 1997,0.0
14.57,Qiuyan HUANG,25 JAN 1980,CHN,1,Shanghai (CHN),19 OCT 1997,0.2
14.57,Iva PRANDZHEVA,15 FEB 1972,BUL,2,Athina (GRE),16 JUN 1999,0.5
14.57,Olena HOVOROVA,18 SEP 1973,UKR,4,Zürich (SUI),11 AUG 1999,-0.2
14.57,Inessa KRAVETS,05 OCT 1966,UKR,1,Ljubljana (SLO),10 JUN 2000,0.0
14.57,Irina VASILYEVA,09 APR 1979,RUS,2,Moskva (RUS),23 JUN 2001,
14.57,Natallia SAFRONAVA,11 APR 1974,BLR,2,Beijing (CHN),01 SEP 2001,1.5
14.57,Yelena OLEYNIKOVA,09 DEC 1976,RUS,2,Villeneuve d'Ascq (FRA),26 JUN 2004,0.6
14.57,Kéne NDOYE,20 NOV 1978,SEN,2,Sestriere (ITA),01 AUG 2004,-0.2
14.57,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Formia (ITA),07 AUG 2004,-0.7
14.57,Magdelín MARTÍNEZ,10 FEB 1976,ITA,5q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,0.3
14.57,Yusmay BICET,08 DEC 1983,CUB,9,"Olympic Stadium, Athina (GRE)",23 AUG 2004,-0.5
14.57,Anna PYATYKH,04 APR 1981,RUS,6,"Stade Louis II, Monaco (MON)",19 SEP 2004,-0.2
14.57,Anna PYATYKH,04 APR 1981,RUS,3,Zürich (SUI),19 AUG 2005,0.2
14.57,Yargelis SAVIGNE,13 NOV 1984,CUB,3,"Olympiastadion, Berlin (GER)",04 SEP 2005,0.7
14.57,Mabel GAY,05 MAY 1983,CUB,2,Caracas (VEN),11 MAY 2007,2.0
14.57,Keila COSTA,06 FEB 1983,BRA,1,São Paulo (BRA),09 JUN 2007,0.2
14.57,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Milano (ITA),23 JUN 2007,1.5
14.57,Chrysopigi DEVETZI,02 JAN 1976,GRE,3,"Olympic Stadium, Athina (GRE)",02 JUL 2007,0.8
14.57,Tatyana LEBEDEVA,21 JUL 1976,RUS,2q2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,0.1
14.57,Mabel GAY,05 MAY 1983,CUB,2,La Habana (CUB),29 MAY 2009,1.1
14.57,Yargelis SAVIGNE,13 NOV 1984,CUB,1,Dubnica nad Váhom (SVK),22 AUG 2010,0.0
14.57,Katja DEMUT,21 DEC 1983,GER,1,Wesel (GER),13 JUN 2011,1.2
14.57,Mabel GAY,05 MAY 1983,CUB,4,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,-0.5
14.57,Yekaterina KONEVA,25 SEP 1988,RUS,1,Zhukovskiy (RUS),30 JUN 2013,0.6
14.57,Caterine IBARGUEN,12 FEB 1984,COL,1,Veracruz (MEX),27 NOV 2014,-0.4
14.57,Gabriela PETROVA,29 JUN 1992,BUL,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,-0.9
14.57,Shanieka RICKETTS,02 FEB 1992,JAM,1,Kingston (JAM),02 APR 2016,-1.1
14.57,Olga RYPAKOVA,30 NOV 1984,KAZ,1q2,"Olympic Stadium, London (GBR)",05 AUG 2017,1.1
14.57,Tori FRANKLIN,07 OCT 1992,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,0.2
14.57,Ana PELETEIRO,02 DEC 1995,ESP,4,"Stade Louis II, Monaco (MON)",09 JUL 2021,-0.8
14.57,Keturah ORJI,05 MAR 1996,USA,,"CVEATC, Chula Vista, CA (USA)",18 JUL 2021,1.8
14.57,Thea LAFOND,05 APR 1994,DMA,2,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,0.9
14.56,Galina CHISTYAKOVA,26 JUL 1962,RUS,4,Nice (FRA),12 JUL 1995,1.0
14.56,Rodica MATEESCU,13 MAR 1971,ROU,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995,0.6
14.56,Galina CHISTYAKOVA,26 JUL 1962,RUS,2,Bruxelles (BEL),25 AUG 1995,1.1
14.56,Anna BIRYUKOVA,27 SEP 1967,RUS,1,Mito (JPN),06 MAY 1996,1.7
14.56,Ruiping REN,01 FEB 1976,CHN,2q1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1.8
14.56,Olga VASDEKI,26 SEP 1973,GRE,1,Budapest (HUN),05 JUN 1998,-0.2
14.56,Tereza MARINOVA,25 SEP 1977,BUL,1,Osaka (JPN),08 MAY 1999,0.6
14.56,Iva PRANDZHEVA,15 FEB 1972,BUL,1,Sevilla (ESP),28 MAY 1999,0.8
14.56,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Tula (RUS),31 JUL 1999,2.0
14.56,Tereza MARINOVA,25 SEP 1977,BUL,4,Athina (GRE),28 JUN 2000,
14.56,Francoise MBANGO ETONE,14 APR 1976,CMR,2,Ottawa (CAN),22 JUL 2001,1.7
14.56,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Castres (FRA),24 JUL 2002,1.2
14.56,Yelena OLEYNIKOVA,09 DEC 1976,RUS,5,Oslo (NOR),27 JUN 2003,-0.1
14.56,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Istanbul (TUR),19 JUN 2004,0.7
14.56,Olena HOVOROVA,18 SEP 1973,UKR,3,Villeneuve d'Ascq (FRA),26 JUN 2004,0.0
14.56,Trecia Kaye SMITH,05 NOV 1975,JAM,5,Herakleion (GRE),04 JUL 2004,0.2
14.56,Olena HOVOROVA,18 SEP 1973,UKR,6q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1.4
14.56,Adelina GAVRILĂ,26 NOV 1978,ROU,6q2,"Olympic Stadium, Athina (GRE)",21 AUG 2004,0.9
14.56,Yargelis SAVIGNE,13 NOV 1984,CUB,1,Zaragoza (ESP),23 JUN 2005,2.0
14.56,Chrysopigi DEVETZI,02 JAN 1976,GRE,1,Trikala (GRE),11 JUN 2006,-0.1
14.56,Biljana TOPIĆ,17 OCT 1977,SRB,2,Thessaloniki (GRE),13 SEP 2009,-0.4
14.56,Simona LA MANTIA,14 APR 1983,ITA,2,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,-0.1
14.56,Yargelis SAVIGNE,13 NOV 1984,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,-0.8
14.56,Dailenys ALCÁNTARA,10 AUG 1991,CUB,3,La Habana (CUB),18 FEB 2011,2.0
14.56,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1,Athina (GRE),30 JUL 2011,1.8
14.56,Zhanna KNYAZHEVA,25 SEP 1989,UKR,4,"Olympic Stadium, London (GBR)",05 AUG 2012,-0.1
14.56,Olha SALADUKHA,04 JUN 1983,UKR,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,0.6
14.56,Kimberly WILLIAMS,03 NOV 1988,JAM,2,"FBK Stadium, Hengelo (NED)",08 JUN 2014,0.6
14.56,Hanna MINENKO,25 SEP 1989,ISR,3,Paris (FRA),04 JUL 2015,1.3
14.56,Liadagmis POVEA,06 FEB 1996,CUB,1,La Habana (CUB),19 MAR 2016,1.8
14.56,Caterine IBARGUEN,12 FEB 1984,COL,2,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,0.8
14.56,Kimberly WILLIAMS,03 NOV 1988,JAM,,Kingston (JAM),03 JUL 2016,1.5
14.56,Nubia SOARES,26 MAR 1996,BRA,1,Sao Bernardo do Campo (BRA),11 JUN 2017,0.8
14.56,Kimberly WILLIAMS,03 NOV 1988,JAM,2,"Stade Charléty, Paris (FRA)",30 JUN 2018,0.7
14.56,Caterine IBARGUEN,12 FEB 1984,COL,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,-0.3
14.56,Kimberly WILLIAMS,03 NOV 1988,JAM,4,"Stade Louis II, Monaco (MON)",11 JUL 2019,1.0
14.56,Keturah ORJI,05 MAR 1996,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,1.1
14.56,Yekaterina KONEVA,25 SEP 1988,RUS,1,"Slava Metreveli Stadium, Sochi (RUS)",20 SEP 2020,1.9
14.56,Thea LAFOND,05 APR 1994,DMA,5,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,-0.3
14.56,Keturah ORJI,05 MAR 1996,USA,5,"Stade Louis II, Monaco (MON)",10 AUG 2022,0.3
14.56,Thea LAFOND,05 APR 1994,DMA,5,"Letzigrund, Zürich (SUI)",08 SEP 2022,1.2
14.55,Huirong LI,14 APR 1965,CHN,1,Sapporo (JPN),19 JUL 1992,0.9
14.55,Jelena BLAZEVICA,11 MAY 1970,LAT,1,Riga (LAT),08 JUN 1996,0.0
14.55,Ashia HANSEN,05 DEC 1971,GBR,3q2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1.9
14.55,Rodica MATEESCU,13 MAR 1971,ROU,2,Budapest (HUN),05 JUN 1998,1.3
14.55,Yamilé ALDAMA,14 AUG 1972,CUB,1,La Habana (CUB),31 JUL 1998,1.0
14.55,Olga VASDEKI,26 SEP 1973,GRE,1,"Népstadion, Budapest (HUN)",20 AUG 1998,-0.1
14.55,Olga VASDEKI,26 SEP 1973,GRE,2,Athina (GRE),07 AUG 1999,0.0
14.55,Tatyana LEBEDEVA,21 JUL 1976,RUS,4,"La Cartuja, Sevilla (ESP)",24 AUG 1999,0.7
14.55,Anna PYATYKH,04 APR 1981,RUS,4,"Stade Louis II, Monaco (MON)",13 SEP 2003,0.8
14.55,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,1,Chania (GRE),06 JUN 2005,1.8
14.55,Yamilé ALDAMA,14 AUG 1972,SUD,1,Liverpool (GBR),26 JUN 2005,
14.55,Chrysopigi DEVETZI,02 JAN 1976,GRE,3,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,-0.6
14.55,Yargelis SAVIGNE,13 NOV 1984,CUB,1,La Habana (CUB),06 MAY 2006,-1.7
14.55,Mabel GAY,05 MAY 1983,CUB,1,La Habana (CUB),17 MAR 2007,-0.2
14.55,Marija ŠESTAK,17 APR 1979,SLO,1,Thessaloniki (GRE),30 JUL 2007,-0.3
14.55,Natalya ALEKSEYEVA,28 NOV 1986,RUS,1,Istanbul (TUR),12 JUN 2010,1.7
14.55,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,3,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,2.0
14.55,Alsu MURTAZINA,12 DEC 1987,RUS,1,Cheboksary (RUS),24 JUL 2011,0.5
14.55,Niki PANETTA,21 APR 1986,GRE,2,Athina (GRE),30 JUL 2011,1.2
14.55,Olha SALADUKHA,04 JUN 1983,UKR,3,Paris (FRA),06 JUL 2013,0.6
14.55,Yekaterina KONEVA,25 SEP 1988,RUS,1,"Eintracht-Stadion, Braunschweig (GER)",21 JUN 2014,-0.9
14.55,Olga RYPAKOVA,30 NOV 1984,KAZ,1,"Letzigrund, Zürich (SUI)",24 AUG 2017,-0.2
14.55,Shanieka RICKETTS,02 FEB 1992,JAM,2,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.0
14.55,Ana PELETEIRO,02 DEC 1995,ESP,1,Getafe (ESP),22 JUL 2018,-0.2
14.55,Shanieka RICKETTS,02 FEB 1992,JAM,2,"Letzigrund, Zürich (SUI)",30 AUG 2018,-0.8
14.55,Keturah ORJI,05 MAR 1996,USA,2,Kingston (JAM),08 JUN 2019,0.6
14.55,Liadagmis POVEA,06 FEB 1996,CUB,,"Estadio Panamericano, La Habana (CUB)",08 FEB 2020,1.6
14.55,Patrícia MAMONA,21 NOV 1988,POR,,"Estádio José Vieira de Carvalho, Maia (POR)",27 JUN 2021,1.8
14.54,Huirong LI,14 APR 1965,CHN,1,Sapporo (JPN),25 AUG 1990,1.1
14.54,Yolanda CHEN,26 JUL 1961,RUS,1,"Crystal Palace, London (GBR)",23 JUL 1993,1.2
14.54,Yolanda CHEN,26 JUL 1961,RUS,1,Hamamatsu (JPN),03 MAY 1995,0.7
14.54,Inna LASOVSKAYA,17 DEC 1969,RUS,1,Ljubljana (SLO),21 MAY 1995,0.0
14.54,Inessa KRAVETS,05 OCT 1966,UKR,1,Kyiv (UKR),12 JUN 1995,1.2
14.54,Inessa KRAVETS,05 OCT 1966,UKR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,-0.8
14.54,Tereza MARINOVA,25 SEP 1977,BUL,1,Sofia (BUL),20 JUN 1998,1.6
14.54,Olga VASDEKI,26 SEP 1973,GRE,1,Athina (GRE),17 JUL 1998,0.6
14.54,Tereza MARINOVA,25 SEP 1977,BUL,3,Athina (GRE),16 JUN 1999,0.6
14.54,Iva PRANDZHEVA,15 FEB 1972,BUL,5,"La Cartuja, Sevilla (ESP)",24 AUG 1999,0.0
14.54,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,6,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1.2
14.54,Yamilé ALDAMA,14 AUG 1972,CUB,3,Bruxelles (BEL),03 SEP 1999,-0.3
14.54,Tatyana LEBEDEVA,21 JUL 1976,RUS,4,Bruxelles (BEL),03 SEP 1999,1.2
14.54,Olena HOVOROVA,18 SEP 1973,UKR,1,Tula (RUS),09 JUN 2002,-0.3
14.54,Magdelín MARTÍNEZ,10 FEB 1976,ITA,3,"Parc des Sports, Annecy (FRA)",23 JUN 2002,1.1
14.54,Yelena OLEYNIKOVA,09 DEC 1976,RUS,3,"Olympiastadion, München (GER)",10 AUG 2002,0.8
14.54,Adelina GAVRILĂ,26 NOV 1978,ROU,1,Plovdiv (BUL),19 JUN 2004,-0.1
14.54,Olga VASDEKI,26 SEP 1973,GRE,7q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,0.6
14.54,Yusmay BICET,08 DEC 1983,CUB,1,La Habana (CUB),24 FEB 2005,
14.54,Yusmay BICET,08 DEC 1983,CUB,1,La Habana (CUB),17 MAR 2005,1.4
14.54,Qiuyan HUANG,25 JAN 1980,CHN,1,Nanjing (CHN),21 OCT 2005,-0.2
14.54,Limei XIE,27 JUN 1986,CHN,1,Shijiazhuang (CHN),06 AUG 2006,0.3
14.54,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,5,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1.5
14.54,Yargelis SAVIGNE,13 NOV 1984,CUB,1,La Habana (CUB),27 MAY 2007,-2.6
14.54,Limei XIE,27 JUN 1986,CHN,1,Kobe (JPN),09 JUL 2011,1.9
14.54,Alsu MURTAZINA,12 DEC 1987,RUS,3,Yerino (RUS),16 JUN 2013,1.4
14.54,Kimberly WILLIAMS,03 NOV 1988,JAM,3,"Stade Louis II, Monaco (MON)",21 JUL 2017,-0.1
14.54,Caterine IBARGUEN,12 FEB 1984,COL,1,Medellín (COL),28 APR 2018,0.6
14.54,Patrícia MAMONA,21 NOV 1988,POR,2q2,"National Stadium, Tokyo (JPN)",30 JUL 2021,0.1
14.54,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1q1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,0.7
14.54,Ackelia SMITH,05 FEB 2002,JAM,2,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1.9
14.53,Rodica MATEESCU,13 MAR 1971,ROU,2,"Olympiastadion, München (GER)",21 JUN 1997,-0.1
14.53,Adelina GAVRILĂ,26 NOV 1978,ROU,2,Bucureşti (ROU),02 AUG 1998,0.0
14.53,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,"Népstadion, Budapest (HUN)",20 AUG 1998,-1.0
14.53,Cristina NICOLAU,09 AUG 1977,ROU,1,Constanta (ROU),16 MAY 1999,0.2
14.53,Olena HOVOROVA,18 SEP 1973,UKR,2,Kalamata (GRE),22 MAY 1999,0.6
14.53,Olena HOVOROVA,18 SEP 1973,UKR,2,Villeneuve d'Ascq (FRA),17 JUN 2000,0.4
14.53,Magdelín MARTÍNEZ,10 FEB 1976,ITA,2,"Crystal Palace, London (GBR)",22 JUL 2001,0.2
14.53,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Sâo Caetano do Sul (BRA),27 APR 2003,0.7
14.53,Baya RAHOULI,27 JUL 1979,ALG,1,Algiers (ALG),05 AUG 2004,
14.53,Yusmay BICET,08 DEC 1983,CUB,8q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1.4
14.53,Trecia Kaye SMITH,05 NOV 1975,JAM,7,"Stade Louis II, Monaco (MON)",19 SEP 2004,-0.5
14.53,Chrysopigi DEVETZI,02 JAN 1976,GRE,2,"Olympic Stadium, Athina (GRE)",14 JUN 2005,-0.5
14.53,Trecia Kaye SMITH,05 NOV 1975,JAM,4,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,0.7
14.53,Marija ŠESTAK,17 APR 1979,SLO,1,Celje (SLO),13 SEP 2006,1.5
14.53,Marija ŠESTAK,17 APR 1979,SLO,3,Padova (ITA),31 AUG 2008,1.3
14.53,Yargelis SAVIGNE,13 NOV 1984,CUB,1q1,"Olympiastadion, Berlin (GER)",15 AUG 2009,-1.5
14.53,Mabel GAY,05 MAY 1983,CUB,2q2,"Olympiastadion, Berlin (GER)",15 AUG 2009,-1.2
14.53,Olga RYPAKOVA,30 NOV 1984,KAZ,1,Guangzhou (CHN),11 NOV 2009,0.2
14.53,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,1,"Puskás Ferenc Stadion, Budapest (HUN)",19 JUN 2010,1.9
14.53,Mabel GAY,05 MAY 1983,CUB,1q1,"DS, Daegu (KOR)",30 AUG 2011,0.1
14.53,Ruslana TSYKHOTSKA,23 MAR 1986,UKR,1,Yalta (UKR),29 MAY 2012,1.0
14.53,Kimberly WILLIAMS,03 NOV 1988,JAM,1q1,"Olympic Stadium, London (GBR)",03 AUG 2012,0.0
14.53,Caterine IBARGUEN,12 FEB 1984,COL,1,Medellín (COL),25 MAY 2013,1.7
14.53,Mabel GAY,05 MAY 1983,CUB,1,Ciudad de México (MEX),16 AUG 2014,-0.1
14.53,Olha SALADUKHA,04 JUN 1983,UKR,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,0.4
14.53,Gabriela PETROVA,29 JUN 1992,BUL,,"Beroe Stadium, Stara Zagora (BUL)",20 JUN 2015,0.4
14.53,Gabriela PETROVA,29 JUN 1992,BUL,,"Moratalaz, Madrid (ESP)",11 JUL 2015,0.7
14.53,Keturah ORJI,05 MAR 1996,USA,1,"Eugene, OR (USA)",11 JUN 2016,1.2
14.53,Kimberly WILLIAMS,03 NOV 1988,JAM,7,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,0.4
14.53,Olga RYPAKOVA,30 NOV 1984,KAZ,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1.0
14.53,Keturah ORJI,05 MAR 1996,USA,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1.2
14.53,Darya NIDBAYKINA,26 DEC 1994,RUS,1,Zhukovskiy (RUS),06 JUL 2019,0.7
14.53,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,3,Castellón (ESP),29 JUN 2021,0.5
14.53,Thea LAFOND,05 APR 1994,DMA,1,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,0.7
14.53,Neele ECKHARDT-NOACK,02 JUL 1992,GER,1q2,"Olympiastadion, München (GER)",17 AUG 2022,1.5
14.53,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,3,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1.0
14.53,Shanieka RICKETTS,02 FEB 1992,JAM,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1.0
14.52,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Stockholm (SWE),03 JUL 1989,0.4
14.52,Inna LASOVSKAYA,17 DEC 1969,RUS,1,Luzern (SUI),29 JUN 1993,0.5
14.52,Inna LASOVSKAYA,17 DEC 1969,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,-0.7
14.52,Anna BIRYUKOVA,27 SEP 1967,RUS,3,Moskva (RUS),18 JUN 1995,-0.4
14.52,Yolanda CHEN,26 JUL 1961,RUS,3,"Crystal Palace, London (GBR)",07 JUL 1995,-0.9
14.52,Galina CHISTYAKOVA,26 JUL 1962,RUS,4,"Stade Louis II, Monaco (MON)",09 SEP 1995,-0.2
14.52,Ashia HANSEN,05 DEC 1971,GBR,3,"Olympiastadion, München (GER)",21 JUN 1997,-0.7
14.52,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,Chania (GRE),27 MAY 1998,-0.6
14.52,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Castres (FRA),08 AUG 1999,1.7
14.52,Anastasiya ILYINA,16 JAN 1982,RUS,1q1,"E.Nacional, Santiago de Chile (CHI)",20 OCT 2000,0.6
14.52,Tereza MARINOVA,25 SEP 1977,BUL,1,Kalamata (GRE),02 JUN 2001,
14.52,Magdelín MARTÍNEZ,10 FEB 1976,ITA,4,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,0.9
14.52,Yelena OLEYNIKOVA,09 DEC 1976,RUS,1,Rethymno (GRE),07 JUL 2002,1.3
