Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
6.97,Tara DAVIS,20 MAY 1999,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",30 APR 2021,0.5
6.97,Tara DAVIS,20 MAY 1999,USA,1,"RV Christian Track, Manhattan, KS (USA)",15 MAY 2021,1.3
6.97,Brittney REESE,09 SEP 1986,USA,2,"National Stadium, Tokyo (JPN)",03 AUG 2021,0.1
6.97,Ese BRUME,20 JAN 1996,NGR,3,"National Stadium, Tokyo (JPN)",03 AUG 2021,0.4
6.97,Monae' NICHOLS,24 NOV 1998,USA,1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",14 MAY 2022,1.0
6.97,Ivana VULETA,10 MAY 1990,SRB,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,-0.7
6.96,Jodi ANDERSON,11 OCT 1957,USA,1,"Colorado Springs, CO (USA)",23 JUL 1981,
6.96,Anna WŁODARCZYK,24 MAR 1951,POL,1,Lublin (POL),22 JUN 1984,2.0
6.96,Christine SCHIMA,06 SEP 1962,GDR,3,Dresden (GER),26 JUL 1984,1.8
6.96,Anișoara CUȘMIR-STANCIU,28 JUN 1962,ROU,1,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984,0.5
6.96,Helga RADTKE,16 MAY 1962,GDR,2,Jena (GDR),31 MAY 1986,1.7
6.96,Irina VALYUKEVICH,19 NOV 1959,URS,2,Moskva (URS),16 AUG 1987,1.4
6.96,Inessa KRAVETS,05 OCT 1966,URS,7,Leningrad (URS),11 JUN 1988,
6.96,Yelena KHLOPOTNOVA,04 AUG 1963,URS,1,Chelyabinsk (URS),17 JUL 1988,1.1
6.96,Madeline DE JESUS,04 NOV 1957,PUR,1,Ciudad de México (MEX),24 JUL 1988,0.0
6.96,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1q1,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,0.2
6.96,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Celje (SLO),16 JUN 1989,0.6
6.96,Marieta ILCU,16 OCT 1962,ROU,1,Granada (ESP),26 MAY 1990,0.4
6.96,Larisa BEREZHNAYA,28 FEB 1961,UKR,2,São Paulo (BRA),17 MAY 1992,1.5
6.96,Larisa BEREZHNAYA,28 FEB 1961,UKR,2,Stockholm (SWE),02 JUL 1992,-0.2
6.96,Heike DRECHSLER,16 DEC 1964,GER,1,Århus (DEN),01 JUL 1993,0.6
6.96,Heike DRECHSLER,16 DEC 1964,GER,1,"Stade Louis II, Monaco (MON)",07 AUG 1993,-0.2
6.96,Renata NIELSEN,18 MAY 1966,DEN,,Sevilla (ESP),05 JUN 1994,2.0
6.96,Jackie JOYNER-KERSEE,03 MAR 1962,USA,ce,St. Petersburg (RUS),26 JUL 1994,-1.0
6.96,Heike DRECHSLER,16 DEC 1964,GER,2,Moskva (RUS),05 JUN 1995,1.6
6.96,Fiona MAY,12 DEC 1969,ITA,,Villeneuve d'Ascq (FRA),25 JUN 1995,1.5
6.96,Niki XANTHOU,11 OCT 1973,GRE,1,Kalamata (GRE),22 JUN 1996,-1.9
6.96,Dawn BURRELL,01 NOV 1973,USA,1,"Eugene, OR (USA)",25 JUN 1999,1.9
6.96,Tatyana KOTOVA,11 DEC 1976,RUS,1,Bruxelles (BEL),25 AUG 2000,0.2
6.96,Tatyana KOTOVA,11 DEC 1976,RUS,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,0.9
6.96,Bronwyn THOMPSON,29 JAN 1978,AUS,4,"Olympic Stadium, Athina (GRE)",27 AUG 2004,0.8
6.96,Tatyana KOTOVA,11 DEC 1976,RUS,1,Tula (RUS),13 JUL 2005,0.2
6.96,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1q1,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,0.5
6.96,Naide GOMES,20 NOV 1979,POR,1q2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1.0
6.96,Funmi JIMOH,29 MAY 1984,USA,2,Doha (QAT),08 MAY 2009,1.6
6.96,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,2,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1.2
6.96,Blessing OKAGBARE,09 OCT 1988,NGR,1,Porto Novo (BEN),29 JUN 2012,1.7
6.96,Brittney REESE,09 SEP 1986,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1.0
6.96,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1.1
6.96,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,4,"Olympic Stadium, London (GBR)",11 AUG 2017,0.1
6.96,Malaika MIHAMBO,03 FEB 1994,GER,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1.5
6.96,Ese BRUME,20 JAN 1996,NGR,1,Erzurum (TUR),24 JUL 2019,-2.1
6.96,Tyra GITTENS,06 JUN 1998,TTO,1ce,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021,2.0
6.96,Quanesha BURKS,15 MAR 1995,USA,3,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1.6
6.96,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,0.2
6.95,Anna WŁODARCZYK,24 MAR 1951,POL,4,"Lenin Stadium, Moskva (URS)",31 JUL 1980,0.4
6.95,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Praha (TCH),09 JUN 1984,-2.1
6.95,Irina VALYUKEVICH,19 NOV 1959,URS,2,Donetsk (URS),09 SEP 1984,0.2
6.95,Heike DRECHSLER,16 DEC 1964,GDR,1,Tokyo (JPN),14 SEP 1984,0.0
6.95,Helga RADTKE,16 MAY 1962,GDR,1,Wien (AUT),17 AUG 1985,
6.95,Carol LEWIS,08 AUG 1963,USA,3,Tokyo (JPN),21 SEP 1985,0.0
6.95,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Sochi (URS),24 MAY 1986,1.6
6.95,Irina VALYUKEVICH,19 NOV 1959,URS,3,Leningrad (URS),08 JUN 1986,0.4
6.95,Nijolé MEDVEDEVA,20 OCT 1960,URS,2,Kiev (URS),15 JUL 1986,0.5
6.95,Yelena BELEVSKAYA,11 OCT 1963,URS,1,Tashkent (UZB),20 SEP 1986,-0.4
6.95,Eva MURKOVÁ,29 MAY 1962,TCH,1,Bratislava (TCH),13 JUN 1987,1.9
6.95,Yelena KHLOPOTNOVA,04 AUG 1963,URS,3,Bryansk (URS),18 JUL 1987,-0.9
6.95,Heike DRECHSLER,16 DEC 1964,GDR,1q1,"Stadio Olimpico, Roma (ITA)",03 SEP 1987,0.7
6.95,Marieta ILCU,16 OCT 1962,ROU,1,Bucureşti (ROU),27 AUG 1988,
6.95,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Bratislava (TCH),14 JUN 1989,1.1
6.95,Helga RADTKE,16 MAY 1962,GDR,1,Edinburgh (GBR),07 JUL 1989,1.0
6.95,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Gorkiy (URS),22 JUL 1989,0.4
6.95,Inessa KRAVETS,05 OCT 1966,URS,2,Granada (ESP),25 MAY 1991,0.3
6.95,Inessa KRAVETS,05 OCT 1966,URS,3,Sevilla (ESP),30 MAY 1991,1.2
6.95,Ludmila NINOVA,25 JUN 1960,AUT,4,Sevilla (ESP),30 MAY 1991,0.6
6.95,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1,Kyiv (UKR),30 MAY 1992,1.1
6.95,Heike DRECHSLER,16 DEC 1964,GER,1,Rosenheim (GER),12 SEP 1992,
6.95,Fiona MAY,12 DEC 1969,ITA,,Sestriere (ITA),31 JUL 1994,1.0
6.95,Jackie JOYNER-KERSEE,03 MAR 1962,USA,3,Zürich (SUI),17 AUG 1994,-0.4
6.95,Heike DRECHSLER,16 DEC 1964,GER,ce,Talence (FRA),11 SEP 1994,1.0
6.95,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Kyiv (UKR),07 JUN 1996,0.0
6.95,Agata KARCZMAREK,29 NOV 1963,POL,1,Bydgoszcz (POL),21 JUN 1997,1.9
6.95,Heike DRECHSLER,16 DEC 1964,GER,2,Athina (GRE),17 JUN 1998,1.9
6.95,Lyudmila GALKINA,20 JAN 1972,RUS,1,Moskva (RUS),05 JUN 1999,0.0
6.95,Fiona MAY,12 DEC 1969,ITA,1,Nürnberg (GER),13 JUN 1999,0.7
6.95,Yingnan GUAN,25 APR 1977,CHN,1,Tianjin (CHN),03 MAY 2000,0.0
6.95,Tatyana KOTOVA,11 DEC 1976,RUS,1,Athina (GRE),31 MAY 2000,0.2
6.95,Fiona MAY,12 DEC 1969,ITA,2,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,-0.3
6.95,Heike DRECHSLER,16 DEC 1964,GER,2,"Olympiastadion, Berlin (GER)",01 SEP 2000,0.4
6.95,Tatyana KOTOVA,11 DEC 1976,RUS,1,Kalamata (GRE),02 JUN 2001,
6.95,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Chania (GRE),09 JUN 2003,0.8
6.95,Tatyana LEBEDEVA,21 JUL 1976,RUS,1q2,"Olympic Stadium, Athina (GRE)",25 AUG 2004,0.3
6.95,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"International Stadium, Gateshead (GBR)",11 JUN 2006,0.7
6.95,Bronwyn THOMPSON,29 JAN 1978,AUS,2,Rethymno (GRE),21 JUL 2006,1.6
6.95,Maurren Higa MAGGI,25 JUN 1976,BRA,2q1,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,0.6
6.95,Brittney REESE,09 SEP 1986,USA,1,"Eugene, OR (USA)",03 JUL 2008,1.4
6.95,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Madrid (ESP),05 JUL 2008,1.5
6.95,Veronika SHUTKOVA,26 MAY 1986,BLR,1,Brest (BLR),21 MAY 2011,0.2
6.95,Viktoriya RYBALKO,26 OCT 1982,UKR,1,Yalta (UKR),13 JUN 2012,1.9
6.95,Shara PROCTOR,16 SEP 1988,GBR,1,Birmingham (GBR),24 JUN 2012,0.1
6.95,Shara PROCTOR,16 SEP 1988,GBR,2,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,0.7
6.95,Darya KLISHINA,15 JAN 1991,RUS,1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015,1.6
6.95,Janay DELOACH,12 OCT 1985,USA,3,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,1.1
6.95,Christabel NETTEY,02 JUN 1991,CAN,4,"National Stadium, Beijing (CHN)",28 AUG 2015,0.9
6.95,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,0.7
6.95,Malaika MIHAMBO,03 FEB 1994,GER,4,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,0.6
6.95,Brittney REESE,09 SEP 1986,USA,1,"Letzigrund, Zürich (SUI)",01 SEP 2016,-0.2
6.95,Brittney REESE,09 SEP 1986,USA,1,"Long Beach, CA (USA)",29 JUN 2019,0.7
6.95,Khaddi SAGNIA,20 APR 1994,SWE,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1.0
6.95,Brooke BUSCHKUEHL,12 JUL 1993,AUS,2,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,0.5
6.95,Quanesha BURKS,15 MAR 1995,USA,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023,1.6
6.95,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",10 JUN 2023,1.4
6.94,Anișoara CUȘMIR,28 JUN 1962,ROU,1,Fürth (GER),21 MAY 1983,0.3
6.94,Christine SCHIMA,06 SEP 1962,GDR,3,Dresden (GER),19 MAY 1984,1.8
6.94,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,1,Kiev (URS),23 JUN 1984,1.8
6.94,Yelena CHICHEROVA,09 AUG 1958,URS,2,Kiev (URS),23 JUN 1984,1.3
6.94,Sheila ECHOLS,02 OCT 1964,USA,1,"Baton Rouge, LA (USA)",05 JUN 1987,-1.0
6.94,Helga RADTKE,16 MAY 1962,GDR,1,Neubrandenburg (GDR),11 JUN 1987,1.0
6.94,Galina CHISTYAKOVA,26 JUL 1962,URS,1,London (GBR),10 JUL 1987,1.4
6.94,Marieta ILCU,16 OCT 1962,ROU,2,Edinburgh (GBR),07 JUL 1989,1.6
6.94,Helga RADTKE,16 MAY 1962,GDR,3,"Poljud Stadion, Split (CRO)",28 AUG 1990,0.5
6.94,Yelena KHLOPOTNOVA,04 AUG 1963,URS,1,Kiev (URS),19 JUN 1991,-0.4
6.94,Inessa KRAVETS,05 OCT 1966,URS,1,Lapinlahti (FIN),23 JUN 1991,0.3
6.94,Susen TIEDTKE,23 JAN 1969,GER,1,Berlin (GER),16 JUL 1991,1.7
6.94,Jackie JOYNER-KERSEE,03 MAR 1962,USA,3,Köln (GER),16 AUG 1992,0.3
6.94,Jackie JOYNER-KERSEE,03 MAR 1962,USA,4,Rieti (ITA),06 SEP 1992,1.3
6.94,Heike DRECHSLER,16 DEC 1964,GER,q,Erfurt (GER),01 JUL 1994,
6.94,Nadine CASTER,15 OCT 1965,FRA,3,Villeneuve d'Ascq (FRA),25 JUN 1995,1.7
6.94,Heike DRECHSLER,16 DEC 1964,GER,1,Bremen (GER),30 JUN 1995,0.9
6.94,Niki XANTHOU,11 OCT 1973,GRE,1,Patra (GRE),23 JUL 1995,1.7
6.94,Jackie JOYNER-KERSEE,03 MAR 1962,USA,q,"Atlanta, GA (USA)",21 JUN 1996,0.8
6.94,Magdalena KHRISTOVA,25 FEB 1977,BUL,2,Kalamata (GRE),22 JUN 1996,-0.5
6.94,Niki XANTHOU,11 OCT 1973,GRE,2,"Olympic Stadium, Athina (GRE)",09 AUG 1997,0.1
6.94,Tatyana TER-MESROBYAN,12 MAY 1968,RUS,2,Chania (GRE),27 MAY 1998,1.1
6.94,Heike DRECHSLER,16 DEC 1964,GER,1,Berlin (GER),05 JUL 1998,0.2
6.94,Fiona MAY,12 DEC 1969,ITA,2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,-0.2
6.94,Fiona MAY,12 DEC 1969,ITA,1,Torino (ITA),10 JUN 2000,0.1
6.94,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Brisbane (AUS),07 SEP 2001,1.7
6.94,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Torino (ITA),06 JUN 2003,0.2
6.94,Tatyana KOTOVA,11 DEC 1976,RUS,1,Rethymno (GRE),06 JUL 2003,1.2
6.94,Tatyana LEBEDEVA,21 JUL 1976,RUS,2,Moskva (RUS),02 SEP 2006,-0.5
6.94,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Cochabamba (BOL),03 JUN 2007,0.1
6.94,Naide GOMES,20 NOV 1979,POR,1,Moskva (RUS),01 JUL 2009,1.3
6.94,Darya KLISHINA,15 JAN 1991,RUS,1,Yerino (RUS),11 JUN 2010,1.1
6.94,Brittney REESE,09 SEP 1986,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,0.3
6.94,Brittney REESE,09 SEP 1986,USA,1,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,-0.4
6.94,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Guadalajara (MEX),26 OCT 2011,1.1
6.94,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 JUL 2014,0.9
6.94,Lena MALKUS,06 AUG 1993,GER,1f1,Weinheim (GER),30 MAY 2015,0.7
6.94,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1,Bad Langensalza (GER),04 JUL 2015,-1.0
6.94,Brooke STRATTON,12 JUL 1993,AUS,1,Canberra (AUS),20 FEB 2016,0.0
6.94,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,-0.5
6.94,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016,0.9
6.94,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,"Maria-Theresien-Straße, Innsbruck (AUT)",05 SEP 2020,1.0
6.94,Lorraine UGEN,22 AUG 1991,GBR,1,"Marietta HS, Marietta, GA (USA)",11 JUN 2021,0.3
6.94,Deborah ACQUAH,23 MAY 1996,GHA,3,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1.8
6.93,Carol LEWIS,08 AUG 1963,USA,,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1.1
6.93,Brigitte WUJAK,06 MAR 1955,GDR,4,Dresden (GER),19 MAY 1984,1.8
6.93,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,1,Sochi (URS),26 MAY 1984,0.0
6.93,Yelena CHICHEROVA,09 AUG 1958,URS,3,Moskva (URS),08 JUL 1984,
6.93,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,3,Donetsk (URS),09 SEP 1984,0.1
6.93,Nijolé MEDVEDEVA,20 OCT 1960,URS,2,Tokyo (JPN),14 SEP 1984,
6.93,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,2,Moskva (URS),08 JUN 1985,1.9
6.93,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,2,Budapest (HUN),04 AUG 1985,1.9
6.93,Yelena BELEVSKAYA,11 OCT 1963,URS,1,Tallinn (EST),11 AUG 1985,0.0
6.93,Heike DRECHSLER,16 DEC 1964,GDR,1,Sydney (AUS),28 SEP 1985,1.9
6.93,Eva MURKOVÁ,29 MAY 1962,TCH,1,Bratislava (TCH),04 SEP 1986,1.3
6.93,Marieta ILCU,16 OCT 1962,ROU,1,Bucureşti (ROU),02 JUL 1987,0.6
6.93,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Bucureşti (ROU),17 SEP 1989,0.1
6.93,Jackie JOYNER-KERSEE,03 MAR 1962,USA,q,"Norwalk, CA (USA)",15 JUN 1990,1.7
6.93,Inessa KRAVETS,05 OCT 1966,URS,1,Villeneuve d'Ascq (FRA),29 JUN 1990,1.0
6.93,Inessa KRAVETS,05 OCT 1966,URS,1,"Seattle, WA (USA)",24 JUL 1990,
6.93,Larisa BEREZHNAYA,28 FEB 1961,URS,4,"Poljud Stadion, Split (CRO)",28 AUG 1990,1.7
6.93,Ludmila NINOVA,25 JUN 1960,AUT,1,Reims (FRA),30 JUN 1993,-0.1
6.93,Larisa BEREZHNAYA,28 FEB 1961,UKR,1,Kyiv (UKR),03 JUL 1993,
6.93,Svetlana MOSKALETS,22 JAN 1969,RUS,ce,Götzis (AUT),28 MAY 1995,0.3
6.93,Heike DRECHSLER,16 DEC 1964,GER,1,Gladbeck (GER),12 JUL 1995,
6.93,Fiona MAY,12 DEC 1969,ITA,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,0.8
6.93,Shana WILLIAMS,07 APR 1972,USA,2,"Atlanta, GA (USA)",23 JUN 1996,1.8
6.93,Marion JONES,12 OCT 1975,USA,1,"Indianapolis, IN (USA)",15 JUN 1997,0.0
6.93,Niurka MONTALVO,04 JUN 1968,CUB,1,Rieti (ITA),30 AUG 1998,0.5
6.93,Paraskevi TSIAMITA,10 MAR 1972,GRE,1,Patra (GRE),01 AUG 1999,-1.0
6.93,Maurren Higa MAGGI,25 JUN 1976,BRA,2,Rio de Janeiro (BRA),14 MAY 2000,0.0
6.93,Marion JONES,12 OCT 1975,USA,1,Zürich (SUI),11 AUG 2000,0.7
6.93,Tatyana KOTOVA,11 DEC 1976,RUS,3,Tula (RUS),31 JUL 2004,-0.3
6.93,Natalya LEBUSOVA,04 APR 1978,RUS,2,Tula (RUS),15 JUL 2006,
6.93,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006,1.3
6.93,Irina MELESHINA,25 MAY 1982,RUS,1,Moskva (RUS),29 JUN 2007,0.5
6.93,Karin MEY MELIS,31 MAY 1983,RSA,1,Bad Langensalza (GER),07 JUL 2007,1.6
6.93,Brittney REESE,09 SEP 1986,USA,1,"Baton Rouge, LA (USA)",19 APR 2008,1.2
6.93,Karin MEY MELIS,31 MAY 1983,RSA,2,Bad Langensalza (GER),07 JUN 2008,0.6
6.93,Brittney REESE,09 SEP 1986,USA,1,"Des Moines, IA (USA)",12 JUN 2008,0.9
6.93,Naide GOMES,20 NOV 1979,POR,1,Lisboa (POR),16 JUL 2008,1.6
6.93,Brittney REESE,09 SEP 1986,USA,1,"Oxford, MS (USA)",10 APR 2010,0.0
6.93,Darya KLISHINA,15 JAN 1991,RUS,1,Yerino (RUS),14 JUL 2012,1.8
6.93,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014,0.2
6.93,Christabel NETTEY,02 JUN 1991,CAN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,0.5
6.93,Quanesha BURKS,15 MAR 1995,USA,1,San José (CRC),09 AUG 2015,2.0
6.93,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,Lutsk (UKR),17 JUN 2016,2.0
6.93,Janay DELOACH,12 OCT 1985,USA,3,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1.7
6.93,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,2,"Letzigrund, Zürich (SUI)",01 SEP 2016,0.0
6.93,Caterine IBARGUEN,12 FEB 1984,COL,1,Ostrava (CZE),09 SEP 2018,0.8
6.93,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,"Regional Sport Complex, Brest (BLR)",17 JUL 2020,0.2
6.93,Khaddi SAGNIA,20 APR 1994,SWE,1q1,"Ryavallen, Borås (SWE)",28 AUG 2021,0.3
6.92,Angela VOIGT,18 MAY 1951,GDR,1,Dresden (GER),09 MAY 1976,1.6
6.92,Tatyana SKACHKO,18 AUG 1954,URS,1,Donetsk (URS),09 SEP 1980,
6.92,Valy IONESCU,31 AUG 1960,ROU,1,Poiana Brasov (ROU),20 JUL 1982,
6.92,Tatyana SKACHKO,18 AUG 1954,URS,1,Voroshilovgrad (URS),23 AUG 1982,
6.92,Eva MURKOVÁ,29 MAY 1962,TCH,1,Banská Bystrica (TCH),11 JUN 1983,1.8
6.92,Helga RADTKE,16 MAY 1962,GDR,q,Praha (TCH),16 AUG 1984,0.7
6.92,Carol LEWIS,08 AUG 1963,USA,1,"Walnut, CA (USA)",28 APR 1985,
6.92,Vera OLENCHENKO,21 MAR 1959,URS,1,Baku (AZE),22 SEP 1985,0.8
6.92,Helga RADTKE,16 MAY 1962,GDR,1,Potsdam (GDR),12 JUN 1986,1.0
6.92,Nijolé MEDVEDEVA,20 OCT 1960,URS,1,Riga (LAT),31 MAY 1987,1.3
6.92,Heike GRABE,11 MAR 1962,GDR,2,Bratislava (TCH),13 JUN 1987,1.6
6.92,Nijolé MEDVEDEVA,20 OCT 1960,URS,2,Moskva (URS),22 AUG 1987,-1.3
6.92,Marieta ILCU,16 OCT 1962,ROU,2,Ankara (TUR),17 JUL 1988,
6.92,Yolanda CHEN,26 JUL 1961,URS,1,Moskva (URS),07 AUG 1988,0.5
6.92,Helga RADTKE,16 MAY 1962,GDR,1,Berlin (GER),05 JUL 1989,2.0
6.92,Shuzhen LIU,07 MAY 1966,CHN,1,Beijing (CHN),24 JUN 1990,1.7
6.92,Heike DRECHSLER,16 DEC 1964,GDR,1q1,"Poljud Stadion, Split (CRO)",27 AUG 1990,0.9
6.92,Ludmila NINOVA,25 JUN 1960,AUT,1,Paris-St-Denis (FRA),04 JUN 1992,1.4
6.92,Larisa BEREZHNAYA,28 FEB 1961,UKR,1,Udine (ITA),28 JUN 1992,0.6
6.92,Larisa BEREZHNAYA,28 FEB 1961,UKR,2,Nice (FRA),15 JUL 1992,0.2
6.92,Heike DRECHSLER,16 DEC 1964,GER,1,Arnsberg (GER),09 JUN 1993,
6.92,Inessa KRAVETS,05 OCT 1966,UKR,2,Villeneuve d'Ascq (FRA),08 JUL 1994,1.7
6.92,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1,Kyiv (UKR),26 MAY 1995,
6.92,Viktoriya VERSHININA,11 JUN 1971,UKR,1,Kyiv (UKR),18 MAY 1996,-0.1
6.92,Lyudmila GALKINA,20 JAN 1972,RUS,1,Sevilla (ESP),30 MAY 1998,1.2
6.92,Fiona MAY,12 DEC 1969,ITA,2,Paris (FRA),29 JUL 1998,-1.2
6.92,Niurka MONTALVO,04 JUN 1968,CUB,2,Leverkusen (GER),09 AUG 1998,0.0
6.92,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Palma de Mallorca (ESP),13 JUL 1999,-0.1
6.92,Viktoriya VERSHININA,11 JUN 1971,UKR,1,Belaya Tserkva (UKR),25 JUL 1999,0.5
6.92,Erica JOHANSSON,05 FEB 1974,SWE,1,Stockholm (SWE),30 JUL 1999,1.5
6.92,Yingnan GUAN,25 APR 1977,CHN,1,Beijing (CHN),01 SEP 2000,1.3
6.92,Fiona MAY,12 DEC 1969,ITA,2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1.1
6.92,Fiona MAY,12 DEC 1969,ITA,2,Thessaloniki (GRE),22 AUG 2001,0.1
6.92,Maurren Higa MAGGI,25 JUN 1976,BRA,,São Paulo (BRA),13 APR 2002,1.6
6.92,Tatyana KOTOVA,11 DEC 1976,RUS,2,"Stade Louis II, Monaco (MON)",14 SEP 2003,-0.3
6.92,Concepción MONTANER,14 JAN 1981,ESP,2,Madrid (ESP),16 JUL 2005,1.7
6.92,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.7
6.92,Oksana UDMURTOVA,01 FEB 1982,RUS,2,Moskva (RUS),29 JUN 2007,0.5
6.92,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,2,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,-0.3
6.92,Maurren Higa MAGGI,25 JUN 1976,BRA,,"Eugene, OR (USA)",08 JUN 2008,1.0
6.92,Yelena SOKOLOVA,23 JUL 1986,RUS,1,Cheboksary (RUS),24 JUL 2009,0.2
6.92,Ineta RADEVIČA,13 JUL 1981,LAT,1,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,0.7
6.92,Naide GOMES,20 NOV 1979,POR,2,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,0.1
6.92,Yelena SOKOLOVA,23 JUL 1986,RUS,1,"Letzigrund, Zürich (SUI)",30 AUG 2012,0.5
6.92,Funmi JIMOH,29 MAY 1984,USA,4,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1.3
6.92,Blessing OKAGBARE,09 OCT 1988,NGR,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1.8
6.92,Shara PROCTOR,16 SEP 1988,GBR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1.9
6.92,Brittney REESE,09 SEP 1986,USA,1,"Sacramento, CA (USA)",28 JUN 2014,1.9
6.92,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Paris (FRA),05 JUL 2014,0.4
6.92,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,2,"Hampden Park, Glasgow (GBR)",11 JUL 2014,0.6
6.92,Lorraine UGEN,22 AUG 1991,GBR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,0.3
