Mark,Competitor,DOB,Nat,Pos,Venue,Date
3:24.78,Great Britain & NI,,GBR,3,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:24.80,Germany,,GER,1h2,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:24.81,United States,,USA,2,"New York, NY (USA)",22 JUL 1998
3:24.81,Great Britain & NI,,GBR,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:24.81,Poland,,POL,1f1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 AUG 2019
3:24.82,Hurdle Mechanic,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:24.83,Jamaica,,JAM,5,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:24.84,Russia,,INT,4,"National Stadium, Beijing (CHN)",30 AUG 2015
3:24.86,Russia,,RUS,3h2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:24.86,France,,FRA,3h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:24.87,Jamaica,,JAM,2h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:24.87,Jamaica,,JAM,2,Brisbane (AUS),07 SEP 2001
3:24.91,Cuba,,CUB,2,La Habana (CUB),11 AUG 1991
3:24.92,United States,,USA,1h1,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:24.92,Russia,,RUS,3,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001
3:24.92,Jamaica,,JAM,2h1,"Olympic Stadium, Athina (GRE)",27 AUG 2004
3:24.94,Federal Republic of Germany,,FRG,5,"Stadio Olimpico, Roma (ITA)",06 SEP 1987
3:24.94,Canada,,CAN,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:24.95,Jamaica,,JAM,2h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:24.98,Russia,,RUS,1f1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
3:24.99,Great Britain & NI,,GBR,2h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:25.00,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",13 AUG 2017
3:25.01,UCLA,,INT,3,"Hayward Field, Eugene, OR (USA)",12 JUN 2021
3:25.02,Russia,,RUS,4,"Letzigrund, Zürich (SUI)",17 AUG 2014
3:25.04,MVP Track Club,,JAM,1,"Walnut, CA (USA)",20 APR 2008
3:25.05,Poland,,POL,3h1,"Olympic Stadium, Athina (GRE)",27 AUG 2004
3:25.05,Great Britain & NI,,GBR,2h2,"Olympic Stadium, London (GBR)",10 AUG 2012
3:25.05,University of Texas,,USA,1f1,"Philadelphia, PA (USA)",26 APR 2014
3:25.05,Great Britain & NI,,GBR,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016
3:25.07,Ukraine,,UKR,1,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
3:25.07,France,,FRA,5h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:25.08,Germany,,GER,2h2,"Olympiastadion, Berlin (GER)",22 AUG 2009
3:25.08,Hurdle Mechanic,,INT,1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",02 APR 2022
3:25.10,United States,,USA,1h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:25.10,Germany,,GER,1,"Olympiastadion, München (GER)",06 AUG 2002
3:25.11,Czech Republic,,CZE,2h1,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:25.12,Federal Republic of Germany,,FRG,4,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:25.12,Great Britain & NI,,GBR,4,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:25.12,Russia,,RUS,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006
3:25.13,Jamaica,,JAM,1h1,"Olympic Stadium, London (GBR)",10 AUG 2012
3:25.14,Belarus,,BLR,2h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:25.15,United States,,USA,2,"Olympiastadion, München (GER)",10 SEP 1972
3:25.15,United States,,USA,2h1,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:25.15,Russia,,RUS,3,"SGJ, Johannesburg (RSA)",11 SEP 1998
3:25.16,France,,FRA,5,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:25.16,Great Britain & NI,,GBR,3,"Olympiastadion, Berlin (GER)",23 AUG 2009
3:25.16,Italy,,ITA,4h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:25.16,Arkansas,,USA,1h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
3:25.18,United States,,USA,1h1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
3:25.18,Canada,,CAN,4,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:25.20,Great Britain & NI,,GBR,2h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:25.20,Canada,,CAN,4,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:25.22,Cuba,,CUB,2h1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:25.22,Poland,,POL,5,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:25.23,Great Britain & NI,,GBR,3h2,"Olympiastadion, Berlin (GER)",22 AUG 2009
3:25.26,Louisiana State,,INT,1,"Austin, TX (USA)",12 JUN 2004
3:25.28,Great Britain & NI,,GBR,1h2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:25.29,Federal Republic of Germany,,FRG,3,Praha (TCH),28 JUN 1987
3:25.29,Nigeria,,NGR,2,Gold Coast (AUS),14 APR 2018
3:25.31,USA Elite,,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023
3:25.33,Jamaica,,JAM,4h2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:25.33,Jamaica,,JAM,2,"Philadelphia, PA (USA)",28 APR 2001
3:25.33,Jamaica,,JAM,3,München (GER),08 AUG 2004
3:25.34,United States,,USA,4,"SGJ, Johannesburg (RSA)",11 SEP 1998
3:25.34,Poland,,POL,2h1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:25.35,United States,,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022
3:25.37,United States,,USA,1h2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:25.39,Great Britain & NI,,GBR,1h2,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
3:25.39,United States,,USA,1,San José (CRC),09 AUG 2015
3:25.40,Nigeria,,NGR,2h2,"Olympic Stadium, London (GBR)",12 AUG 2017
3:25.41,Poland,,POL,3,"Olympic Stadium, London (GBR)",13 AUG 2017
3:25.42,Nigeria,,NGR,4sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:25.44,Belgium,,BEL,2h1,"Olympiastadion, München (GER)",19 AUG 2022
3:25.45,Great Britain & NI,,GBR,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:25.45,South Carolina,,USA,4,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022
3:25.46,Cuba,,CUB,1h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:25.48,Great Britain & NI,,GBR,2h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:25.48,Arkansas,,USA,1h2,"Lawrence, KS (USA)",28 MAY 2016
3:25.49,Germany,,GER,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
3:25.49,France,,FRA,2,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
3:25.50,Great Britain & NI,,GBR,5sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:25.50,Russia,,RUS,1,"International Stadium, Gateshead (GBR)",16 JUL 2000
3:25.51,Great Britain & NI,,GBR,4,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984
3:25.51,Africa,,INT,3,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014
3:25.52,Russia,,RUS,1,"Petrovskiy Stadium, St. Petersburg (RUS)",28 JUN 1998
3:25.53,Jamaica,,JAM,2h2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:25.54,United States,,USA,1,Birmingham (GBR),20 AUG 2006
3:25.55,Jamaica,,JAM,2h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:25.55,Germany,,GER,3h1,"National Stadium, Beijing (CHN)",22 AUG 2008
3:25.56,Australia,,AUS,4,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
3:25.57,Texas A&M,,INT,1,"Austin, TX (USA)",08 JUN 2019
3:25.58,Russia,,RUS,3,"New York, NY (USA)",22 JUL 1998
3:25.58,Czech Republic,,CZE,2h2,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:25.58,University of Texas,,USA,1h1,"Austin, TX (USA)",10 JUN 2004
3:25.59,Russia,,RUS,2,"Olympiastadion, München (GER)",06 AUG 2002
3:25.59,Nigeria,,NGR,2h2,"DS, Daegu (KOR)",02 SEP 2011
3:25.59,University of Texas,,USA,2h2,"Lawrence, KS (USA)",28 MAY 2016
3:25.62,United States,,USA,1,"Philadelphia, PA (USA)",26 APR 2014
3:25.63,Australia,,AUS,1,Manchester (GBR),31 JUL 2002
3:25.63,Texas A&M,,INT,2,"Eugene, OR (USA)",14 JUN 2014
3:25.63,Texas A&M,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",09 JUN 2022
3:25.64,Russia,,RUS,2,"Philadelphia, PA (USA)",30 APR 2005
3:25.64,Belarus,,BLR,4,"DS, Daegu (KOR)",03 SEP 2011
3:25.64,Texas,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 APR 2022
3:25.65,Jamaica,,JAM,2h2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:25.65,USA Red,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:25.66,Great Britain & NI,,GBR,3,"Népstadion, Budapest (HUN)",23 AUG 1998
3:25.67,Great Britain & NI,,GBR,6,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:25.67,Kentucky,,INT,2sf3,"Hayward Field, Eugene, OR (USA)",09 JUN 2022
3:25.68,Australia,,AUS,3h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:25.68,Jamaica,,JAM,5,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:25.68,Romania,,ROU,2,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:25.68,Canada,,CAN,3h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:25.68,United States,,USA,1,"CIBC, Toronto (CAN)",25 JUL 2015
3:25.71,Federal Republic of Germany,,FRG,5,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
3:25.71,Federal Republic of Germany,,FRG,4,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:25.71,United States Blue,,USA,2,"Austin, TX (USA)",05 APR 2008
3:25.71,Italy,,ITA,3,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
3:25.71,Australia,,AUS,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:25.72,United States,,USA,1h2,"International Stadium, Yokohama (JPN)",11 MAY 2019
3:25.73,Poland,,POL,5,"Letzigrund, Zürich (SUI)",17 AUG 2014
3:25.74,United States Red,,USA,1,"Austin, TX (USA)",08 APR 2006
3:25.76,Czech Republic,,CZE,3,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:25.78,Great Britain & NI,,GBR,3h1,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:25.78,Louisiana State,,INT,1,"Sacramento, CA (USA)",10 JUN 2006
3:25.78,Poland,,POL,2h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:25.78,South Carolina,,USA,5,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
3:25.79,Kentucky,,USA,1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 APR 2022
3:25.79,Texas A&M,,USA,2f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023
3:25.81,Bulgaria,,BUL,1,Sofia (BUL),24 JUL 1983
3:25.81,France,,FRA,5,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:25.82,Great Britain & NI,,GBR,5,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:25.83,Russia,,RUS,3h2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:25.84,France,,FRA,4f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
3:25.84,Texas A&M,,INT,1h3,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021
3:25.84,Canada,,CAN,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
3:25.84,Netherlands,,NED,1h2,"Olympiastadion, München (GER)",19 AUG 2022
3:25.85,Bulgaria,,BUL,2h2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:25.85,Cuba,,CUB,6,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:25.86,United States,,USA,1h2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
3:25.86,United States C,,USA,4,München (GER),08 AUG 2004
3:25.86,Russia,,RUS,1h1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006
3:25.86,Canada,,CAN,3h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:25.87,Finland,,FIN,6,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
3:25.88,Australia,,AUS,3,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995
3:25.88,Great Britain & NI,,GBR,3,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016
3:25.89,Arkansas,,USA,2,"Austin, TX (USA)",08 JUN 2019
3:25.90,United States Red,,USA,1,"Austin, TX (USA)",02 APR 2004
3:25.90,Ukraine,,UKR,2h1,"Olympic Stadium, London (GBR)",10 AUG 2012
3:25.90,Switzerland,,SUI,6h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:25.91,France,,FRA,3,London (GBR),14 JUL 2018
3:25.91,Arkansas,,INT,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023
3:25.92,France,,FRA,5,"Olympic Stadium, London (GBR)",11 AUG 2012
3:25.92,Texas A&M,,INT,1,"Cushing Stadium, College Station, TX (USA)",30 APR 2022
3:25.93,Germany,,GER,2h1,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:25.93,Texas,,INT,1h2,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
3:25.94,Germany,,GER,4,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:25.94,France,,FRA,3h1,"Olympic Stadium, London (GBR)",10 AUG 2012
3:25.94,Ukraine,,UKR,5,"National Stadium, Beijing (CHN)",30 AUG 2015
3:25.95,Arkansas,,INT,1h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",27 MAY 2023
3:25.96,United States Red,,USA,1,"Philadelphia, PA (USA)",29 APR 2000
3:25.96,France,,FRA,2,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016
3:25.97,Texas A&M,,USA,1,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023
3:25.98,Australia,,AUS,2h2,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:25.99,Kentucky,,INT,1f2,"Knoxville, TN (USA)",13 MAY 2018
3:26.01,Czech Republic,,CZE,3h2,"DS, Daegu (KOR)",02 SEP 2011
3:26.01,Ukraine,,UKR,4h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:26.02,Russia,,RUS,1,"Stadio Luigi Ridolfi, Firenze (ITA)",22 JUN 2003
3:26.02,Czech Republic,,CZE,3,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
3:26.02,Germany,,GER,5h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:26.04,Russia,,RUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004
3:26.04,Poland,,POL,2h1,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
3:26.05,Russia,,RUS,3h2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:26.05,Sverdlovsk Region,,RUS,1,Cheboksary (RUS),26 JUL 2009
3:26.05,Poland,,POL,3h1,"Olympiastadion, München (GER)",19 AUG 2022
3:26.06,Ireland,,IRL,2h2,"Olympiastadion, München (GER)",19 AUG 2022
3:26.07,Oregon,,USA,1,"Gainesville, FL (USA)",01 APR 2017
3:26.08,Australia,,AUS,2sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:26.08,United States,,USA,1,Toronto (CAN),12 AUG 2018
3:26.09,Canada,,CAN,4h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:26.09,USC,,INT,1h1,"Austin, TX (USA)",27 MAY 2017
3:26.09,Germany,,GER,5,"Olympiastadion, München (GER)",20 AUG 2022
3:26.10,Germany,,GER,4,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995
3:26.12,Germany,,GER,2,"Olympiastadion, München (GER)",22 JUN 1997
3:26.12,United States Blue,,USA,1,"Philadelphia, PA (USA)",24 APR 2010
3:26.12,Texas A&M,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023
3:26.14,Soviet Union,,URS,1h1,"Poljud Stadion, Split (CRO)",31 AUG 1990
3:26.14,Jamaica,,JAM,3h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:26.14,Canada,,CAN,3h1,"National Stadium, Beijing (CHN)",29 AUG 2015
3:26.15,Soviet Union,,URS,3,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
3:26.15,Poland,,POL,3,"Olympiastadion, München (GER)",06 AUG 2002
3:26.16,United States,,USA,1,"Austin, TX (USA)",31 MAR 2018
3:26.17,Poland,,POL,4,London (GBR),14 JUL 2018
3:26.17,Texas A&M,,INT,1f2,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021
3:26.18,United States,,USA,1,"Buffalo, NY (USA)",18 JUL 1993
3:26.18,France,,FRA,4h1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:26.19,Germany,,GER,1,"Estadio de la Comunidad, Madrid (ESP)",02 JUN 1996
3:26.19,Great Britain & NI,,GBR,1h2,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
3:26.19,Belarus,,BLR,1,"Stadion Rošický, Praha (CZE)",18 JUN 2006
3:26.20,Great Britain & NI,,GBR,4,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
3:26.20,Czech Republic,,CZE,3h2,"Olympic Stadium, London (GBR)",10 AUG 2012
3:26.21,Russia,,RUS,1h2,"Népstadion, Budapest (HUN)",22 AUG 1998
3:26.21,Hurdle Mechanic,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
3:26.22,Jamaica,,JAM,1h1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:26.23,France,,FRA,3,"Weserstadion, Bremen (GER)",24 JUN 2001
3:26.23,Pure Athletics,,INT,1f1,"Gainesville, FL (USA)",03 APR 2010
3:26.24,Germany,,GER,3h2,"Olympic Stadium, London (GBR)",12 AUG 2017
3:26.25,Germany,,GER,3h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:26.25,Germany,,GER,4,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:26.26,Bulgaria,,BUL,4,"Neckarstadion, Stuttgart (GER)",31 AUG 1986
3:26.26,United States Blue,,USA,4,"Philadelphia, PA (USA)",27 APR 2013
3:26.27,Czech Republic,,CZE,6sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:26.27,Great Britain & NI,,GBR,6,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:26.27,USC,,INT,1,"Austin, TX (USA)",01 APR 2017
3:26.28,Ukraine,,UKR,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004
3:26.28,Florida,,USA,1,"Gainesville, FL (USA)",01 APR 2016
3:26.29,Nigeria,,NGR,3h2,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:26.29,Nigeria,,NGR,4h1,"Olympic Stadium, London (GBR)",10 AUG 2012
3:26.29,USATF High Performance C,,USA,1f1,"Gainesville, FL (USA)",30 MAR 2019
3:26.29,Belgium,,BEL,6,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:26.30,Finland,,FIN,3h1,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:26.31,Federal Republic of Germany,,FRG,4h1,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:26.31,Belarus,,BLR,3h1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:26.31,Texas A&M,,INT,1,"Des Moines, IA (USA)",11 JUN 2011
3:26.31,Florida,,INT,4,"Hayward Field, Eugene, OR (USA)",12 JUN 2021
3:26.32,Cuba,,CUB,3sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:26.32,Jamaica,,JAM,2,"Grand Bahama Sports Complex, Freeport (BAH)",21 AUG 2022
3:26.33,Greece,,GRE,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004
3:26.33,Tropic Thunder,,INT,2f1,"Gainesville, FL (USA)",03 APR 2010
3:26.34,Europe,,INT,5,"SGJ, Johannesburg (RSA)",11 SEP 1998
3:26.36,Poland,,POL,2,"Olympiastadion, München (GER)",24 JUN 2007
3:26.36,Bahamas,,BAH,6h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:26.37,Germany,,GER,6,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:26.37,Americas,,INT,1,"Poljud Stadion, Split (CRO)",05 SEP 2010
3:26.37,USC,,INT,1h2,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021
3:26.37,Poland,,POL,1,"Stadion Śląski, Chorzów (POL)",30 MAY 2021
3:26.38,University of Texas,,USA,1f1,"Austin, TX (USA)",29 MAR 2014
3:26.38,Great Britain & NI,,GBR,3f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
3:26.40,United States,,USA,1,Santo Domingo (DOM),09 AUG 2003
3:26.40,United States,,USA,1h2,"CIBC, Toronto (CAN)",24 JUL 2015
3:26.41,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
3:26.42,Americas,,INT,3,"Stadio Olimpico, Roma (ITA)",04 SEP 1981
3:26.42,Australia,,AUS,7,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:26.42,United States Blue,,USA,2,"Austin, TX (USA)",02 APR 2004
3:26.42,Great Britain & NI,,GBR,1h1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016
3:26.43,Ukraine,,UKR,4sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:26.43,Canada,,CAN,4,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016
3:26.44,Great Britain & NI,,GBR,2h1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:26.45,Poland,,POL,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:26.45,France,,FRA,6,"National Stadium, Beijing (CHN)",30 AUG 2015
3:26.45,Italy,,ITA,7,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:26.46,South Carolina,,USA,1,"Baton Rouge, LA (USA)",01 JUN 2002
3:26.46,Auburn,,INT,2,"Des Moines, IA (USA)",11 JUN 2011
3:26.46,United States,,USA,1,Lima (PER),10 AUG 2019
3:26.47,Poland,,POL,4h2,"Olympic Stadium, London (GBR)",12 AUG 2017
3:26.48,Great Britain & NI,,GBR,3,"Olympiastadion, München (GER)",22 JUN 1997
3:26.48,Italy,,ITA,3h3,"DS, Daegu (KOR)",02 SEP 2011
3:26.48,Great Britain & NI,,GBR,5,London (GBR),14 JUL 2018
3:26.49,Poland,,POL,6,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007
3:26.49,Texas A&M,,INT,1h3,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
3:26.50,United States Blue,,USA,3,"Philadelphia, PA (USA)",25 APR 2009
3:26.51,Federal Republic of Germany,,FRG,3,"Olympiastadion, München (GER)",10 SEP 1972
3:26.52,Great Britain & NI,,GBR,2,"Stadio Luigi Ridolfi, Firenze (ITA)",22 JUN 2003
3:26.53,South Carolina,,USA,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
3:26.54,University of Texas,,INT,1,"Austin, TX (USA)",02 APR 2016
3:26.55,Jamaica,,JAM,2,"Philadelphia, PA (USA)",28 APR 2012
3:26.56,Jamaica,,JAM,2h1,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984
3:26.56,Moskva Region A,,RUS,1,Saransk (RUS),15 JUL 2010
3:26.56,France,,FRA,4,"Olympic Stadium, London (GBR)",13 AUG 2017
3:26.56,Ohio State,,INT,2,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023
3:26.57,Czech Republic,,CZE,5,"DS, Daegu (KOR)",03 SEP 2011
3:26.57,Ukraine,,UKR,3h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:26.57,Ohio State,,INT,1f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023
3:26.58,Russia U23,,RUS,1,"Gyulai István Atlétika Stadion, Debrecen (HUN)",15 JUL 2007
3:26.58,Jamaica,,JAM,1,"Philadelphia, PA (USA)",25 APR 2015
3:26.58,Belgium,,BEL,4h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:26.58,Texas A&M,,USA,1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",08 APR 2023
3:26.59,Russia,,RUS,2,"CM, Madrid (ESP)",21 SEP 2002
3:26.59,Poland,,POL,1,"Olympiastadion, Berlin (GER)",11 AUG 2018
3:26.60,Poland,,POL,2,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006
3:26.60,Arkansas,,INT,2f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023
3:26.61,France,,FRA,4h2,"National Stadium, Beijing (CHN)",22 AUG 2008
3:26.61,Russia,,RUS,1,"Central Stadium, Kazan (RUS)",12 JUL 2013
3:26.63,France,,FRA,2,"Parc des Sports, Annecy (FRA)",22 JUN 2008
3:26.63,Arkansas,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021
3:26.63,Ireland,,IRL,6,"Olympiastadion, München (GER)",20 AUG 2022
3:26.64,Poland,,POL,5,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:26.64,Texas A&M,,USA,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023
3:26.65,Great Britain & NI,,GBR,4,"Olympiastadion, München (GER)",06 AUG 2002
3:26.66,Poland,,POL,3h1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:26.67,Great Britain & NI,,GBR,6,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:26.68,Russia,,RUS,2,Birmingham (GBR),20 AUG 2006
3:26.68,BM&F Bovespa,,BRA,1,São Paulo (BRA),07 AUG 2011
3:26.68,France,,FRA,4f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
3:26.69,Italy,,ITA,5,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:26.70,Cuba,,CUB,1,Winnipeg (CAN),30 JUL 1999
3:26.70,Greece,,GRE,2h2,"Olympic Stadium, Athina (GRE)",27 AUG 2004
3:26.70,Great Britain & NI,,GBR,1,"Stade Municipal, Annecy (FRA)",11 JUN 2023
